Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Nouvelle-Aquitaine;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;33175;Frontenac;34;1;0;118;16;99;34;65;21;1;0;18;18;425
;33176;Gabarnac;25;0;0;57;14;33;25;31;9;1;0;7;14;217
;33177;Gaillan-en-Médoc;234;3;1;393;83;279;146;217;86;3;0;58;79;1581
;33178;Gajac;37;0;0;74;15;41;25;38;10;4;0;12;11;267
;33179;Galgon;327;7;1;546;107;386;154;219;56;9;0;36;66;1914
;33180;Gans;17;1;0;29;6;20;9;12;3;0;0;2;4;104
;33181;Gardegan-et-Tourtirac;27;0;0;52;10;44;9;21;15;1;0;4;3;185
;33182;Gauriac;71;7;0;133;32;71;44;72;26;1;0;15;28;500
;33183;Gauriaguet;92;8;2;234;42;180;71;111;28;5;0;20;23;817
;33184;Générac;42;1;0;95;16;77;45;46;24;1;0;11;21;379
;33185;Génissac;201;7;1;380;63;261;87;134;40;4;0;25;23;1226
;33186;Gensac;45;2;0;119;21;79;39;64;30;3;0;12;31;445
;33187;Gironde-sur-Dropt;107;4;1;240;49;138;59;83;38;2;0;19;35;775
;33188;Giscos;19;0;1;37;4;27;7;10;6;0;1;5;9;127
;33189;Gornac;41;0;0;71;9;46;27;38;11;0;0;6;7;255
;33190;Goualade;9;0;0;16;4;11;6;12;3;0;0;4;3;69
;33191;Gours;37;3;0;73;8;70;18;52;17;0;0;7;13;298
;33192;Gradignan;4108;74;35;3645;1386;2301;1467;1006;229;64;4;113;344;14776
;33193;Grayan-et-l'Hôpital;234;5;4;319;61;196;101;153;53;2;0;33;46;1208
;33194;Grézillac;70;0;0;146;23;92;40;66;17;2;0;8;13;478
;33195;Grignols;93;2;0;179;28;98;62;97;34;2;0;23;27;644
;33196;Guillac;8;1;0;33;7;27;5;15;1;0;0;4;2;104
;33197;Guillos;22;0;1;90;8;55;14;37;15;1;0;8;8;259
;33198;Guîtres;150;5;0;235;53;194;80;122;33;1;0;22;35;929
;33199;Gujan-Mestras;3882;53;28;3830;1109;2270;1248;1171;285;58;0;163;384;14481
;33200;Le Haillan;2118;29;16;2168;634;1110;634;489;105;39;0;54;119;7516
;33201;Haux;105;1;0;142;29;93;31;52;13;2;0;13;18;500
;33202;Hostens;105;4;1;254;43;203;70;116;35;1;0;20;24;877
;33203;Hourtin;438;10;5;760;138;465;233;290;90;9;1;55;91;2584
;33204;Hure;38;4;0;108;8;69;18;45;20;0;0;17;14;341
;33205;Illats;135;3;2;280;46;179;81;99;31;2;1;21;33;914
;33206;Isle-Saint-Georges;43;2;0;86;19;78;26;39;7;3;0;8;11;322
;33207;Izon;646;18;4;1160;209;820;303;370;98;8;0;53;98;3787
;33208;Jau-Dignac-et-Loirac;83;5;0;156;21;138;79;111;54;0;0;16;29;692
;33209;Jugazan;31;2;0;68;4;36;19;12;3;0;0;1;4;182
;33210;Juillac;10;0;0;49;7;34;13;12;16;0;1;3;4;150
;33211;Labarde;68;2;0;107;21;94;34;48;16;1;0;5;14;410
;33212;Labescau;10;0;0;16;4;11;4;15;7;1;0;2;6;77
;33213;La Brède;637;8;4;971;172;579;225;249;61;17;0;31;85;3039
;33214;Lacanau;905;28;10;1174;288;677;349;368;96;15;1;72;146;4129
;33215;Ladaux;23;2;0;45;0;28;13;16;8;0;0;2;8;145
;33216;Lados;23;2;0;29;7;26;2;21;3;1;0;2;3;119
;33218;Lagorce;140;1;0;254;57;188;73;142;59;2;1;49;39;1003
;33219;La Lande-de-Fronsac;248;11;2;514;85;314;112;191;51;5;0;30;48;1612
;33220;Lamarque;94;3;1;233;31;167;54;98;25;1;0;15;18;740
;33221;Lamothe-Landerron;87;4;0;182;24;133;59;88;42;2;0;27;27;676
;33222;Lalande-de-Pomerol;74;1;1;135;25;82;34;53;21;1;0;9;14;451
;33223;Landerrouat;9;1;0;48;2;35;5;29;8;0;0;8;4;150
;33224;Landerrouet-sur-Ségur;6;0;0;11;4;11;4;9;3;0;0;2;6;56
;33225;Landiras;192;1;1;438;70;276;97;168;45;3;0;26;45;1363
;33226;Langoiran;208;9;1;337;101;244;126;150;44;5;1;25;57;1308
;33227;Langon;1147;14;8;1328;304;777;402;445;142;28;0;69;137;4800
;33228;Lansac;47;0;0;122;20;101;31;58;19;1;0;12;18;429
;33229;Lanton;1110;27;8;1415;381;867;483;506;143;16;0;85;197;5239
;33230;Lapouyade;27;3;0;85;11;67;23;49;18;0;0;13;26;322
;33231;Laroque;35;2;0;63;7;42;14;28;15;0;0;4;10;220
;33232;Lartigue;3;0;0;8;3;4;0;2;0;1;0;1;2;25
;33233;Laruscade;154;4;1;452;63;351;114;251;91;2;0;57;67;1607
;33234;Latresne;572;31;11;676;203;390;258;191;51;15;1;27;94;2521
;33235;Lavazan;13;0;0;35;3;35;9;19;10;0;0;4;8;137
;33236;Lège-Cap-Ferret;1526;26;22;1750;505;1078;621;627;210;39;3;110;345;6861
;33237;Léogeats;54;3;1;164;17;118;44;51;21;1;0;18;25;516
;33238;Léognan;1776;35;14;1995;592;1219;655;539;126;43;3;79;246;7321
;33239;Lerm-et-Musset;33;1;0;86;5;56;24;43;21;1;0;14;13;297
;33240;Lesparre-Médoc;658;15;1;890;194;648;362;452;137;8;2;68;139;3575
;33241;Lestiac-sur-Garonne;47;2;1;72;11;93;31;47;10;0;0;7;4;327
;33242;Les Lèves-et-Thoumeyragues;50;2;1;108;14;49;32;53;13;3;0;15;16;357
;33243;Libourne;3377;50;25;3715;952;2501;1265;1454;396;58;2;236;421;14453
;33244;Lignan-de-Bazas;44;1;0;79;10;41;27;34;11;2;0;11;4;264
;33245;Lignan-de-Bordeaux;124;2;1;163;35;89;43;42;12;4;0;15;14;544
;33246;Ligueux;15;2;0;33;5;15;3;13;4;0;0;4;8;103
;33247;Listrac-de-Durèze;7;1;0;24;2;19;11;13;7;0;0;3;5;92
;33248;Listrac-Médoc;194;7;1;543;86;372;115;236;62;6;0;49;59;1731
;33249;Lormont;2204;40;23;3338;625;2285;976;1414;321;48;1;145;216;11636
;33250;Loubens;29;1;0;64;10;38;14;19;6;0;0;7;9;198
;33251;Louchats;38;4;0;121;17;100;30;78;33;1;0;36;15;473
;33252;Loupes;106;2;1;171;23;107;36;50;13;2;0;9;20;541
;33253;Loupiac;108;5;0;192;32;128;59;84;27;2;0;22;25;684
;33254;Loupiac-de-la-Réole;32;0;0;93;9;56;19;40;17;0;0;11;14;291
;33255;Lucmau;15;1;1;41;8;31;18;23;11;0;0;4;2;156
;33256;Ludon-Médoc;713;7;3;994;239;605;268;289;51;12;1;35;86;3303
;33257;Lugaignac;31;1;0;98;12;49;13;31;3;0;0;8;8;254
;33258;Lugasson;19;0;0;45;11;32;14;28;14;1;0;11;10;186
;33259;Lugon-et-l'Île-du-Carnay;125;6;0;233;38;176;52;74;27;2;1;18;23;775
;33260;Lugos;73;4;2;203;33;130;38;96;27;1;2;20;24;652
;33261;Lussac;102;0;1;216;45;153;64;101;46;0;1;32;48;808
;33262;Macau;482;7;3;793;160;517;164;298;76;8;0;41;71;2619
;33263;Madirac;37;0;0;47;9;36;9;16;6;0;0;2;9;173
;33264;Maransin;61;2;0;175;25;125;48;92;37;2;0;29;33;629
;33266;Marcenais;68;2;0;139;25;128;52;78;22;3;0;19;29;566
;33268;Margaux-Cantenac;265;4;9;565;108;402;136;228;55;4;0;28;60;1865
;33269;Margueron;26;0;0;74;12;50;17;46;12;0;0;15;15;267
;33270;Marimbault;16;0;0;34;4;22;5;20;3;0;0;4;9;117
;33271;Marions;13;0;0;32;6;25;9;22;9;1;0;4;3;124
;33272;Marsas;99;3;2;221;38;169;59;108;26;1;1;17;32;776
;33273;Martignas-sur-Jalle;1217;30;3;1401;415;874;394;362;74;28;1;54;112;4964
;33274;Martillac;466;8;8;802;133;382;109;184;37;11;0;24;50;2214
;33275;Martres;5;0;0;19;1;15;6;15;2;0;0;7;1;72
;33276;Masseilles;10;0;0;21;6;15;8;15;3;0;0;3;8;89
;33277;Massugas;20;0;0;43;6;38;15;25;13;0;0;7;11;178
;33278;Mauriac;17;2;0;52;5;34;11;20;12;0;1;5;5;165
;33279;Mazères;147;2;0;320;26;107;44;45;8;6;0;10;12;726
;33280;Mazion;43;1;0;89;16;79;41;42;12;3;0;11;17;354
;33281;Mérignac;12418;184;147;13938;3875;6560;4015;3076;681;163;9;334;923;46323
;33282;Mérignas;26;0;0;68;14;34;13;23;10;1;0;3;8;200
;33283;Mesterrieux;18;0;1;25;2;35;9;21;11;0;0;5;6;134
;33284;Mios;1062;24;17;2227;369;1411;496;768;162;28;2;115;198;6877
;33285;Mombrier;37;4;0;84;16;63;21;32;13;4;0;6;12;292
;33287;Mongauzy;42;3;0;92;22;77;36;54;22;0;0;18;19;386
;33288;Monprimblanc;24;2;0;62;7;26;17;22;6;1;0;8;11;187
;33289;Monségur;143;2;1;210;48;153;91;102;32;1;0;23;54;860
;33290;Montagne;164;4;2;280;53;173;75;114;30;3;0;18;38;954
;33291;Montagoudin;16;1;0;37;8;16;14;12;7;0;0;7;9;127
;33292;Montignac;8;2;0;29;3;14;7;10;5;3;0;2;2;85
;33293;Montussan;441;15;2;712;124;433;174;239;44;12;0;23;75;2293
;33294;Morizès;43;2;0;85;8;55;21;50;19;0;0;13;18;315
;33295;Mouillac;6;1;1;14;3;10;3;6;3;0;0;2;1;51
;33296;Mouliets-et-Villemartin;80;1;1;168;33;132;60;94;41;1;0;29;24;664
;33297;Moulis-en-Médoc;152;3;2;359;70;240;102;146;46;5;0;29;42;1196
;33298;Moulon;122;2;2;185;33;122;65;59;13;2;1;14;24;642
;33299;Mourens;29;0;0;90;11;45;23;45;10;0;0;12;11;276
;33300;Naujac-sur-Mer;94;2;0;203;29;138;64;98;40;1;1;22;26;719
;33301;Naujan-et-Postiac;49;0;1;95;15;70;29;53;7;2;0;11;20;352
;33302;Néac;46;0;0;72;16;51;19;18;5;1;0;11;11;251
;33303;Nérigean;74;3;0;158;42;96;57;63;28;3;0;20;41;585
;33304;Neuffons;11;0;0;37;2;17;8;10;7;0;0;3;7;102
;33305;Le Nizan;34;1;0;108;14;56;20;53;18;0;1;16;8;330
;33306;Noaillac;25;2;1;96;10;50;25;41;10;4;1;11;11;287
;33307;Noaillan;172;7;0;284;50;201;80;136;48;6;0;26;40;1051
;33308;Omet;39;1;0;63;8;34;14;19;6;0;0;4;8;197
;33309;Ordonnac;29;2;0;69;7;67;31;56;17;2;1;15;11;307
;33310;Origne;5;3;0;39;2;20;3;21;11;0;0;13;1;118
;33311;Paillet;113;8;0;170;30;170;57;87;30;4;0;16;22;708
;33312;Parempuyre;1292;23;5;1583;410;1085;485;566;152;16;1;76;150;5843
;33314;Pauillac;356;8;15;739;135;550;261;405;124;6;0;88;78;2764
;33315;Les Peintures;121;0;2;257;30;189;74;141;47;1;0;31;43;934
;33316;Pellegrue;51;3;1;168;21;131;44;100;33;3;0;30;31;617
;33317;Périssac;99;2;2;209;33;146;59;76;33;4;1;23;28;715
;33318;Pessac;9271;171;86;9449;3053;5646;3440;2722;627;198;15;339;955;35974
;33319;Pessac-sur-Dordogne;31;2;0;69;10;57;21;37;15;0;1;5;16;263
;33320;Petit-Palais-et-Cornemps;55;1;0;131;15;109;35;68;22;3;0;15;19;472
;33321;Peujard;180;9;1;413;61;277;88;151;48;3;0;42;44;1317
;33322;Le Pian-Médoc;1013;27;4;1463;304;806;400;419;100;19;0;55;125;4736
;33323;Le Pian-sur-Garonne;109;3;1;183;35;118;46;64;20;2;0;10;24;616
;33324;Pineuilh;475;12;5;798;132;530;249;341;109;7;0;71;95;2823
;33325;Plassac;99;2;0;172;52;118;60;72;12;6;0;15;34;640
;33326;Pleine-Selve;6;0;0;29;8;30;11;21;5;1;0;8;6;125
;33327;Podensac;292;5;1;518;97;339;149;208;56;8;1;34;58;1766
;33328;Pomerol;71;0;2;110;19;83;32;42;18;1;0;12;15;405
;33329;Pompéjac;12;0;0;43;12;31;16;23;8;0;0;11;11;167
;33330;Pompignac;548;12;3;791;169;357;158;160;54;15;0;29;51;2347
;33331;Pondaurat;40;1;0;81;10;70;21;33;15;0;0;10;11;290
;33332;Porchères;67;2;0;146;24;121;39;91;30;0;0;14;20;554
;33333;Le Porge;314;11;4;689;110;441;201;236;85;3;0;54;85;2233
;33334;Portets;271;5;1;470;98;365;130;207;42;3;1;33;49;1676
;33335;Le Pout;67;1;1;108;20;77;20;25;10;3;0;8;15;356
;33336;Préchac;95;4;0;150;36;109;48;93;32;3;1;16;35;623
;33337;Preignac;226;8;1;331;73;249;108;173;55;4;0;31;56;1314
;33339;Prignac-et-Marcamps;114;1;0;263;48;172;89;109;38;7;1;29;34;905
;33341;Pugnac;165;8;1;422;69;310;136;191;62;3;1;33;72;1473
;33342;Puisseguin;94;1;0;156;28;114;40;59;22;2;0;16;24;558
;33343;Pujols-sur-Ciron;76;5;0;163;32;119;35;74;30;1;0;10;21;566
;33344;Pujols;43;4;0;93;14;62;42;48;14;3;0;14;11;347
;33345;Le Puy;23;0;0;74;11;44;16;50;9;0;0;8;9;244
;33346;Puybarban;29;2;0;79;11;42;12;27;10;0;0;12;8;233
;33347;Puynormand;13;0;1;41;9;54;10;33;10;0;0;7;10;189
;33348;Queyrac;121;3;1;245;52;164;90;120;40;2;1;26;60;925
;33349;Quinsac;306;6;4;355;101;223;140;118;30;3;0;23;55;1365
;33350;Rauzan;112;2;2;257;38;150;63;100;23;2;0;19;37;806
;33351;Reignac;77;1;1;268;41;184;82;158;60;2;0;55;53;984
;33352;La Réole;385;10;4;514;110;404;213;292;98;2;0;61;104;2199
;33353;Rimons;17;0;0;42;6;25;10;20;4;0;0;6;8;138
;33354;Riocaud;11;1;0;38;3;21;7;25;9;0;0;4;7;126
;33355;Rions;141;5;0;258;58;197;86;119;33;2;3;16;34;952
;33356;La Rivière;51;1;0;59;17;51;15;28;9;1;0;8;8;247
;33357;Roaillan;184;5;2;378;58;212;75;103;29;8;1;14;29;1097
;33358;Romagne;26;0;1;88;14;56;16;44;8;0;0;11;8;272
;33359;Roquebrune;18;2;0;42;12;26;9;20;9;0;0;9;4;152
;33360;La Roquille;15;0;1;61;6;45;17;29;5;0;0;6;12;197
;33361;Ruch;37;2;1;95;12;61;21;47;19;3;0;11;19;328
;33362;Sablons;110;2;0;207;39;172;65;95;38;0;0;23;25;775
;33363;Sadirac;544;17;3;864;180;539;218;312;60;14;2;43;82;2879
;33364;Saillans;44;3;1;58;6;49;18;21;10;0;0;5;5;221
;33365;Saint-Aignan;23;0;0;43;10;18;16;21;1;0;0;0;3;136
;33366;Saint-André-de-Cubzac;1189;23;11;2217;399;1512;575;707;206;33;1;96;230;7200
;33367;Saint-André-du-Bois;41;2;0;90;11;55;21;26;8;0;0;10;14;279
;33369;Saint-André-et-Appelles;62;1;1;130;29;102;40;52;30;0;0;11;23;482
;33370;Saint-Androny;38;1;2;105;17;70;38;56;30;0;0;22;12;391
;33372;Saint-Antoine-du-Queyret;3;0;0;12;3;8;5;9;3;0;0;5;2;50
;33373;Saint-Antoine-sur-l'Isle;36;3;0;80;11;75;21;54;21;1;0;9;9;319
;33374;Saint-Aubin-de-Blaye;48;3;2;128;17;112;37;86;29;1;0;30;24;518
;33375;Saint-Aubin-de-Branne;42;1;0;68;16;48;21;29;16;1;1;5;17;266
;33376;Saint-Aubin-de-Médoc;1272;19;8;1410;391;804;444;361;80;39;1;40;129;5001
;33377;Saint-Avit-de-Soulège;4;0;0;9;2;12;3;8;3;0;0;4;3;49
;33378;Saint-Avit-Saint-Nazaire;119;5;0;243;50;161;58;133;37;4;1;45;40;896
;33379;Saint-Brice;24;0;0;42;7;25;11;24;8;0;0;4;10;156
;33380;Val-de-Livenne;108;2;2;315;42;232;77;165;62;5;0;54;45;1109
;33381;Saint-Caprais-de-Bordeaux;390;12;2;628;122;375;177;181;65;11;0;35;63;2061
;33382;Saint-Christoly-de-Blaye;126;4;0;282;43;261;104;181;59;8;0;46;65;1178
;33383;Saint-Christoly-Médoc;20;2;1;43;11;42;22;21;2;0;0;4;19;187
;33384;Saint-Christophe-des-Bardes;68;0;1;70;9;53;29;31;10;0;0;7;9;286
;33385;Saint-Christophe-de-Double;35;2;0;101;14;85;23;78;15;0;0;14;15;381
;33386;Saint-Cibard;16;1;0;41;4;34;10;15;3;0;0;5;6;136
;33387;Saint-Ciers-d'Abzac;86;6;0;218;46;181;55;106;48;2;0;32;27;807
;33388;Saint-Ciers-de-Canesse;60;3;0;120;31;105;52;50;32;4;1;22;25;504
;33389;Saint-Ciers-sur-Gironde;200;2;2;485;78;367;141;243;100;8;0;83;88;1797
;33390;Sainte-Colombe;44;0;1;76;11;52;27;37;11;4;0;7;16;285
;33391;Saint-Côme;25;2;0;54;9;43;11;37;14;1;0;7;8;211
;33392;Sainte-Croix-du-Mont;70;3;1;146;26;103;32;71;18;1;0;13;16;499
;33393;Saint-Denis-de-Pile;539;13;0;866;164;643;258;431;111;17;2;79;101;3224
;33394;Saint-Émilion;278;2;20;433;57;228;104;129;39;6;1;28;53;1379
;33395;Saint-Estèphe;142;2;3;325;54;204;84;142;40;2;1;32;41;1071
;33396;Saint-Étienne-de-Lisse;13;0;0;50;6;27;17;13;8;0;0;3;8;146
;33397;Sainte-Eulalie;619;17;3;884;182;641;255;326;76;15;3;35;90;3148
;33398;Saint-Exupéry;12;0;0;34;1;22;9;19;7;0;0;4;11;120
;33399;Saint-Félix-de-Foncaude;16;1;0;62;7;45;11;28;16;0;0;8;14;209
;33400;Saint-Ferme;20;0;0;55;11;56;32;32;16;0;0;7;14;244
;33401;Sainte-Florence;5;0;0;35;0;18;7;10;3;0;0;1;5;84
;33402;Sainte-Foy-la-Grande;119;3;0;221;51;216;87;184;77;5;0;48;35;1046
;33403;Sainte-Foy-la-Longue;5;0;0;18;3;17;6;9;4;1;1;4;3;71
;33404;Sainte-Gemme;17;0;0;43;3;19;13;19;6;0;0;1;2;123
;33405;Saint-Genès-de-Blaye;47;2;0;77;16;58;29;41;14;4;0;11;11;311
;33406;Saint-Genès-de-Castillon;36;0;1;73;13;50;16;19;8;0;0;5;10;231
;33407;Saint-Genès-de-Fronsac;54;4;0;162;26;122;47;52;20;1;0;19;21;528
;33408;Saint-Genès-de-Lombaud;53;0;0;78;18;38;17;23;6;1;0;4;7;245
;33409;Saint-Genis-du-Bois;8;0;0;22;4;14;2;3;3;0;0;2;3;61
;33411;Saint-Germain-de-Grave;13;0;0;32;2;17;2;10;2;0;0;4;4;87
;33412;Saint-Germain-d'Esteuil;97;2;0;216;29;180;74;111;40;1;0;32;46;829
;33413;Saint-Germain-du-Puch;272;10;0;408;73;272;101;163;45;6;0;31;62;1445
;33414;Saint-Germain-de-la-Rivière;44;2;0;58;10;44;19;31;10;1;0;4;6;230
;33415;Saint-Gervais;202;4;1;337;65;224;92;129;34;5;0;28;43;1163
;33416;Saint-Girons-d'Aiguevives;46;1;0;170;21;125;43;95;32;3;0;22;31;589
;33417;Sainte-Hélène;315;17;4;566;95;382;113;233;73;10;0;48;46;1902
;33418;Saint-Hilaire-de-la-Noaille;44;0;0;64;11;34;20;28;4;1;0;9;12;227
;33419;Saint-Hilaire-du-Bois;4;0;0;10;1;13;5;11;3;0;0;1;2;50
;33420;Saint-Hippolyte;16;0;0;22;4;17;7;8;4;0;0;1;1;81
;33421;Saint-Jean-de-Blaignac;57;0;1;78;10;59;19;26;10;0;0;11;7;278
;33422;Saint-Jean-d'Illac;1378;22;16;2107;418;1024;438;460;88;34;3;48;142;6178
;33423;Saint-Julien-Beychevelle;36;1;1;105;18;96;42;56;18;1;0;5;16;396
;33424;Saint-Laurent-Médoc;445;13;3;914;167;587;252;390;113;9;1;94;100;3087
;33425;Saint-Laurent-d'Arce;126;6;2;284;51;228;60;122;26;1;1;25;45;979
;33426;Saint-Laurent-des-Combes;34;0;0;64;11;28;22;12;1;0;0;2;6;180
;33427;Saint-Laurent-du-Bois;15;2;0;55;7;30;9;22;5;2;0;5;9;161
;33428;Saint-Laurent-du-Plan;5;1;0;14;3;8;2;9;3;0;0;5;1;51
;33429;Saint-Léger-de-Balson;14;2;0;55;3;53;10;38;13;1;1;15;6;210
;33431;Saint-Léon;31;3;0;77;6;48;16;20;13;3;0;6;8;230
;33432;Saint-Loubert;27;2;0;31;9;20;8;8;7;0;0;5;1;118
;33433;Saint-Loubès;1205;34;12;1873;385;1112;507;598;154;27;3;95;197;6201
;33434;Saint-Louis-de-Montferrand;183;10;0;311;81;296;134;157;59;9;0;16;37;1293
;33435;Saint-Macaire;196;3;0;287;76;195;109;141;35;3;0;23;46;1114
;33436;Saint-Magne;75;3;0;194;30;141;44;90;20;1;0;15;16;631
;33437;Saint-Magne-de-Castillon;243;4;3;373;53;265;102;177;62;4;0;33;38;1355
;33438;Saint-Maixant;198;4;2;347;74;248;87;138;36;3;0;30;38;1204
;33439;Saint-Mariens;113;2;2;288;27;198;65;148;44;3;0;33;48;970
;33440;Saint-Martial;27;1;0;41;3;30;7;25;12;0;0;3;6;156
;33441;Saint-Martin-Lacaussade;150;5;0;223;49;134;83;101;31;4;0;19;46;844
;33442;Saint-Martin-de-Laye;35;1;1;88;19;50;14;44;20;0;1;15;17;306
;33443;Saint-Martin-de-Lerm;15;2;0;35;3;11;6;8;1;0;0;8;2;92
;33444;Saint-Martin-de-Sescas;50;1;0;88;18;71;31;46;14;0;0;12;17;348
;33445;Saint-Martin-du-Bois;83;3;0;141;21;115;45;74;16;2;0;11;31;543
;33446;Saint-Martin-du-Puy;12;0;0;37;1;17;8;13;10;0;0;7;2;108
;33447;Saint-Médard-de-Guizières;184;4;0;384;58;283;113;198;66;3;0;37;59;1390
;33448;Saint-Médard-d'Eyrans;356;12;2;720;128;386;148;175;42;5;0;30;58;2061
;33449;Saint-Médard-en-Jalles;5535;113;38;5556;1758;3419;1988;1594;319;82;3;178;547;21130
;33450;Saint-Michel-de-Castelnau;13;3;0;43;7;38;10;21;15;0;0;9;9;170
;33451;Saint-Michel-de-Fronsac;66;0;0;72;21;49;25;32;14;3;0;5;12;301
;33452;Saint-Michel-de-Rieufret;77;2;0;171;19;83;35;57;15;2;3;9;20;494
;33453;Saint-Michel-de-Lapujade;13;0;0;42;4;25;9;24;8;0;0;9;5;139
;33454;Saint-Morillon;184;7;1;402;64;204;77;116;23;5;0;16;28;1129
;33456;Saint-Palais;29;3;1;83;17;72;24;60;16;3;0;17;25;350
;33457;Saint-Pardon-de-Conques;75;0;0;129;18;59;33;38;6;2;0;6;10;376
;33458;Saint-Paul;83;2;0;139;28;135;73;87;26;4;0;25;35;636
;33459;Saint-Pey-d'Armens;18;2;0;37;10;27;7;19;11;0;0;2;10;144
;33460;Saint-Pey-de-Castets;51;3;0;135;14;92;30;51;13;2;0;10;17;419
;33461;Saint-Philippe-d'Aiguille;41;0;0;58;11;44;23;25;11;0;0;8;8;230
;33462;Saint-Philippe-du-Seignal;45;1;0;90;13;62;26;33;10;1;0;10;8;300
;33463;Saint-Pierre-d'Aurillac;136;3;1;235;46;164;65;113;28;2;0;18;24;835
;33464;Saint-Pierre-de-Bat;28;2;0;55;5;47;14;23;18;1;0;5;14;212
;33465;Saint-Pierre-de-Mons;140;2;1;229;35;139;52;69;32;2;0;14;30;746
;33466;Saint-Quentin-de-Baron;212;13;1;469;74;340;117;168;51;3;0;27;58;1533
;33467;Saint-Quentin-de-Caplong;18;1;0;55;5;32;15;14;3;0;0;4;12;159
;33468;Sainte-Radegonde;27;0;0;88;10;52;20;48;9;1;0;6;8;270
;33470;Saint-Romain-la-Virvée;80;5;0;165;38;93;41;57;15;3;0;9;14;521
;33471;Saint-Sauveur;103;0;2;255;33;190;55;122;54;1;0;20;31;866
;33472;Saint-Sauveur-de-Puynormand;31;0;1;58;7;48;18;37;7;1;0;7;9;223
;33473;Saint-Savin;227;7;2;577;75;431;152;257;98;4;2;62;75;1968
;33474;Saint-Selve;357;9;5;688;99;413;117;156;38;8;1;25;47;1962
;33475;Saint-Seurin-de-Bourg;33;4;0;61;13;58;24;27;9;3;0;7;14;253
;33476;Saint-Seurin-de-Cadourne;52;1;1;117;32;81;31;61;26;0;1;11;30;446
;33477;Saint-Seurin-de-Cursac;79;3;0;124;28;100;41;57;28;2;0;9;13;482
;33478;Saint-Seurin-sur-l'Isle;255;5;1;414;93;330;181;236;90;1;0;60;78;1744
;33479;Saint-Sève;20;0;0;43;6;26;15;24;11;0;0;4;8;159
;33480;Saint-Sulpice-de-Faleyrens;159;5;3;263;47;147;68;107;35;1;1;19;50;905
;33481;Saint-Sulpice-de-Guilleragues;14;0;0;51;2;27;7;27;9;0;0;11;10;158
;33482;Saint-Sulpice-de-Pommiers;11;2;1;53;7;27;20;27;5;1;0;6;8;168
;33483;Saint-Sulpice-et-Cameyrac;601;10;8;965;195;608;254;295;69;13;2;37;120;3176
;33484;Saint-Symphorien;119;8;0;291;49;216;108;165;51;4;0;38;53;1102
;33485;Sainte-Terre;161;7;0;291;63;237;83;146;43;4;0;34;43;1112
;33486;Saint-Trojan;32;0;1;65;7;37;11;29;18;1;0;7;4;212
;33487;Saint-Vincent-de-Paul;84;2;1;160;26;151;55;102;34;1;0;16;19;650
;33488;Saint-Vincent-de-Pertignas;39;1;0;86;11;48;20;31;12;0;0;4;6;258
;33489;Saint-Vivien-de-Blaye;24;1;0;53;6;50;13;40;8;1;0;8;13;218
;33490;Saint-Vivien-de-Médoc;170;5;2;282;81;225;122;195;62;2;0;49;53;1248
;33491;Saint-Vivien-de-Monségur;33;1;1;67;6;36;15;32;13;0;0;11;5;220
;33492;Saint-Yzan-de-Soudiac;130;7;1;387;53;297;116;210;66;4;0;63;52;1385
;33493;Saint-Yzans-de-Médoc;24;0;1;63;10;56;26;38;17;0;1;8;17;262
;33494;Salaunes;128;3;2;236;44;158;52;64;20;2;0;15;21;746
;33496;Salleboeuf;340;6;3;543;117;296;130;161;53;8;0;29;36;1722
;33498;Salles;756;25;8;1509;274;1076;341;567;185;23;3;109;128;5005
;33499;Les Salles-de-Castillon;32;0;0;45;9;47;13;24;16;0;0;9;7;202
;33500;Samonac;30;1;0;72;12;62;27;33;17;1;0;14;11;280
;33501;Saucats;426;11;4;762;122;410;128;206;43;13;1;21;46;2192
;33502;Saugon;27;1;0;81;11;42;15;47;11;0;0;13;12;259
;33503;Saumos;55;2;0;109;19;76;23;42;16;2;0;14;8;365
;33504;Sauternes;77;3;1;166;22;94;33;48;10;3;0;10;14;481
;33505;La Sauve;149;2;0;263;57;180;92;114;23;3;1;25;37;948
;33506;Sauveterre-de-Guyenne;171;3;1;310;41;225;89;123;44;2;0;34;50;1094
;33507;Sauviac;32;1;0;59;12;33;10;39;8;1;0;6;17;218
;33508;Savignac;59;3;0;112;10;60;39;59;26;2;0;5;26;401
;33509;Savignac-de-l'Isle;41;3;0;103;17;65;20;43;16;0;0;11;23;343
;33510;Semens;20;1;0;39;6;22;7;20;5;1;0;5;9;135
;33511;Sendets;15;2;0;70;4;44;13;35;14;0;0;9;7;215
;33512;Sigalens;28;2;0;64;10;39;16;33;8;1;0;7;13;221
;33513;Sillas;5;0;0;17;3;11;6;7;2;0;0;0;9;61
;33514;Soulac-sur-Mer;350;9;5;477;124;298;178;180;60;8;1;44;82;1817
;33515;Soulignac;39;1;0;84;9;53;28;28;11;0;0;9;8;270
