Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Bretagne;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;22349;Trédrez-Locquémeau;200;8;4;260;50;196;90;96;24;4;1;16;39;989
;22350;Tréduder;17;0;0;33;8;29;24;8;7;2;0;5;10;144
;22351;Treffrin;65;1;0;120;14;83;20;28;11;0;0;7;10;362
;22352;Tréfumel;21;0;0;35;7;50;16;30;7;0;0;6;11;183
;22353;Trégastel;497;3;1;411;135;291;192;143;47;7;1;21;78;1826
;22354;Tréglamus;76;0;1;210;24;160;49;79;38;1;0;16;28;682
;22356;Trégomeur;81;3;0;191;32;138;49;74;23;0;0;15;14;619
;22358;Trégonneau;30;1;0;95;17;93;23;35;15;0;0;9;12;331
;22359;Trégrom;43;0;0;59;10;43;21;43;17;0;0;7;10;254
;22360;Trégueux;1235;21;3;1483;377;992;514;483;116;17;2;46;150;5439
;22361;Tréguidel;46;0;1;106;25;91;32;47;19;3;0;9;15;395
;22362;Tréguier;250;4;1;228;90;218;151;132;39;1;0;21;35;1171
;22363;Trélévern;225;3;1;219;52;175;81;86;30;3;0;13;33;921
;22364;Trélivan;354;5;1;566;134;365;152;203;57;6;1;21;59;1924
;22365;Trémargat;2;3;0;21;7;23;7;17;6;0;0;8;5;99
;22366;Trémel;28;2;0;66;9;56;23;35;9;1;0;9;12;250
;22368;Tréméreuc;87;4;1;127;30;89;65;42;9;0;0;9;22;486
;22369;Trémeur;43;0;1;180;20;126;30;63;22;0;0;8;13;505
;22370;Tréméven;22;2;0;62;8;42;18;28;19;0;0;5;9;216
;22371;Trémorel;51;1;0;228;25;145;51;90;30;0;0;11;36;667
;22372;Trémuson;232;4;1;551;87;271;110;155;29;1;0;19;43;1504
;22373;Tréogan;5;0;0;18;2;12;0;11;4;2;0;3;4;62
;22375;Tressignaux;39;1;0;122;11;107;33;60;13;1;0;8;18;413
;22376;Trévé;120;3;0;304;48;212;77;100;31;0;0;26;36;958
;22377;Tréveneuc;112;1;0;158;37;110;48;71;13;1;0;8;29;587
;22378;Trévérec;11;1;1;28;9;27;15;18;8;0;0;3;5;124
;22379;Trévou-Tréguignec;157;4;0;239;64;196;90;91;22;2;0;19;33;916
;22380;Trévron;57;1;0;119;22;99;47;64;25;2;0;11;18;464
;22381;Trézény;40;0;1;58;10;50;10;32;10;0;0;4;7;223
;22383;Troguéry;14;0;0;30;10;32;14;30;4;0;0;2;3;140
;22384;Uzel;81;2;0;210;20;131;41;66;21;0;0;9;18;598
;22385;La Vicomté-sur-Rance;120;3;1;171;43;100;65;68;18;5;0;14;22;631
;22386;Le Vieux-Bourg;27;2;0;129;16;96;45;62;19;2;0;16;22;436
;22387;Le Vieux-Marché;138;2;0;200;53;176;87;95;35;2;0;25;30;844
;22388;Vildé-Guingalan;112;2;0;234;36;165;58;87;35;1;0;18;21;770
;22389;Yffiniac;682;16;7;1100;228;610;276;381;96;8;2;51;92;3549
;22390;Yvias;38;1;0;119;24;113;42;65;29;1;0;12;15;458
;22391;Yvignac-la-Tour;65;1;2;199;33;149;64;104;41;0;0;26;41;726
;ND;ND;169;4;1;353;33;127;52;62;25;2;0;12;18;857
;Total département;;67450;1289;359;107049;21878;73521;33596;42866;12924;1027;115;7297;13484;382853
Finistère;29001;Argol;92;1;0;166;25;132;51;78;34;1;0;11;20;610
;29002;Arzano;127;2;2;238;41;178;71;89;44;2;0;18;28;841
;29003;Audierne;530;2;2;532;200;391;235;224;64;3;2;25;71;2281
;29004;Bannalec;534;9;3;978;189;775;306;441;163;8;0;78;118;3601
;29005;Baye;167;4;1;239;47;178;64;84;20;1;0;16;31;851
;29006;Bénodet;771;4;5;693;218;351;238;183;44;13;0;23;97;2639
;29007;Berrien;70;6;1;152;27;126;47;73;22;1;0;24;28;577
;29008;Beuzec-Cap-Sizun;94;2;0;223;41;135;70;80;27;3;0;8;15;698
;29010;Bodilis;135;1;0;325;46;189;51;96;34;2;0;9;21;909
;29011;Bohars;589;4;3;589;196;388;192;187;37;4;0;16;46;2252
;29012;Bolazec;13;0;0;24;1;23;13;22;9;0;0;8;10;123
;29013;Botmeur;10;1;0;31;3;30;6;15;9;0;0;9;6;121
;29014;Botsorhel;30;1;0;70;10;55;18;34;11;2;0;13;8;251
;29015;Bourg-Blanc;390;3;3;648;133;463;164;227;62;6;0;18;38;2156
;29016;Brasparts;50;1;0;151;18;124;47;95;27;0;0;30;22;566
;29017;Brélès;86;1;0;159;30;122;29;60;9;0;0;5;16;517
;29018;Brennilis;26;0;1;65;14;65;20;40;15;2;0;7;10;265
;29019;Brest;18284;270;139;17451;6062;11484;6769;5653;1358;207;14;516;1360;69568
;29020;Briec;504;10;1;1047;173;735;258;360;87;7;0;62;98;3342
;29021;Plounéour-Brignogan-plages;218;4;0;357;110;275;132;150;47;6;0;22;42;1363
;29022;Camaret-sur-Mer;349;6;1;409;125;293;168;172;41;7;0;22;46;1637
;29023;Carantec;605;5;2;664;193;399;214;179;54;7;1;34;77;2434
;29024;Carhaix-Plouguer;824;4;1;1308;232;810;417;467;142;10;0;66;121;4402
;29025;Cast;159;2;0;314;57;216;89;108;44;0;0;12;37;1039
;29026;Châteaulin;696;13;4;1117;192;593;303;277;90;9;0;53;75;3421
;29027;Châteauneuf-du-Faou;336;7;2;642;118;484;198;260;96;3;0;48;77;2271
;29028;Cléden-Cap-Sizun;102;0;0;134;37;119;56;62;17;1;0;11;24;564
;29029;Cléden-Poher;96;0;0;218;29;149;45;79;22;1;0;7;17;662
;29030;Cléder;354;4;3;806;119;518;216;263;81;2;0;29;69;2465
;29031;Clohars-Carnoët;648;12;6;873;212;626;294;345;81;8;0;46;125;3274
;29032;Clohars-Fouesnant;330;3;1;467;106;249;122;135;38;4;0;11;38;1503
;29033;Le Cloître-Pleyben;35;1;0;112;8;65;31;54;15;0;0;8;15;345
;29034;Le Cloître-Saint-Thégonnec;43;0;1;92;20;82;21;69;23;2;0;12;16;380
;29035;Coat-Méal;107;1;2;206;35;138;36;72;20;3;0;10;12;641
;29036;Collorec;35;3;1;89;21;76;42;53;28;0;0;19;19;385
;29037;Combrit;702;12;7;831;196;537;279;226;68;7;0;40;90;2995
;29038;Commana;58;2;3;167;34;129;52;81;36;0;0;25;28;615
;29039;Concarneau;3404;30;19;3579;994;2255;1149;1121;287;50;1;138;311;13337
;29040;Le Conquet;420;2;2;533;141;287;161;134;37;15;0;19;31;1782
;29041;Coray;151;3;0;295;54;283;97;146;60;0;1;24;45;1159
;29042;Crozon;1095;9;6;1365;389;942;511;582;177;19;3;80;179;5357
;29043;Daoulas;220;8;1;385;69;248;94;117;38;2;1;19;31;1232
;29044;Dinéault;161;0;0;222;53;185;93;113;35;1;0;17;29;908
;29045;Dirinon;238;2;1;470;81;323;109;163;51;6;0;36;41;1522
;29046;Douarnenez;1836;34;6;2007;713;1503;1054;792;259;24;2;118;316;8666
;29047;Le Drennec;201;3;0;347;72;223;99;131;28;2;0;17;19;1142
;29048;Edern;206;6;0;457;55;308;102;129;44;1;0;27;38;1372
;29049;Elliant;277;8;2;648;100;423;163;237;69;4;0;41;53;2024
;29051;Ergué-Gabéric;1236;14;10;1753;348;1056;471;537;116;32;2;65;146;5785
;29053;Le Faou;170;0;2;401;50;237;90;102;31;3;1;18;17;1122
;29054;La Feuillée;52;3;0;97;21;74;28;46;20;0;0;12;15;368
;29055;Le Folgoët;397;5;0;628;143;462;171;199;64;9;0;20;65;2162
;29056;La Forest-Landerneau;248;3;2;371;69;248;91;129;29;5;1;12;24;1233
;29057;La Forêt-Fouesnant;580;10;6;765;175;406;209;201;45;15;0;26;66;2504
;29058;Fouesnant;1783;18;10;2058;525;1223;661;574;141;34;2;65;207;7302
;29059;Garlan;82;1;0;211;34;146;61;95;30;0;0;20;25;705
;29060;Gouesnach;404;8;3;581;132;337;149;180;39;5;0;28;42;1909
;29061;Gouesnou;1105;11;6;1399;353;698;339;349;73;15;0;25;81;4454
;29062;Gouézec;87;2;0;207;30;157;58;95;29;3;0;13;19;699
;29063;Goulien;58;0;0;74;16;52;27;24;6;1;0;4;6;268
;29064;Goulven;47;0;0;78;12;65;23;42;15;0;0;5;12;299
;29065;Gourlizon;94;5;0;153;31;135;51;67;27;1;0;8;26;598
;29066;Guengat;200;4;2;328;51;247;102;140;32;3;0;12;39;1161
;29067;Guerlesquin;107;0;1;224;29;192;71;95;30;1;0;26;34;810
;29068;Guiclan;191;0;0;516;45;322;86;188;63;0;0;28;40;1480
;29069;Guilers;1178;10;8;1327;400;898;453;402;80;9;1;26;95;4886
;29070;Guiler-sur-Goyen;46;3;0;93;16;57;33;39;12;0;0;7;8;313
;29071;Guilligomarc'h;61;0;2;138;18;94;36;57;21;3;0;15;8;453
;29072;Guilvinec;388;12;3;436;138;319;192;133;29;6;0;11;65;1731
;29073;Guimaëc;123;2;0;150;33;108;62;71;31;1;0;17;38;637
;29074;Guimiliau;77;4;0;203;31;150;34;70;31;1;0;12;17;630
;29075;Guipavas;2296;24;14;3272;737;1850;796;756;198;41;3;85;200;10272
;29076;Milizac-Guipronvel;499;12;1;847;179;626;221;259;55;2;0;26;71;2799
;29077;Guissény;196;4;0;384;66;274;100;152;38;5;0;18;39;1276
;29078;Hanvec;174;5;2;463;46;276;70;156;40;5;0;28;32;1294
;29079;Henvic;135;4;0;257;33;185;55;95;24;1;0;9;25;822
;29080;Hôpital-Camfrout;240;2;2;480;71;306;105;166;31;4;0;24;44;1476
;29081;Huelgoat;147;1;0;230;56;152;92;89;26;0;0;22;25;840
;29082;Île-de-Batz;37;1;0;42;10;36;29;29;11;2;0;5;6;209
;29083;Île-de-Sein;11;1;0;13;3;7;10;9;0;0;0;0;0;54
;29084;Île-Molène;2;0;0;7;2;6;5;4;0;1;0;0;0;27
;29085;Île-Tudy;136;3;0;160;45;90;46;32;11;0;0;7;25;557
;29086;Irvillac;112;4;0;280;33;186;59;90;32;4;0;15;21;838
;29087;Le Juch;78;3;0;109;23;78;38;64;27;2;0;4;19;445
;29089;Kergloff;65;0;0;205;15;116;19;69;15;0;0;10;11;524
;29090;Kerlaz;103;1;0;167;33;113;52;51;19;2;1;4;9;554
;29091;Kerlouan;232;4;0;374;88;302;111;167;48;1;0;24;40;1391
;29093;Kernilis;133;1;0;249;37;193;45;81;25;0;0;6;20;790
;29094;Kernouës;56;0;1;141;23;86;26;70;12;1;0;6;14;438
;29095;Kersaint-Plabennec;195;1;2;841;38;179;51;98;21;3;0;2;13;1444
;29097;Lampaul-Guimiliau;211;1;0;426;67;253;91;131;37;1;0;26;44;1288
;29098;Lampaul-Plouarzel;273;6;2;392;90;247;133;141;24;5;0;16;27;1355
;29099;Lampaul-Ploudalmézeau;97;4;0;175;29;111;34;56;11;1;0;3;11;531
;29100;Lanarvily;37;0;0;83;13;50;13;34;4;0;0;3;6;244
;29101;Landéda;429;12;7;760;151;512;195;220;67;9;0;22;56;2441
;29102;Landeleau;54;0;0;169;23;135;29;74;24;1;0;19;27;556
;29103;Landerneau;2062;22;11;2872;692;1790;809;820;202;15;3;78;185;9561
;29104;Landévennec;38;0;1;57;8;41;18;29;9;2;0;3;5;211
;29105;Landivisiau;992;16;5;1869;355;1101;451;604;151;8;0;69;133;5753
;29106;Landrévarzec;181;2;0;371;60;252;93;127;28;2;0;14;21;1151
;29107;Landudal;91;0;2;175;34;114;40;54;12;1;0;7;22;551
;29108;Landudec;143;2;0;238;54;193;71;96;26;4;0;14;36;877
;29109;Landunvez;241;5;3;330;78;195;95;86;22;5;0;13;30;1103
;29110;Langolen;71;3;0;154;26;146;34;56;28;5;0;13;9;545
;29111;Lanhouarneau;88;2;0;228;35;158;45;102;39;0;0;17;25;741
;29112;Lanildut;154;4;3;191;46;122;56;52;14;1;0;5;17;665
;29113;Lanmeur;236;4;0;340;79;264;123;154;50;3;0;27;51;1332
;29114;Lannéanou;31;3;0;56;9;51;19;29;22;0;0;2;15;238
;29115;Lannédern;18;1;1;55;9;41;10;21;10;0;0;9;3;179
;29116;Lanneuffret;12;0;0;32;3;29;4;16;0;0;0;0;1;96
;29117;Lannilis;590;11;2;1095;204;759;299;353;87;10;1;43;77;3529
;29119;Lanrivoaré;186;8;0;254;49;207;68;113;23;7;0;10;27;952
;29120;Lanvéoc;211;5;1;311;72;227;113;118;40;4;0;11;30;1143
;29122;Laz;57;1;0;112;19;101;33;48;15;0;0;5;19;410
;29123;Lennon;55;1;0;167;14;105;36;72;20;0;0;6;20;497
;29124;Lesneven;785;8;1;1420;268;867;367;416;131;10;0;65;116;4454
;29125;Leuhan;54;1;0;132;18;125;52;72;19;0;0;19;25;516
;29126;Loc-Brévalaire;23;0;0;41;6;27;7;7;2;0;0;1;1;116
;29128;Loc-Eguiner;27;0;0;52;11;58;11;31;15;1;0;10;8;225
;29130;Locmaria-Plouzané;777;8;2;960;248;688;266;345;59;16;0;20;62;3450
;29131;Locmélar;38;1;0;88;11;63;21;45;13;0;0;6;9;296
;29132;Locquénolé;123;2;2;147;30;91;42;51;19;0;1;5;21;534
;29133;Locquirec;232;3;2;270;70;194;111;94;27;1;0;15;47;1065
;29134;Locronan;89;1;1;172;34;106;53;73;26;2;0;10;21;588
;29135;Loctudy;725;7;9;738;236;478;298;224;62;8;1;36;95;2917
;29136;Locunolé;85;1;0;212;36;161;52;102;21;1;1;17;14;704
;29137;Logonna-Daoulas;240;9;1;418;107;319;111;155;39;6;1;21;46;1473
;29139;Lopérec;52;0;0;116;27;120;36;84;21;2;0;10;21;489
;29140;Loperhet;478;13;2;787;161;550;192;255;55;15;0;33;64;2606
;29141;Loqueffret;84;0;0;147;25;98;41;45;15;3;1;9;15;483
;29142;Lothey;35;2;0;91;15;67;15;39;10;1;0;3;4;283
;29143;Mahalon;81;0;0;171;27;117;36;71;22;2;0;7;14;549
;29144;La Martyre;63;3;0;147;27;97;31;51;11;2;0;4;14;451
;29145;Confort-Meilars;85;3;1;171;20;116;42;74;22;1;0;10;19;563
;29146;Melgven;343;11;2;677;116;504;185;249;82;7;2;60;73;2310
;29147;Mellac;356;7;1;664;117;465;156;223;51;2;1;26;54;2123
;29148;Mespaul;80;0;0;168;29;145;35;85;17;0;0;14;18;590
;29150;Moëlan-sur-Mer;970;14;4;1253;329;909;470;487;159;21;0;72;168;4858
;29151;Morlaix;2130;40;7;2322;578;1475;876;960;263;23;1;131;245;9050
;29152;Motreff;47;0;0;156;17;82;24;58;20;1;0;13;15;434
;29153;Névez;431;10;3;571;156;372;251;205;57;7;1;22;94;2179
;29155;Ouessant;29;0;0;43;20;30;24;32;6;0;0;4;2;192
;29156;Pencran;263;3;0;425;82;244;79;108;30;3;1;13;22;1274
;29158;Penmarch;823;9;5;976;272;617;324;294;56;4;0;37;99;3516
;29159;Peumerit;63;1;0;151;22;121;44;59;32;1;0;13;17;525
;29160;Plabennec;984;12;4;1719;330;1067;375;475;109;24;0;45;110;5254
;29161;Pleuven;520;1;0;614;117;399;170;182;50;2;0;21;57;2133
;29162;Pleyben;275;3;1;757;101;483;174;256;67;6;0;51;70;2245
;29163;Pleyber-Christ;297;5;1;583;79;429;167;254;73;4;1;39;63;1996
;29165;Plobannalec-Lesconil;530;11;6;705;157;440;236;177;42;9;0;22;65;2399
;29166;Ploéven;37;1;0;99;15;71;33;43;10;3;0;5;15;331
;29167;Plogastel-Saint-Germain;182;7;0;363;73;286;107;122;35;2;2;17;44;1240
;29168;Plogoff;167;0;0;210;43;148;84;86;27;1;0;11;17;794
;29169;Plogonnec;368;5;2;615;105;364;159;227;73;5;0;42;63;2030
;29170;Plomelin;592;16;4;822;194;535;245;248;46;4;0;33;73;2813
;29171;Plomeur;538;6;6;744;156;488;234;234;51;4;1;34;69;2564
;29172;Plomodiern;223;2;3;464;70;317;124;198;39;3;0;24;39;1505
;29173;Plonéis;254;4;0;450;77;311;113;146;41;1;1;13;39;1449
;29174;Plonéour-Lanvern;713;14;3;1198;253;740;328;384;87;8;0;46;106;3879
;29175;Plonévez-du-Faou;129;5;0;372;52;260;137;179;64;1;0;42;58;1298
;29176;Plonévez-Porzay;207;1;0;377;55;233;86;117;28;2;0;29;49;1184
;29177;Plouarzel;459;11;4;776;152;466;163;234;52;9;0;24;37;2389
;29178;Ploudalmézeau;806;11;1;1249;264;800;297;379;92;8;0;28;99;4034
;29179;Ploudaniel;383;2;3;808;119;487;164;282;64;6;0;31;51;2398
;29180;Ploudiry;66;1;0;177;30;137;41;84;29;0;0;14;12;592
;29181;Plouédern;334;7;4;769;117;428;125;189;43;2;1;20;57;2095
;29182;Plouégat-Guérand;102;2;1;211;27;123;54;99;34;2;0;15;15;685
;29183;Plouégat-Moysan;37;0;0;156;7;92;30;59;21;0;0;8;17;428
;29184;Plouénan;199;6;1;468;72;363;117;232;73;1;0;33;47;1613
;29185;Plouescat;383;5;2;593;139;427;203;238;79;5;0;29;64;2167
;29186;Plouezoc'h;207;9;0;323;66;229;118;113;45;1;2;17;29;1160
;29187;Plougar;64;1;1;165;20;103;35;61;11;0;0;9;15;485
;29188;Plougasnou;475;8;1;579;143;413;254;285;75;5;0;39;109;2386
;29189;Plougastel-Daoulas;1873;32;15;2292;600;1590;783;799;180;28;3;92;214;8501
;29190;Plougonvelin;654;12;5;848;205;505;245;231;69;17;1;25;61;2878
;29191;Plougonven;279;7;2;548;103;448;177;269;135;4;0;71;83;2125
;29192;Plougoulm;176;3;3;373;65;257;90;136;49;3;0;25;29;1210
;29193;Plougourvest;95;1;1;258;26;186;41;122;24;1;0;15;22;793
;29195;Plouguerneau;735;11;4;1203;275;883;387;473;134;10;0;52;124;4291
;29196;Plouguin;198;4;1;400;61;307;84;150;33;5;0;18;29;1289
;29197;Plouhinec;603;7;2;666;183;488;248;256;55;8;0;39;94;2649
;29198;Plouider;180;3;0;340;59;272;82;141;42;2;0;14;46;1183
;29199;Plouigneau;596;6;5;1096;166;714;236;405;152;10;2;74;112;3573
;29201;Ploumoguer;197;5;2;373;84;255;73;141;42;4;0;13;29;1218
;29202;Plounéour-Ménez;91;2;0;211;32;168;67;102;37;0;0;24;25;759
;29204;Plounéventer;181;2;0;454;70;264;85;150;35;1;0;20;33;1295
;29205;Plounévézel;105;3;0;248;31;169;41;74;18;1;0;12;14;716
;29206;Plounévez-Lochrist;177;0;1;463;62;300;118;196;65;1;0;34;54;1471
;29207;Plourin-lès-Morlaix;525;9;2;758;173;584;250;333;98;2;2;54;120;2909
;29208;Plourin;125;6;1;235;44;164;69;92;24;0;0;9;21;789
;29209;Plouvien;387;6;2;825;128;544;157;258;74;7;0;26;64;2478
;29210;Plouvorn;236;5;0;575;70;391;116;188;60;3;0;26;34;1704
;29211;Plouyé;51;0;0;112;24;75;33;50;22;1;1;15;22;405
;29212;Plouzané;1943;31;7;2068;647;1443;698;693;163;24;0;54;133;7904
;29213;Plouzévédé;146;3;1;368;63;236;65;131;31;1;0;18;29;1091
;29214;Plovan;72;3;1;121;35;80;33;66;16;3;0;6;15;451
;29215;Plozévet;425;3;2;512;124;328;187;215;62;4;0;26;78;1965
;29216;Pluguffan;524;13;3;760;163;495;252;216;79;9;0;26;73;2614
;29217;Pont-Aven;386;11;4;435;141;343;177;195;57;4;1;46;80;1879
;29218;Pont-Croix;212;4;1;270;62;159;96;72;28;1;0;16;33;955
;29220;Pont-l'Abbé;1336;26;4;1265;447;925;502;467;92;30;1;55;152;5303
;29221;Porspoder;265;10;3;353;76;209;112;103;23;3;1;10;25;1193
;29222;Port-Launay;45;2;0;73;17;48;18;39;12;0;0;4;8;266
;29224;Pouldergat;138;1;1;245;49;163;71;86;19;3;0;4;24;805
;29225;Pouldreuzic;264;8;2;353;82;289;128;140;32;1;0;21;52;1372
;29226;Poullan-sur-Mer;189;4;0;298;66;195;92;100;39;1;1;16;33;1034
;29227;Poullaouen;121;4;1;310;29;218;61;127;58;1;0;33;34;996
;29228;Primelin;111;0;2;113;26;98;50;40;5;1;0;7;12;466
;29229;Quéménéven;107;1;0;196;37;151;77;100;25;1;0;24;17;736
;29230;Querrien;147;6;1;261;58;242;83;128;56;3;0;38;37;1061
;29232;Quimper;10566;139;61;11382;3030;6731;3757;3193;723;176;9;286;793;40846
;29233;Quimperlé;1551;36;10;2239;523;1439;693;727;191;10;0;108;229;7758
;29234;Rédené;284;6;1;531;99;385;147;217;58;3;0;35;61;1826
;29235;Le Relecq-Kerhuon;1907;25;28;2329;612;1244;589;566;136;21;5;41;125;7629
;29236;Riec-sur-Bélon;540;12;2;759;190;591;327;358;88;5;0;62;143;3077
;29237;La Roche-Maurice;200;3;2;348;83;253;81;103;35;5;0;11;23;1148
;29238;Roscanvel;111;5;2;185;59;116;64;64;24;2;1;9;26;668
;29239;Roscoff;547;4;8;663;154;360;210;177;42;8;1;29;52;2255
;29240;Rosnoën;84;3;0;215;24;131;32;81;35;2;0;15;17;640
;29241;Rosporden;776;15;6;1297;260;968;433;552;153;4;1;74;162;4702
;29243;Saint-Coulitz;39;1;1;73;15;62;20;36;8;1;0;4;9;269
;29244;Saint-Derrien;67;4;2;148;15;97;33;65;18;0;0;11;15;475
;29245;Saint-Divy;184;2;0;327;52;217;76;80;22;3;0;7;16;986
;29246;Saint-Eloy;11;0;0;42;7;36;11;16;10;0;0;4;4;142
;29247;Saint-Évarzec;473;7;2;757;158;445;222;231;61;6;0;27;50;2439
;29248;Saint-Frégant;61;1;0;165;29;104;29;57;21;1;0;5;9;482
;29249;Saint-Goazec;113;0;1;227;43;151;66;84;28;0;0;16;32;760
;29250;Saint-Hernin;48;3;0;122;18;85;34;77;29;0;0;21;18;455
;29251;Saint-Jean-du-Doigt;74;0;0;107;23;73;42;51;25;2;0;9;12;420
;29252;Saint-Jean-Trolimon;115;8;0;166;42;129;57;64;19;1;0;10;16;627
;29254;Saint-Martin-des-Champs;817;7;9;1149;245;584;313;296;67;5;0;36;83;3611
;29255;Saint-Méen;57;1;1;168;20;117;31;58;14;1;0;6;5;481
;29256;Saint-Nic;99;5;0;144;29;100;34;83;19;2;0;7;11;533
;29257;Saint-Pabu;270;6;2;415;74;276;116;108;32;3;0;12;29;1344
;29259;Saint-Pol-de-Léon;838;13;7;1201;235;782;375;437;126;7;2;49;85;4156
;29260;Saint-Renan;1231;22;3;1405;392;975;456;428;76;8;1;32;116;5145
;29261;Saint-Rivoal;7;0;0;23;5;22;9;19;9;0;0;6;5;106
;29262;Saint-Sauveur;54;2;0;121;20;120;39;74;18;2;1;11;18;479
;29263;Saint-Ségal;78;1;0;215;29;150;36;94;26;0;0;18;26;673
;29264;Saint-Servais;54;1;0;151;17;109;29;64;12;1;0;2;10;451
;29265;Sainte-Sève;135;1;0;241;29;150;44;69;17;0;0;17;13;716
;29266;Saint-Thégonnec Loc-Eguiner;253;5;1;533;84;420;129;232;87;2;2;42;43;1834
;29267;Saint-Thois;46;0;0;130;20;92;28;62;23;1;0;8;19;429
;29268;Saint-Thonan;182;5;2;444;43;239;65;116;17;4;0;3;28;1146
;29269;Saint-Thurien;77;1;0;157;21;146;64;103;31;1;0;15;24;640
;29270;Saint-Urbain;157;6;0;341;61;206;61;107;30;1;0;18;18;1006
;29271;Saint-Vougay;65;1;0;174;20;136;34;73;13;0;0;7;12;537
;29272;Saint-Yvi;351;11;1;566;112;472;157;214;60;2;0;33;67;2047
;29273;Santec;278;8;0;478;74;331;105;166;57;2;0;17;42;1558
;29274;Scaër;455;9;3;814;184;664;344;443;153;4;3;91;168;3335
;29275;Scrignac;50;1;0;120;17;85;53;69;29;0;0;26;32;481
;29276;Sibiril;101;1;2;247;35;179;67;98;30;2;0;10;22;794
;29277;Sizun;171;1;0;413;75;283;111;167;55;0;0;29;33;1339
;29278;Spézet;121;0;0;312;49;300;92;147;46;1;0;25;45;1138
;29279;Taulé;350;4;1;496;103;404;151;204;63;6;1;23;54;1860
;29280;Telgruc-sur-Mer;226;1;3;401;89;311;116;150;45;4;0;26;45;1416
;29281;Tourch;84;0;0;189;32;146;53;84;22;0;0;9;21;641
;29282;Trébabu;47;0;0;73;15;47;20;24;5;2;0;2;0;234
;29284;Treffiagat;393;7;1;434;104;308;139;137;27;2;0;15;43;1610
;29285;Tréflaouénan;33;0;1;91;16;58;21;41;11;0;0;7;8;289
;29286;Tréflévénez;16;0;1;75;8;32;14;14;6;2;0;4;2;174
;29287;Tréflez;76;0;0;200;35;149;50;75;30;3;0;18;24;659
;29288;Trégarantec;55;0;0;127;13;98;26;42;12;1;0;10;7;392
;29289;Trégarvan;18;0;0;22;6;19;3;5;3;1;0;3;8;89
;29290;Tréglonou;58;1;1;128;28;74;32;57;9;4;0;4;9;405
;29291;Trégourez;77;2;0;171;22;118;55;84;28;0;0;6;30;593
;29292;Tréguennec;39;0;0;61;8;35;20;21;7;0;0;3;4;199
;29293;Trégunc;1095;16;3;1483;330;955;456;489;117;16;2;66;137;5165
;29294;Le Tréhou;42;1;0;113;21;69;23;52;7;0;0;12;10;352
;29295;Trémaouézan;53;1;0;101;13;80;17;40;9;4;0;3;6;327
;29296;Tréméoc;159;2;0;264;59;177;69;83;18;3;0;11;19;864
;29297;Tréméven;267;7;1;398;75;300;136;170;51;0;0;22;59;1486
;29298;Tréogat;52;3;1;101;18;62;25;44;11;0;0;13;12;343
;29299;Tréouergat;27;1;0;56;13;39;11;25;6;0;0;0;6;184
;29300;Le Trévoux;156;5;2;283;40;212;72;117;37;4;0;29;45;1002
;29301;Trézilidé;22;2;0;76;7;42;14;31;6;0;0;4;15;219
;29302;Pont-de-Buis-lès-Quimerch;289;6;1;789;115;542;183;290;80;4;0;41;65;2405
;ND;ND;150;2;0;220;34;99;35;42;6;5;0;4;5;602
;Total département;;117041;1823;690;163247;37767;107690;49503;55545;15055;1567;104;7263;15054;572348
Ille-et-Vilaine;35001;Acigné;937;28;8;1092;345;783;416;362;91;23;0;28;88;4202
;35002;Amanlis;120;3;2;300;81;214;99;142;43;6;1;22;37;1069
;35003;Andouillé-Neuville;64;3;0;152;20;122;32;67;15;3;0;13;20;512
;35004;Val-Couesnon;314;4;0;706;89;441;187;342;126;7;2;70;115;2404
;35005;Arbrissel;11;0;0;58;4;42;6;29;14;1;0;7;4;177
;35006;Argentré-du-Plessis;438;8;2;833;124;586;242;353;101;5;1;48;91;2832
;35007;Aubigné;41;0;1;83;14;60;14;34;6;0;0;5;8;267
;35008;Availles-sur-Seiche;37;0;0;95;7;78;38;61;16;2;0;14;18;366
;35009;Baguer-Morvan;127;2;0;305;42;214;77;124;42;1;0;23;40;997
;35010;Baguer-Pican;108;2;0;307;37;206;80;121;58;3;0;25;33;981
;35012;Bain-de-Bretagne;675;13;8;1384;232;867;396;500;162;12;0;88;150;4487
;35013;Bains-sur-Oust;341;9;1;619;112;491;224;280;88;7;1;58;83;2314
;35014;Bais;137;8;0;387;53;311;111;176;70;2;1;23;49;1329
;35015;Balazé;161;4;0;406;79;310;128;182;52;3;0;18;43;1385
;35016;Baulon;151;2;1;355;55;320;118;165;58;3;0;30;42;1299
;35017;La Baussaine;34;1;1;97;21;89;30;42;14;3;0;11;10;352
;35018;La Bazouge-du-Désert;65;4;0;160;28;174;55;123;43;0;0;28;31;711
;35019;Bazouges-la-Pérouse;104;4;0;283;40;202;80;171;65;0;0;41;46;1036
;35021;Beaucé;172;8;1;238;50;172;94;104;29;3;0;13;32;916
;35022;Bécherel;45;1;0;123;22;81;38;58;13;0;0;6;19;406
