Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Pays de la Loire;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;53276;Voutré;63;5;1;147;16;104;44;84;27;0;0;17;34;542
;ND;ND;35;2;1;91;10;28;15;19;6;0;0;4;4;215
;Total département;;28191;1276;176;53886;9729;36760;16616;23553;7578;497;85;4586;7693;190625
Sarthe;72001;Aigné;238;7;0;306;82;179;100;102;30;6;0;15;36;1099
;72002;Aillières-Beauvoir;9;1;0;37;8;27;9;23;4;3;0;7;9;138
;72003;Allonnes;1027;28;2;1153;361;823;607;570;176;4;6;113;196;5067
;72004;Amné;41;3;0;88;11;70;29;53;15;0;0;5;16;331
;72005;Ancinnes;83;5;1;164;27;142;49;76;23;1;1;25;33;631
;72006;Arçonnay;300;7;0;358;79;198;104;118;43;3;1;17;49;1276
;72007;Ardenay-sur-Mérize;41;1;0;95;20;62;24;41;11;0;0;11;21;328
;72008;Arnage;900;15;5;975;294;589;408;312;106;10;7;76;177;3873
;72009;Arthezé;28;1;0;64;10;44;20;35;17;0;0;6;8;233
;72010;Asnières-sur-Vègre;30;1;0;64;16;53;19;29;9;0;0;6;6;233
;72011;Assé-le-Boisne;69;2;0;100;34;105;60;79;26;1;0;23;38;536
;72012;Assé-le-Riboul;38;0;0;72;11;56;26;38;21;0;0;22;16;300
;72013;Aubigné-Racan;149;4;1;304;72;258;118;191;74;1;1;71;83;1327
;72015;Les Aulneaux;5;0;0;15;4;9;5;13;8;0;1;7;9;77
;72016;Auvers-le-Hamon;88;1;0;244;47;173;58;126;46;2;0;18;35;837
;72017;Auvers-sous-Montfaucon;17;0;0;46;8;30;8;21;6;1;0;3;9;149
;72018;Avesnes-en-Saosnois;8;1;0;15;3;11;6;10;3;0;0;8;5;71
;72019;Avessé;18;1;0;59;4;45;25;38;19;0;1;4;8;223
;72020;Avezé;55;4;0;127;33;105;57;65;29;2;0;17;15;507
;72021;Avoise;38;0;0;91;13;82;34;55;19;0;0;15;24;371
;72022;Le Bailleul;72;3;0;207;21;166;58;105;42;0;0;16;34;725
;72023;Ballon-Saint Mars;173;8;0;342;67;282;121;185;59;5;0;55;55;1352
;72024;La Bazoge;512;15;6;707;165;407;220;223;81;9;3;54;100;2502
;72025;Bazouges Cré sur Loir;143;5;2;332;78;281;127;164;62;1;1;32;58;1287
;72026;Beaufay;109;2;1;265;45;202;86;112;26;2;0;38;64;952
;72027;Beaumont-sur-Dême;27;2;0;48;9;49;21;31;12;0;0;10;14;223
;72028;Beaumont-Pied-de-Boeuf;37;0;0;63;13;60;30;52;17;0;0;17;8;296
;72029;Beaumont-sur-Sarthe;161;5;0;249;54;190;106;132;38;0;0;32;56;1023
;72031;Beillé;30;1;1;80;15;74;25;41;17;0;0;22;12;318
;72032;Berfay;13;1;0;63;8;45;18;30;17;1;0;10;14;220
;72034;Bérus;57;3;0;82;18;65;38;32;9;0;0;9;17;330
;72035;Bessé-sur-Braye;180;8;0;348;62;250;142;174;46;2;0;53;99;1363
;72036;Béthon;22;0;0;55;7;41;14;32;11;0;0;6;13;202
;72037;Blèves;4;0;0;14;0;18;5;9;8;0;0;6;3;67
;72038;Boëssé-le-Sec;42;2;1;91;20;55;37;58;20;0;0;15;17;358
;72039;Bonnétable;301;11;3;569;119;394;236;308;120;2;1;85;147;2297
;72040;La Bosse;10;0;0;23;4;16;7;11;8;0;0;3;3;86
;72041;Bouër;29;0;1;52;9;39;10;28;8;0;0;9;8;193
;72042;Bouloire;137;6;1;333;55;254;133;184;67;2;0;50;67;1288
;72043;Bourg-le-Roi;45;0;1;42;8;56;23;12;8;0;0;8;16;219
;72044;Bousse;30;1;0;63;11;57;20;30;22;0;0;12;15;262
;72045;Brains-sur-Gée;77;4;1;116;25;101;40;50;27;2;0;12;15;469
;72046;Le Breil-sur-Mérize;120;5;0;277;53;197;105;116;44;2;0;24;52;995
;72047;Brette-les-Pins;238;13;4;332;99;264;139;165;57;4;1;35;65;1417
;72048;Briosne-lès-Sables;46;1;0;108;20;62;26;43;19;0;0;6;13;344
;72049;La Bruère-sur-Loir;21;3;0;31;4;35;16;15;6;0;0;10;5;146
;72050;Brûlon;107;2;2;264;41;160;86;132;41;1;0;21;47;904
;72051;Cérans-Foulletourte;314;11;0;632;108;417;170;245;93;4;1;47;82;2124
;72052;Chahaignes;73;10;0;103;35;71;57;61;14;0;1;9;30;464
;72053;Challes;92;5;1;173;42;162;75;97;33;0;0;31;40;750
;72054;Champagné;418;10;2;649;130;424;226;214;76;12;0;56;95;2313
;72056;Champfleur;161;3;1;213;58;160;78;114;27;1;0;20;33;870
;72057;Champrond;5;0;0;19;2;9;1;7;2;0;0;4;4;53
;72058;Changé;1007;20;8;1211;356;718;483;418;121;15;4;76;222;4657
;72059;Chantenay-Villedieu;39;2;0;153;18;90;36;82;29;1;0;15;17;482
;72060;La Chapelle-aux-Choux;19;1;0;39;9;24;16;23;7;0;0;12;7;157
;72061;La Chapelle-d'Aligné;114;6;1;279;29;215;93;159;42;3;0;38;35;1015
;72062;La Chapelle-du-Bois;66;0;1;177;24;125;48;85;26;0;0;22;14;588
;72064;La Chapelle-Huon;47;2;1;91;19;64;35;48;16;1;0;13;18;355
;72065;La Chapelle-Saint-Aubin;491;14;2;472;150;240;179;126;28;6;0;17;45;1770
;72066;La Chapelle-Saint-Fray;31;3;1;82;12;45;29;34;9;0;0;7;13;266
;72067;La Chapelle-Saint-Rémy;70;4;2;147;19;137;59;83;31;1;0;18;40;610
;72068;La Chartre-sur-le-Loir;110;5;0;185;55;130;105;111;45;2;0;41;52;842
;72070;Chassillé;13;1;0;34;11;32;15;21;9;0;0;7;10;154
;72071;Montval-sur-Loir;538;22;1;819;197;531;393;392;125;7;1;100;212;3340
;72072;Château-l'Hermitage;15;3;0;39;5;35;6;18;8;0;0;4;8;141
;72073;Chaufour-Notre-Dame;120;5;0;202;50;118;69;72;26;1;0;12;38;713
;72074;Chemiré-en-Charnie;17;0;0;32;1;35;12;14;10;0;0;1;4;127
;72075;Chemiré-le-Gaudin;84;5;2;168;40;126;54;85;36;4;0;22;31;656
;72076;Chenay;28;1;0;50;6;26;11;16;4;1;0;3;7;153
;72077;Chenu;24;3;0;84;17;57;21;53;17;0;0;9;17;300
;72078;Chérancé;16;3;0;46;10;40;14;35;11;0;0;11;9;195
;72079;Chérisay;34;1;1;55;9;38;13;26;9;0;0;8;9;204
;72080;Cherré-Au;330;13;2;715;106;345;158;187;55;2;1;40;72;2027
;72083;Chevillé;29;2;0;71;10;49;30;28;7;1;0;9;8;244
;72084;Clermont-Créans;105;3;1;212;37;185;65;91;36;1;0;24;34;794
;72085;Cogners;18;0;0;35;6;21;8;20;9;0;0;9;4;131
;72086;Commerveil;12;1;0;28;2;15;10;12;1;0;0;3;4;89
;72087;Conflans-sur-Anille;32;2;0;97;12;68;25;66;16;0;0;9;19;345
;72088;Congé-sur-Orne;24;0;0;61;10;45;15;34;7;1;0;9;7;214
;72089;Conlie;197;7;0;299;54;206;117;136;58;3;0;41;56;1173
;72090;Connerré;255;5;2;510;76;310;177;213;72;3;0;58;88;1769
;72091;Contilly;14;1;0;31;4;21;4;11;7;0;0;8;9;110
;72093;Cormes;78;4;0;158;27;136;54;76;19;0;0;15;42;608
;72094;Coudrecieux;34;2;0;101;11;84;35;50;23;3;0;15;34;393
;72095;Coulaines;750;20;3;719;271;543;422;391;99;9;0;47;123;3397
;72096;Coulans-sur-Gée;139;5;0;294;54;181;101;117;44;3;0;22;35;996
;72098;Coulongé;36;1;0;84;13;68;28;45;18;1;0;12;12;319
;72099;Courceboeufs;49;1;1;85;19;72;34;52;21;0;1;13;19;367
;72100;Courcelles-la-Forêt;13;0;0;80;8;54;14;40;11;0;0;13;10;243
;72101;Courcemont;37;4;0;104;11;94;45;54;23;1;0;14;27;413
;72102;Courcival;6;0;0;6;3;16;7;8;4;0;0;4;1;55
;72103;Courdemanche;45;3;1;88;16;61;38;63;22;1;0;31;29;398
;72104;Courgains;39;1;0;105;8;67;26;64;18;0;0;16;16;361
;72105;Courgenard;35;0;0;90;12;61;19;53;12;1;0;8;20;312
;72106;Courtillers;78;1;2;204;35;108;65;53;18;0;0;8;20;591
;72107;Crannes-en-Champagne;33;2;1;54;10;42;13;27;11;2;0;10;10;215
;72109;Crissé;30;1;0;91;8;67;26;59;28;1;0;15;23;350
;72110;Crosmières;86;2;1;182;28;119;53;94;23;0;0;12;16;617
;72111;Cures;46;2;0;92;16;52;34;39;18;1;0;13;13;326
;72112;Dangeul;22;3;0;79;4;46;28;38;21;2;0;14;17;274
;72113;Degré;92;7;0;124;31;103;47;45;18;2;0;14;30;512
;72114;Dehault;16;1;0;39;4;34;11;24;10;0;1;9;9;159
;72115;Dissay-sous-Courcillon;62;2;1;149;30;100;53;100;39;1;1;28;38;604
;72118;Dollon;127;3;0;264;47;174;71;136;54;0;0;40;45;960
;72119;Domfront-en-Champagne;102;4;1;157;36;125;63;84;30;2;0;24;27;656
;72120;Doucelles;17;1;0;28;5;30;15;12;5;0;0;3;5;122
;72121;Douillet;14;1;0;43;3;36;17;38;16;2;0;8;14;193
;72122;Duneau;95;3;2;163;26;160;67;85;26;1;0;29;37;693
;72123;Dureil;4;0;1;9;2;9;5;5;2;0;0;1;1;39
;72124;Écommoy;632;24;3;806;167;511;324;337;113;14;0;88;155;3175
;72125;Écorpain;20;0;0;51;6;45;12;44;9;1;0;3;8;200
;72126;Épineu-le-Chevreuil;15;2;0;44;7;37;17;26;9;1;0;13;3;175
;72127;Étival-lès-le-Mans;306;9;2;347;103;214;128;110;37;11;1;37;47;1351
;72128;Val-d'Étangson;31;0;0;70;14;82;32;52;20;1;0;16;12;331
;72129;Fatines;90;1;0;163;32;102;59;66;22;0;1;14;18;568
;72130;Fay;76;8;0;132;41;70;62;35;9;2;0;3;31;470
;72131;Fercé-sur-Sarthe;49;2;1;98;22;76;35;57;14;2;0;12;16;386
;72132;La Ferté-Bernard;946;23;5;1480;288;795;553;513;183;17;2;106;217;5128
;72133;Fillé;185;12;0;260;57;152;101;92;27;1;0;31;44;963
;72134;Flée;48;4;0;99;15;56;40;53;19;0;0;16;13;363
;72135;La Fontaine-Saint-Martin;40;2;0;98;13;84;29;56;15;0;1;16;23;377
;72136;Fontenay-sur-Vègre;20;1;0;61;10;48;14;27;9;0;0;7;4;201
;72137;Villeneuve-en-Perseigne;201;8;3;365;48;283;100;222;78;5;1;55;65;1435
;72138;Fresnay-sur-Sarthe;246;2;1;418;74;321;165;235;83;0;1;78;89;1713
;72139;Fyé;73;6;0;152;31;144;52;84;27;2;0;30;31;633
;72141;Gesnes-le-Gandelin;97;1;1;138;30;114;47;78;22;3;0;19;34;583
;72142;Grandchamp;10;0;0;21;3;24;9;13;9;0;0;2;4;96
;72143;Le Grand-Lucé;182;5;0;233;48;194;108;145;56;1;0;49;64;1085
;72144;Gréez-sur-Roc;33;3;0;57;13;49;14;32;16;0;0;7;12;237
;72145;Le Grez;40;0;0;64;11;34;25;31;8;0;0;8;13;234
;72146;Guécélard;366;15;1;570;156;395;227;217;77;12;1;38;105;2180
;72147;La Guierche;145;3;2;208;34;135;81;74;25;4;1;18;47;777
;72148;Jauzé;2;0;0;15;0;14;6;8;3;0;0;1;4;54
;72149;Joué-en-Charnie;29;0;0;100;14;86;36;48;28;0;2;21;12;378
;72150;Joué-l'Abbé;131;4;0;277;42;178;66;90;23;1;0;12;35;859
;72151;Juigné-sur-Sarthe;133;3;0;208;60;131;95;68;18;2;0;12;28;759
;72152;Juillé;52;0;0;68;19;61;28;41;16;0;0;7;22;316
;72153;Jupilles;50;2;1;71;18;63;43;62;23;1;0;18;28;382
;72154;La Flèche;1480;35;12;2386;538;1526;925;1009;274;16;1;194;382;8779
;72155;Laigné-en-Belin;281;11;0;371;96;268;157;132;44;2;2;41;94;1499
;72156;Lamnay;68;3;0;170;25;131;55;77;32;0;0;22;33;616
;72157;Lavardin;88;5;2;125;30;77;49;44;27;0;0;15;30;493
;72158;Lavaré;45;2;0;123;16;99;44;78;32;0;0;19;26;483
;72160;Lavernat;33;1;0;105;16;75;32;60;17;2;0;16;26;383
;72161;Lhomme;83;7;0;125;28;111;56;77;33;4;0;33;41;598
;72163;Ligron;31;1;1;75;13;73;16;45;15;0;0;14;15;299
;72164;Livet-en-Saosnois;3;0;0;8;3;9;3;6;12;0;0;3;2;49
;72165;Lombron;185;4;2;334;71;270;99;150;42;2;1;42;91;1293
;72166;Longnes;28;2;0;53;7;37;20;25;14;0;0;5;10;202
;72167;Louailles;70;1;0;124;23;94;31;59;14;0;0;13;19;448
;72168;Loué;172;2;0;335;72;226;147;151;43;0;0;22;83;1253
;72169;Louplande;158;8;0;265;71;178;91;103;42;3;1;22;58;1000
;72170;Louvigny;17;0;0;20;1;17;14;18;6;0;0;7;4;104
;72171;Louzes;8;0;0;15;2;19;2;8;5;0;0;2;4;66
;72172;Le Luart;130;4;3;225;40;194;71;133;30;2;0;23;35;890
;72173;Luceau;125;12;0;221;47;155;102;123;38;0;0;26;54;903
;72174;Lucé-sous-Ballon;3;1;0;20;3;14;6;10;5;0;0;4;7;73
;72175;Luché-Pringé;118;5;0;262;33;177;81;134;49;2;1;27;57;946
;72176;Le Lude;318;1;1;635;136;473;252;342;129;3;2;93;143;2526
;72177;Maigné;21;4;0;46;9;50;16;29;10;0;0;5;4;195
;72178;Maisoncelles;8;0;0;29;4;18;14;16;5;2;0;7;7;111
;72179;Malicorne-sur-Sarthe;154;3;1;260;56;219;109;159;54;3;0;31;61;1110
;72180;Mamers;488;12;3;627;155;456;273;365;114;7;0;102;138;2739
;72181;Le Mans;19479;443;121;17858;6313;10501;8979;6243;1671;219;43;957;2857;75685
;72182;Mansigné;111;4;2;282;45;175;74;107;47;5;0;36;52;940
;72183;Marçon;79;2;0;167;27;120;66;72;31;2;0;22;41;630
;72184;Mareil-en-Champagne;51;1;1;86;11;51;15;33;7;0;0;4;18;280
;72185;Mareil-sur-Loir;45;4;0;110;16;69;27;49;13;1;1;18;13;365
;72186;Maresché;76;4;0;184;17;123;44;76;22;0;0;15;18;580
;72187;Marigné-Laillé;121;9;1;249;50;193;128;150;61;3;1;50;53;1071
;72188;Marollette;11;0;0;28;4;17;9;18;6;0;0;8;3;105
;72189;Marolles-les-Braults;176;5;0;312;44;219;106;154;55;3;0;55;64;1193
;72190;Marolles-lès-Saint-Calais;22;0;0;46;4;39;14;37;14;1;0;5;7;189
;72191;Mayet;269;15;1;442;106;345;192;259;84;0;0;83;126;1922
;72192;Les Mées;4;0;0;14;3;10;5;10;5;0;0;3;5;60
;72193;Melleray;27;0;0;70;13;64;29;41;14;1;0;14;15;287
;72194;Meurcé;8;0;0;40;2;37;7;24;9;0;0;5;12;144
;72195;Mézeray;138;7;0;321;44;233;94;139;70;1;1;52;37;1138
;72196;Mézières-sur-Ponthouin;46;0;0;112;20;78;34;81;19;1;0;26;24;441
;72197;Mézières-sous-Lavardin;52;6;1;107;16;75;36;53;20;2;0;17;20;404
;72198;La Milesse;384;13;0;453;129;269;169;141;30;7;0;25;77;1698
;72199;Moitron-sur-Sarthe;14;0;0;41;3;33;13;35;9;1;0;9;7;165
;72200;Moncé-en-Belin;456;19;5;684;189;435;260;215;61;9;1;63;106;2502
;72201;Moncé-en-Saosnois;11;0;0;39;7;31;8;26;11;0;0;12;7;152
;72202;Monhoudou;15;1;0;41;5;37;9;19;3;0;0;3;12;145
;72204;Montaillé;31;1;0;69;7;69;18;64;21;1;0;18;24;322
;72205;Montbizot;159;6;2;280;54;223;111;131;40;0;1;29;47;1085
;72208;Montmirail;37;0;0;55;12;48;19;25;13;0;0;6;15;230
;72209;Montreuil-le-Chétif;23;2;0;47;4;40;22;30;10;0;0;10;14;201
;72210;Montreuil-le-Henri;18;0;0;44;6;36;16;29;8;0;0;4;12;173
;72211;Mont-Saint-Jean;30;1;0;93;15;78;40;61;20;0;0;15;26;380
;72212;Moulins-le-Carbonnel;64;5;1;99;20;82;40;65;22;0;0;21;19;438
;72213;Mulsanne;682;24;2;825;254;552;337;329;107;8;2;64;133;3318
;72214;Nauvay;0;0;0;2;0;3;2;4;0;0;0;2;1;14
;72215;Neufchâtel-en-Saosnois;83;5;0;152;21;111;53;77;29;3;0;20;22;576
;72216;Neuvillalais;28;2;0;92;13;89;28;45;18;2;1;11;21;351
;72217;Neuville-sur-Sarthe;371;12;1;491;94;252;178;175;48;5;0;39;72;1737
;72218;Neuvillette-en-Charnie;16;0;0;51;5;36;11;36;10;0;0;11;10;186
;72219;Bernay-Neuvy-en-Champagne;54;5;0;117;23;90;44;77;39;2;0;30;22;503
;72220;Nogent-le-Bernard;57;5;0;144;26;108;50;74;33;3;0;27;36;563
;72221;Nogent-sur-Loir;34;2;0;48;7;44;21;39;10;0;0;12;13;230
;72222;Nouans;21;0;0;41;7;34;16;30;9;1;0;3;14;176
;72223;Noyen-sur-Sarthe;201;2;1;389;67;318;153;218;58;3;0;47;61;1519
;72224;Nuillé-le-Jalais;37;1;0;89;10;75;23;40;13;0;0;15;18;321
;72225;Oisseau-le-Petit;54;1;1;99;27;70;32;70;23;1;1;9;20;409
;72226;Oizé;94;6;0;207;32;158;66;119;33;2;2;27;35;781
;72227;Panon;0;0;0;9;2;3;1;5;1;0;0;0;1;22
;72228;Parcé-sur-Sarthe;178;4;1;398;58;259;108;178;50;1;0;38;49;1321
;72229;Parennes;23;2;0;63;4;53;23;55;12;0;0;18;13;266
;72230;Parigné-le-Pôlin;116;3;0;187;32;131;71;77;37;2;0;24;30;710
;72231;Parigné-l'Évêque;635;17;5;881;197;565;358;330;111;12;4;113;161;3390
;72232;Notre-Dame-du-Pé;31;2;0;106;16;97;32;56;15;1;0;14;12;383
;72233;Peray;5;1;0;16;2;6;2;6;3;0;0;3;1;45
;72234;Pezé-le-Robert;20;0;0;51;12;48;27;36;13;0;0;10;18;235
;72235;Piacé;32;2;0;63;7;45;15;37;12;0;0;7;10;230
;72236;Pincé;16;0;1;46;5;22;12;13;8;0;0;3;2;128
;72237;Pirmil;26;1;0;79;9;78;24;56;18;0;0;11;13;314
;72238;Pizieux;6;0;0;18;0;9;2;6;1;0;0;1;5;48
;72239;Poillé-sur-Vègre;51;2;1;102;15;71;34;64;12;2;0;14;24;393
;72241;Montfort-le-Gesnois;318;10;3;512;112;362;189;240;81;8;0;50;87;1973
;72243;Pontvallain;107;4;0;243;47;207;83;137;62;3;1;31;50;974
;72244;Précigné;261;3;0;507;73;332;145;222;79;4;0;62;73;1763
;72245;Préval;59;4;0;137;24;103;55;65;24;1;0;17;22;510
;72246;Prévelles;15;0;0;35;3;26;17;16;8;0;0;8;14;143
;72247;Pruillé-le-Chétif;209;7;1;242;66;138;103;76;35;5;0;26;43;950
;72248;Pruillé-l'Éguillé;71;2;0;92;14;95;52;76;35;0;0;19;38;494
;72249;La Quinte;82;6;0;138;28;94;40;65;13;1;1;15;25;510
;72250;Rahay;5;0;0;23;5;27;7;20;11;0;0;3;5;106
;72251;René;21;1;0;47;7;42;18;25;11;1;0;11;8;193
;72252;Requeil;77;1;1;212;24;161;67;135;32;1;0;28;38;776
;72253;Roézé-sur-Sarthe;346;15;0;558;105;297;159;206;76;4;0;46;82;1894
;72254;Rouessé-Fontaine;15;3;0;60;12;68;14;36;12;0;0;6;5;232
;72255;Rouessé-Vassé;58;5;1;120;23;119;56;56;21;0;0;21;28;510
;72256;Rouez;43;0;0;107;21;85;38;70;21;1;0;20;31;438
;72257;Rouillon;426;10;1;451;142;251;181;99;28;13;0;15;63;1680
;72259;Rouperroux-le-Coquet;23;1;0;45;17;40;13;33;15;1;1;6;8;203
;72260;Ruaudin;614;14;3;712;181;354;261;203;59;6;0;54;123;2584
;72261;Ruillé-en-Champagne;20;2;0;58;6;49;13;33;3;0;0;9;8;201
;72262;Loir en Vallée;140;4;0;313;48;233;121;185;54;1;0;64;104;1265
;72264;Sablé-sur-Sarthe;1054;19;5;1722;358;979;687;674;196;12;3;104;205;6020
;72265;Saint-Aignan;19;0;0;39;5;27;10;34;10;0;0;9;18;170
;72266;Saint-Aubin-de-Locquenay;51;3;0;132;14;71;34;70;21;1;0;25;29;450
;72267;Saint-Aubin-des-Coudrais;67;1;1;159;33;141;46;92;32;1;1;19;31;625
;72268;Saint-Biez-en-Belin;66;1;0;110;23;90;45;59;16;1;0;14;23;448
;72269;Saint-Calais;227;4;1;373;80;307;179;238;92;0;0;60;100;1660
;72270;Saint-Calez-en-Saosnois;17;1;0;31;5;22;10;9;3;0;0;7;8;114
;72271;Saint-Célerin;49;3;0;115;21;114;44;78;31;1;0;17;27;501
;72272;Sainte-Cérotte;23;0;0;59;12;35;17;37;3;0;0;9;24;220
;72273;Saint-Christophe-du-Jambet;13;0;0;37;4;30;14;20;6;0;0;15;8;147
;72274;Saint-Christophe-en-Champagne;17;0;0;31;4;23;9;24;11;0;3;9;13;144
;72275;Saint-Corneille;137;4;0;265;53;171;77;98;24;2;0;26;43;901
;72276;Saint-Cosme-en-Vairais;151;2;0;307;63;239;115;197;66;0;1;44;58;1245
;72277;Saint-Denis-des-Coudrais;9;0;0;23;1;16;12;9;7;0;0;1;2;80
;72278;Saint-Denis-d'Orques;45;5;0;124;24;100;39;62;27;0;1;21;20;468
;72279;Saint-Georges-de-la-Couée;20;0;0;29;6;15;13;11;3;0;0;6;9;113
;72280;Saint-Georges-du-Bois;335;11;0;369;109;225;155;116;43;3;1;23;77;1467
;72281;Saint-Georges-du-Rosay;24;2;0;55;14;54;23;44;13;0;0;12;15;257
;72282;Saint-Georges-le-Gaultier;36;0;0;66;11;65;23;42;23;0;0;18;16;300
;72283;Saint-Germain-d'Arcé;15;0;0;52;7;48;13;29;13;0;0;13;7;197
;72286;Saint-Gervais-de-Vic;28;0;1;68;8;61;28;38;14;0;0;10;15;273
;72287;Saint-Gervais-en-Belin;300;17;2;360;90;254;145;169;47;5;2;39;63;1494
;72289;Sainte-Jamme-sur-Sarthe;220;7;0;327;69;243;140;157;48;4;0;31;54;1300
;72290;Saint-Jean-d'Assé;123;4;3;332;57;224;94;131;39;4;1;33;39;1083
;72291;Saint-Jean-de-la-Motte;55;5;1;142;35;118;51;84;32;0;0;21;25;570
;72292;Saint-Jean-des-Échelles;20;2;0;49;5;26;12;22;13;0;0;2;7;158
;72293;Saint-Jean-du-Bois;59;3;0;97;19;68;26;54;12;2;0;13;12;365
;72294;Saint-Léonard-des-Bois;28;0;0;71;13;60;27;49;29;0;0;16;18;312
;72295;Saint-Longis;43;1;1;104;16;69;37;48;13;1;2;14;19;369
;72296;Saint-Maixent;56;0;0;130;23;90;37;54;17;0;0;19;26;451
;72297;Saint-Marceau;26;0;0;94;13;64;25;40;17;0;1;16;18;314
;72298;Saint-Mars-de-Locquenay;38;2;0;80;19;82;27;58;19;1;1;16;16;359
;72299;Saint-Mars-d'Outillé;196;14;0;381;66;274;145;201;60;4;1;63;87;1492
;72300;Saint-Mars-la-Brière;291;7;1;480;95;366;190;212;76;8;2;57;104;1890
;72302;Saint-Martin-des-Monts;13;1;0;27;4;29;9;15;7;0;0;4;8;119
;72303;Saint-Michel-de-Chavaignes;50;1;1;129;16;75;41;69;37;1;0;27;22;470
;72305;Saint-Ouen-de-Mimbré;75;0;1;127;22;127;59;92;44;0;1;29;35;612
;72306;Saint-Ouen-en-Belin;114;8;0;195;50;160;98;110;42;4;1;30;47;859
;72307;Saint-Ouen-en-Champagne;11;1;0;43;7;31;7;13;8;0;0;5;14;140
;72308;Saint-Paterne - Le Chevain;273;5;1;296;103;254;137;139;39;1;0;27;60;1335
;72309;Saint-Paul-le-Gaultier;20;2;0;54;6;35;16;26;12;2;0;13;9;194
;72310;Saint-Pavace;385;4;5;377;113;188;145;80;27;7;0;20;34;1385
;72311;Saint-Pierre-de-Chevillé;19;2;0;50;8;38;13;25;18;2;0;9;11;195
;72312;Saint-Pierre-des-Bois;15;0;0;29;8;37;8;20;3;1;1;6;11;140
;72313;Saint-Pierre-des-Ormes;19;1;0;41;5;23;13;17;8;0;0;7;9;143
;72314;Saint-Pierre-du-Lorouër;27;4;0;58;8;32;19;31;12;3;0;9;18;221
;72315;Saint-Rémy-de-Sillé;67;1;0;165;26;111;42;73;21;2;0;19;23;551
;72316;Saint-Rémy-des-Monts;55;0;1;110;19;79;44;66;17;0;1;23;26;441
;72317;Saint-Rémy-du-Val;37;3;0;81;16;67;28;56;14;0;0;13;16;332
;72319;Sainte-Sabine-sur-Longève;60;4;1;121;16;107;47;65;18;3;0;13;18;473
;72320;Saint-Saturnin;437;11;4;581;123;253;172;145;31;10;1;26;65;1859
;72321;Saint-Symphorien;46;1;0;83;17;52;28;42;16;1;0;9;13;310
;72322;Saint-Ulphace;11;0;0;39;6;36;20;22;7;0;0;6;7;154
;72323;Saint-Victeur;29;1;0;77;9;54;26;37;16;0;0;19;14;280
;72324;Saint-Vincent-des-Prés;24;0;0;60;13;67;24;52;25;0;0;18;10;293
;72325;Saint-Vincent-du-Lorouër;54;1;1;113;21;95;48;82;22;0;1;29;29;496
;72326;Saosnes;18;2;0;43;10;29;10;24;4;2;1;11;6;161
;72327;Sarcé;20;1;0;47;11;33;14;22;14;0;0;8;7;179
;72328;Sargé-lès-le-Mans;722;17;5;673;244;387;263;193;49;13;1;32;104;2703
;72329;Savigné-l'Évêque;541;5;1;745;187;459;315;288;87;7;0;74;149;2859
;72330;Savigné-sous-le-Lude;24;2;0;63;13;54;24;43;14;1;0;10;25;273
;72331;Sceaux-sur-Huisne;53;0;0;111;19;74;34;51;19;1;0;10;16;388
;72332;Ségrie;34;4;0;86;13;71;37;50;20;0;0;14;26;356
;72333;Semur-en-Vallon;29;0;1;63;12;58;26;46;12;0;0;14;29;291
;72334;Sillé-le-Guillaume;196;3;0;335;79;218;125;109;53;3;0;27;68;1216
;72335;Sillé-le-Philippe;102;3;1;197;30;142;58;85;21;3;0;13;29;685
;72336;Solesmes;227;2;1;320;59;135;89;89;23;2;0;10;43;999
;72337;Sougé-le-Ganelon;79;1;1;124;29;105;75;73;31;3;1;16;44;583
;72338;Souillé;63;6;0;123;17;93;46;37;6;2;2;10;19;425
;72339;Souligné-Flacé;75;2;0;106;25;89;45;48;17;1;0;15;23;446
;72340;Souligné-sous-Ballon;133;0;0;186;42;149;69;102;34;0;0;30;38;784
;72341;Soulitré;70;0;0;106;18;83;31;62;21;1;0;12;20;424
;72342;Souvigné-sur-Même;16;0;0;45;5;23;12;15;5;0;0;5;6;133
;72343;Souvigné-sur-Sarthe;49;0;1;101;24;75;33;65;21;0;0;5;13;387
;72344;Spay;484;20;5;550;175;293;248;174;40;10;1;31;80;2110
;72345;Surfonds;25;3;0;62;11;43;16;33;9;1;0;7;10;221
;72346;La Suze-sur-Sarthe;505;15;3;748;165;499;287;300;90;4;1;67;87;2772
;72347;Tassé;13;0;0;53;7;41;20;31;7;0;0;12;17;200
;72348;Tassillé;10;0;0;18;5;22;6;11;5;1;0;3;3;84
;72349;Teillé;32;3;0;81;15;62;26;45;22;1;0;11;17;314
;72350;Teloché;386;12;4;494;135;382;198;250;76;7;0;63;116;2124
;72351;Tennie;49;3;0;153;21;108;51;90;43;1;0;30;32;581
;72352;Terrehault;6;0;0;26;5;26;4;12;2;0;0;3;6;90
;72353;Théligny;15;0;0;48;5;29;10;17;7;0;0;4;7;143
