Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Auvergne-Rhône-Alpes;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;38280;Notre-Dame-de-Vaulx;85;2;0;126;17;78;28;35;6;0;0;2;9;389
;38281;Noyarey;383;12;4;424;124;249;135;112;23;7;1;7;33;1515
;38282;Optevoz;73;2;0;179;32;125;49;66;18;3;0;9;10;567
;38283;Oris-en-Rattier;24;0;0;20;6;16;7;2;1;0;0;0;1;77
;38284;Ornacieux-Balbins;90;1;0;181;31;130;50;73;19;2;0;5;26;607
;38285;Ornon;13;1;0;39;1;15;7;6;3;0;0;1;1;87
;38286;Oulles;1;0;0;0;2;2;0;0;0;0;0;0;0;5
;38287;Oyeu;117;4;0;206;37;123;60;77;10;0;0;7;30;670
;38288;Oytier-Saint-Oblas;190;3;1;369;70;216;73;114;23;10;1;8;32;1111
;38289;Oz;22;0;1;43;8;28;11;11;3;0;0;3;1;132
;38290;Pact;75;1;0;158;31;97;59;90;29;1;1;11;27;580
;38291;Pajay;84;1;1;182;34;136;68;97;33;3;0;15;21;676
;38292;Villages du Lac de Paladru;283;8;4;489;106;309;126;168;40;7;0;12;60;1612
;38294;Panossas;77;4;1;130;26;87;34;47;9;3;0;7;8;433
;38295;Parmilieu;77;1;1;128;22;97;25;54;14;3;0;8;13;444
;38296;Le Passage;108;3;3;168;37;111;59;61;11;2;0;6;20;590
;38297;Arandon-Passins;202;7;1;335;82;218;104;134;41;4;0;18;44;1190
;38298;Le Péage-de-Roussillon;489;10;5;733;198;684;338;508;107;6;0;53;114;3245
;38299;Pellafol;14;1;0;25;4;21;7;7;2;0;0;3;8;92
;38300;Penol;34;0;0;75;10;43;22;21;5;0;0;4;5;219
;38301;Percy;9;0;0;16;4;20;10;8;2;0;0;3;5;79
;38303;La Pierre;80;2;0;108;18;56;17;27;4;1;0;2;10;326
;38304;Pierre-Châtel;174;3;2;255;55;178;80;109;28;3;0;23;39;949
;38307;Pisieu;42;0;0;92;17;72;29;56;12;2;0;6;23;352
;38308;Plan;25;0;0;32;8;29;12;17;9;0;0;2;6;140
;38309;Poisat;365;0;4;295;91;221;128;85;16;3;0;5;31;1244
;38310;Poliénas;131;8;0;194;36;132;53;79;26;1;1;13;27;700
;38311;Pommier-de-Beaurepaire;44;4;0;119;23;96;31;52;21;2;0;14;20;425
;38313;Ponsonnas;51;1;0;65;14;30;22;21;5;0;0;9;15;234
;38314;Pontcharra;924;18;6;1197;296;836;360;440;114;11;2;40;89;4332
;38315;Le Pont-de-Beauvoisin;370;9;2;575;123;430;189;241;58;4;0;33;57;2091
;38316;Pont-de-Chéruy;430;8;5;676;169;649;246;436;107;11;0;51;50;2838
;38317;Le Pont-de-Claix;1078;18;10;1483;407;1149;549;600;125;13;2;45;98;5576
;38318;Pont-Évêque;545;11;4;812;163;599;236;354;68;14;0;30;77;2912
;38319;Pont-en-Royans;68;4;0;116;35;88;44;60;10;1;0;9;17;451
;38320;Porcieu-Amblagnieu;164;3;0;334;66;248;79;133;46;2;1;21;39;1135
;38321;Prébois;13;0;0;35;6;22;7;9;5;1;0;2;2;104
;38322;Presles;6;0;0;20;3;11;2;11;6;1;0;1;1;63
;38323;Pressins;125;1;1;191;49;144;83;81;21;2;1;17;36;753
;38324;Primarette;65;2;0;154;33;112;44;56;11;2;0;11;24;514
;38325;Proveysieux;71;4;0;71;25;78;47;39;9;4;0;3;8;358
;38326;Prunières;55;1;0;56;14;45;20;29;11;1;0;8;11;251
;38328;Quaix-en-Chartreuse;141;7;3;187;47;108;47;42;11;6;0;3;19;622
;38329;Quet-en-Beaumont;5;0;0;8;1;8;3;3;2;0;0;0;0;30
;38330;Quincieu;4;0;0;20;3;15;3;8;0;0;0;1;1;56
;38331;Réaumont;142;6;2;267;42;132;47;59;14;5;0;13;22;752
;38332;Renage;416;8;2;536;132;387;249;233;42;6;0;20;56;2087
;38333;Rencurel;42;1;0;49;7;37;7;27;7;0;0;6;10;193
;38334;Revel;180;9;1;266;61;164;85;73;19;6;0;10;19;893
;38335;Revel-Tourdan;118;1;0;189;33;129;70;94;19;3;0;16;32;704
;38336;Reventin-Vaugris;285;5;1;470;97;240;117;122;40;9;0;18;39;1442
;38337;Rives;905;15;2;1117;256;718;375;395;75;13;1;33;81;3986
;38338;La Rivière;103;4;0;137;25;74;33;30;9;3;0;9;9;436
;38339;Roche;233;7;2;398;76;250;112;136;28;13;1;25;48;1328
;38340;Les Roches-de-Condrieu;223;8;1;275;83;244;103;110;28;4;3;27;35;1144
;38341;Rochetoirin;156;2;3;244;37;159;68;77;21;5;0;9;52;833
;38342;Roissard;27;5;0;52;8;39;15;18;13;1;0;6;4;189
;38343;Romagnieu;158;6;0;337;60;245;97;137;43;7;0;17;33;1139
;38344;Roussillon;938;16;8;1257;298;999;457;557;132;14;2;70;160;4908
;38345;Rovon;60;3;1;140;28;77;40;55;15;1;0;4;10;435
;38346;Royas;44;1;0;70;14;57;21;24;9;0;0;6;10;257
;38347;Roybon;79;2;0;204;32;134;52;89;29;1;0;29;20;670
;38348;Ruy-Montceau;727;10;4;977;224;509;243;260;48;9;0;28;96;3134
;38349;Sablons;243;4;0;371;96;265;132;174;39;8;0;20;38;1389
;38350;Sainte-Agnès;65;1;0;100;30;58;19;36;8;9;0;2;7;334
;38351;Saint-Agnin-sur-Bion;149;6;2;179;36;102;57;65;14;3;0;6;20;639
;38352;Saint-Alban-de-Roche;360;10;2;408;103;212;129;96;25;11;0;7;46;1410
;38353;Saint-Alban-du-Rhône;116;1;0;163;30;111;59;53;20;1;1;5;13;573
;38354;Saint-Albin-de-Vaulserre;43;4;0;65;15;52;31;35;10;0;0;3;11;267
;38355;Saint-Andéol;25;0;0;27;3;14;3;6;1;2;0;1;1;83
;38356;Saint-André-en-Royans;29;1;0;54;15;48;19;26;7;0;0;2;4;205
;38357;Saint-André-le-Gaz;301;2;2;435;89;292;168;194;47;6;0;23;54;1613
;38358;Sainte-Anne-sur-Gervonde;77;1;0;131;24;85;30;47;9;0;0;7;14;425
;38359;Saint Antoine l'Abbaye;115;3;4;196;39;147;67;106;24;2;0;18;29;750
;38360;Saint-Appolinard;35;2;1;82;8;48;26;24;8;0;1;2;10;248
;38361;Saint-Arey;12;3;0;13;4;6;7;11;4;0;0;1;2;63
;38362;Saint-Aupre;162;6;2;217;49;140;60;75;17;2;0;8;22;761
;38363;Saint-Barthélemy;81;1;1;147;26;105;50;75;20;0;0;14;27;549
;38364;Saint-Barthélemy-de-Séchilienne;58;3;0;83;17;50;15;28;5;2;0;2;6;270
;38365;Saint-Baudille-de-la-Tour;83;0;1;155;33;104;46;56;16;0;0;11;29;535
;38366;Saint-Baudille-et-Pipet;41;1;1;50;11;33;17;22;4;0;1;3;8;193
;38368;Saint-Blaise-du-Buis;161;6;1;189;56;107;63;71;18;3;0;4;15;696
;38369;Sainte-Blandine;128;1;2;188;48;137;66;61;17;5;0;11;29;693
;38370;Saint-Bonnet-de-Chavagne;44;2;0;118;23;73;34;58;12;2;0;20;17;404
;38372;Saint-Bueil;87;1;0;95;28;94;47;46;10;4;0;7;23;442
;38373;Saint-Cassien;192;5;0;233;66;127;69;66;22;3;1;8;23;816
;38374;Saint-Chef;431;7;5;690;134;425;183;228;59;9;2;35;83;2291
;38375;Saint-Christophe-en-Oisans;13;0;0;8;1;5;1;3;0;0;0;0;1;32
;38376;Saint-Christophe-sur-Guiers;91;2;1;113;48;99;52;68;12;3;0;7;20;517
;38377;Saint-Clair-de-la-Tour;353;10;0;601;135;442;197;239;51;10;0;22;76;2138
;38378;Saint-Clair-du-Rhône;560;4;2;767;155;471;248;239;46;2;0;25;83;2602
;38379;Saint-Clair-sur-Galaure;21;0;0;57;8;30;15;16;12;1;0;4;7;172
;38380;Saint-Didier-de-Bizonnes;25;1;0;43;8;38;20;28;6;0;0;1;7;178
;38381;Saint-Didier-de-la-Tour;238;2;1;403;90;222;118;123;25;8;0;16;62;1309
;38382;Saint-Égrève;2533;46;19;2168;809;1554;928;680;147;44;3;66;185;9181
;38383;Saint-Étienne-de-Crossey;466;16;4;493;154;332;150;152;29;13;0;20;51;1880
;38384;Saint-Étienne-de-Saint-Geoirs;406;8;2;642;107;417;169;197;50;9;0;21;67;2095
;38386;Saint-Geoire-en-Valdaine;240;6;0;397;84;282;120;163;31;5;0;20;61;1409
;38387;Saint-Geoirs;65;1;0;98;16;56;33;39;14;1;0;6;18;346
;38388;Saint-Georges-de-Commiers;370;10;3;469;123;294;116;125;30;6;0;11;62;1621
;38389;Saint-Georges-d'Espéranche;427;3;1;670;151;390;162;197;55;15;1;30;59;2160
;38390;Saint-Gervais;57;4;0;93;15;78;25;37;9;0;0;2;19;339
;38391;Saint-Guillaume;29;1;0;52;10;30;16;16;3;0;0;5;7;169
;38392;Saint-Hilaire-de-Brens;80;1;0;122;22;72;27;36;10;1;0;2;13;387
;38393;Saint-Hilaire-de-la-Côte;172;1;1;283;55;217;86;126;24;1;0;21;39;1027
;38394;Saint-Hilaire-du-Rosier;187;1;2;358;76;263;107;162;35;5;0;26;39;1261
;38395;Plateau-des-Petites-Roches;204;28;3;365;62;262;98;133;30;8;1;11;35;1239
;38396;Saint-Honoré;120;12;0;140;36;111;42;45;10;2;0;8;18;544
;38397;Saint-Ismier;1635;20;24;1397;397;707;447;270;51;37;4;19;120;5129
;38398;Saint-Jean-d'Avelanne;97;3;1;146;31;111;55;68;14;2;0;10;13;551
;38399;Saint-Jean-de-Bournay;596;8;5;795;183;550;254;288;78;5;1;28;94;2885
;38400;Saint-Jean-de-Moirans;495;12;2;694;174;346;192;191;32;6;0;17;48;2209
;38401;Saint-Jean-de-Soudain;269;5;2;438;72;194;83;98;19;14;1;7;43;1247
;38402;Saint-Jean-de-Vaulx;68;1;3;123;15;86;26;28;7;1;0;8;11;377
;38403;Saint-Jean-d'Hérans;43;4;0;46;7;40;24;24;7;0;0;9;15;218
;38404;Saint-Jean-le-Vieux;38;2;0;45;8;37;9;12;3;1;0;1;4;160
;38405;Saint-Joseph-de-Rivière;151;6;2;223;45;157;75;76;17;5;0;11;27;794
;38406;Saint-Julien-de-l'Herms;16;1;0;33;4;16;7;19;4;0;0;3;3;107
;38407;La Sure en Chartreuse;184;6;2;177;51;106;65;79;16;7;0;6;28;727
;38408;Saint-Just-Chaleyssin;379;10;3;568;120;321;108;148;38;7;0;19;48;1770
;38409;Saint-Just-de-Claix;120;5;0;234;46;152;64;95;26;2;0;15;29;788
;38410;Saint-Lattier;136;4;0;310;39;200;89;92;30;3;0;18;29;950
;38412;Saint-Laurent-du-Pont;525;8;3;638;180;528;276;286;80;13;0;38;68;2643
;38413;Saint-Laurent-en-Beaumont;35;3;0;69;22;55;28;24;9;0;0;8;21;275
;38414;Sainte-Luce;2;0;0;2;1;4;1;2;0;1;0;0;4;17
;38415;Saint-Marcel-Bel-Accueil;205;6;5;278;53;151;90;80;21;3;0;14;22;928
;38416;Saint-Marcellin;906;19;5;1132;299;806;401;525;143;12;1;71;140;4458
;38417;Sainte-Marie-d'Alloix;76;1;0;88;24;62;39;26;7;2;0;7;7;340
;38419;Saint-Martin-de-Clelles;25;0;0;31;6;24;9;14;6;0;0;3;0;119
;38420;Saint-Martin-de-Vaulserre;34;0;0;44;10;39;17;15;5;2;0;2;12;180
;38421;Saint-Martin-d'Hères;3680;77;20;3799;1279;2986;1545;1595;343;49;4;148;321;15846
;38422;Saint-Martin-d'Uriage;1018;40;23;1034;320;620;300;260;54;51;0;23;81;3824
;38423;Saint-Martin-le-Vinoux;761;18;7;771;226;511;233;273;68;17;1;23;81;2991
;38424;Saint-Maurice-en-Trièves;17;0;0;34;4;12;9;7;3;0;0;3;5;95
;38425;Saint-Maurice-l'Exil;702;10;2;1080;196;813;339;451;110;20;1;58;104;3886
;38426;Saint-Maximin;66;4;0;128;23;69;44;48;16;1;0;5;14;418
;38427;Saint-Michel-de-Saint-Geoirs;32;1;0;57;10;34;15;25;2;0;1;3;11;191
;38428;Saint-Michel-en-Beaumont;3;0;0;4;1;7;1;3;0;0;0;1;1;21
;38429;Saint-Michel-les-Portes;27;2;0;57;11;33;11;20;3;3;0;1;3;172
;38430;Saint-Mury-Monteymond;45;2;2;60;12;45;18;22;4;0;0;2;9;221
;38431;Saint-Nazaire-les-Eymes;662;4;12;520;168;298;173;128;24;17;1;9;53;2069
;38432;Saint-Nicolas-de-Macherin;165;1;0;163;50;118;49;53;11;0;1;5;12;629
;38433;Saint-Nizier-du-Moucherotte;157;7;0;235;52;136;45;44;8;7;0;4;9;703
;38434;Saint-Ondras;71;1;0;102;18;84;43;49;19;1;0;4;24;417
;38436;Saint-Paul-de-Varces;427;8;2;442;111;227;120;109;18;5;0;12;40;1522
;38437;Saint-Paul-d'Izeaux;38;3;0;46;8;41;15;26;5;1;0;4;6;193
;38438;Saint-Paul-lès-Monestier;39;2;1;56;11;27;13;13;2;0;0;3;4;172
;38439;Crêts en Belledonne;369;16;0;606;117;417;173;230;56;10;1;33;50;2078
;38440;Saint-Pierre-de-Bressieux;90;2;2;148;22;110;42;50;12;1;1;8;27;515
;38442;Saint-Pierre-de-Chartreuse;102;6;1;193;42;119;49;67;11;4;0;8;20;621
;38443;Saint-Pierre-de-Chérennes;54;3;0;108;14;50;20;42;10;1;0;6;10;318
;38444;Saint-Pierre-de-Méaroz;17;0;0;34;2;10;5;7;4;0;0;1;3;83
;38445;Saint-Pierre-de-Mésage;118;3;0;126;37;94;40;50;13;3;0;2;10;497
;38446;Saint-Pierre-d'Entremont;1;0;0;2;1;3;1;7;6;0;0;3;1;26
;38448;Saint-Prim;193;2;0;289;53;138;79;70;16;3;0;8;29;880
;38449;Saint-Quentin-Fallavier;644;16;8;1831;239;620;311;424;90;16;1;34;94;4329
;38450;Saint-Quentin-sur-Isère;181;5;5;274;52;191;85;95;14;3;0;11;24;939
;38451;Saint-Romain-de-Jalionas;471;9;2;667;134;412;167;216;50;6;0;23;71;2227
;38452;Saint-Romain-de-Surieu;50;0;1;74;13;42;14;31;11;2;0;3;8;249
;38453;Saint-Romans;199;4;1;363;62;222;111;149;44;3;0;27;29;1216
;38454;Saint-Sauveur;211;1;5;344;59;236;93;124;27;2;0;18;38;1158
;38455;Saint-Savin;606;16;5;918;159;508;235;223;50;9;1;35;81;2846
;38456;Châtel-en-Trièves;57;2;0;78;14;60;21;24;9;1;0;10;17;294
;38457;Saint-Siméon-de-Bressieux;282;9;2;446;95;369;161;247;62;2;2;40;62;1778
;38458;Saint-Sorlin-de-Morestel;72;1;1;101;25;66;35;34;13;2;1;4;17;371
;38459;Saint-Sorlin-de-Vienne;120;7;2;165;46;104;35;59;11;2;0;9;18;578
;38460;Saint-Sulpice-des-Rivoires;52;2;0;93;8;62;23;31;10;1;0;8;11;301
;38462;Saint-Théoffrey;72;5;0;115;19;70;16;25;4;0;0;4;10;341
;38463;Saint-Vérand;225;0;2;308;78;223;111;116;39;0;0;18;30;1149
;38464;Saint-Victor-de-Cessieu;246;4;0;375;101;240;129;138;30;10;0;21;40;1334
;38465;Saint-Victor-de-Morestel;113;2;1;201;47;107;72;71;19;1;1;9;31;675
;38466;Saint-Vincent-de-Mercuze;235;0;1;358;91;211;98;83;26;9;1;10;34;1156
;38467;Salagnon;168;8;2;301;53;189;70;98;24;1;0;9;26;949
;38468;Salaise-sur-Sanne;569;10;6;863;191;573;250;307;87;10;1;27;95;2990
;38469;La Salette-Fallavaux;4;0;0;10;1;7;5;3;3;0;0;0;2;35
;38470;La Salle-en-Beaumont;40;1;0;64;9;48;29;36;4;0;0;6;5;243
;38471;Le Sappey-en-Chartreuse;150;7;2;211;58;141;57;62;12;4;0;8;15;728
;38472;Sarcenas;29;3;0;33;5;23;10;12;1;1;0;0;2;120
;38473;Sardieu;96;2;1;187;44;144;58;77;16;0;0;11;27;665
;38474;Sassenage;2022;36;9;1900;545;1024;585;522;85;23;1;47;139;6936
;38475;Satolas-et-Bonce;288;4;3;556;106;304;120;155;30;18;0;23;45;1650
;38476;Savas-Mépin;89;5;0;162;35;104;55;54;6;4;0;9;15;538
;38478;Séchilienne;122;8;0;178;43;146;64;68;20;2;1;9;15;677
;38479;Porte-des-Bonnevaux;218;3;2;398;75;253;95;143;43;3;0;27;51;1310
;38480;Septème;263;10;0;485;88;267;105;140;26;6;0;21;53;1464
;38481;Sérézin-de-la-Tour;133;2;2;221;41;116;56;55;13;4;0;8;18;670
;38483;Sermérieu;198;0;0;328;68;204;88;120;31;6;0;17;24;1084
;38484;Serpaize;270;10;0;380;97;226;89;109;21;7;1;16;51;1275
;38485;Seyssinet-Pariset;2340;31;24;1857;641;1161;699;505;93;25;2;42;160;7580
;38486;Seyssins;1497;21;15;1307;440;773;418;311;61;32;3;33;111;5021
;38487;Seyssuel;323;7;2;418;101;233;122;98;27;11;1;8;36;1388
;38488;Siccieu-Saint-Julien-et-Carisieu;68;3;1;116;23;71;31;37;13;0;0;4;13;380
;38489;Siévoz;18;0;0;16;11;19;6;11;3;0;0;6;2;93
;38490;Sillans;207;5;1;352;84;244;118;136;37;2;1;15;35;1237
;38492;Sinard;85;1;0;130;24;108;41;29;13;3;0;5;13;453
;38494;Soleymieu;91;0;0;176;19;108;34;52;18;2;0;10;19;529
;38495;La Sône;54;2;0;99;26;77;31;40;10;1;0;7;18;366
;38496;Sonnay;155;2;0;215;35;169;62;102;31;4;1;22;31;830
;38497;Sousville;22;1;0;30;8;17;10;10;4;0;0;1;6;109
;38498;Succieu;83;4;2;138;27;88;40;66;15;3;0;13;16;496
;38499;Susville;142;4;0;166;52;144;55;95;21;2;0;21;26;728
;38500;Têche;70;1;1;124;15;68;40;43;17;0;0;11;22;411
;38501;Tencin;288;7;0;355;83;259;101;110;23;5;0;11;36;1279
;38503;La Terrasse;404;5;2;419;123;312;123;156;31;9;1;8;43;1637
;38504;Theys;281;9;3;433;91;240;90;107;26;13;0;17;28;1336
;38505;Thodure;73;2;0;127;29;90;40;69;20;0;0;15;21;487
;38507;Tignieu-Jameyzieu;795;14;8;1295;290;927;344;574;116;13;1;68;111;4556
;38508;Torchefelon;72;0;1;139;16;91;54;43;10;8;0;7;14;456
;38509;La Tour-du-Pin;741;11;3;1009;324;911;380;552;136;9;0;36;113;4226
;38511;Le Touvet;442;11;3;592;147;408;206;174;31;18;0;20;60;2113
;38512;Tramolé;77;2;0;158;26;98;51;37;8;3;0;4;8;474
;38513;Treffort;25;1;0;52;17;21;9;15;2;1;0;0;3;146
;38514;Tréminis;18;0;1;34;7;26;6;7;1;0;0;3;7;110
;38515;Trept;258;9;4;405;73;250;107;144;34;16;2;15;52;1369
;38516;La Tronche;921;25;15;706;299;511;288;192;29;20;3;21;97;3127
;38517;Tullins;999;23;5;1224;320;916;466;457;127;22;3;68;137;4768
;38518;Valbonnais;71;0;0;96;18;58;25;34;8;0;0;7;6;324
;38519;Valencin;441;6;0;684;117;350;132;144;26;9;1;17;44;1970
;38520;Valencogne;66;2;0;116;19;78;48;49;20;1;0;7;19;425
;38521;La Valette;14;0;0;17;4;8;1;3;0;0;0;0;0;48
;38522;Valjouffrey;11;0;0;20;3;11;8;8;4;0;0;5;3;74
;38523;Varacieux;83;1;1;166;31;112;42;66;18;1;0;14;20;556
;38524;Varces-Allières-et-Risset;1328;17;4;1347;403;852;386;315;58;26;1;29;80;4847
;38525;Vasselin;46;2;0;90;15;61;35;33;11;0;0;2;10;305
;38526;Vatilieu;43;1;0;76;14;71;18;25;6;1;0;5;15;275
;38527;Vaujany;42;0;0;76;14;30;15;9;2;2;0;1;3;194
;38528;Vaulnaveys-le-Bas;176;7;0;255;64;139;69;83;14;6;0;4;20;837
;38529;Vaulnaveys-le-Haut;685;7;5;722;202;434;199;166;39;13;0;21;71;2565
;38530;Vaulx-Milieu;391;6;7;744;124;298;109;119;28;10;0;14;22;1872
;38531;Velanne;67;2;1;95;12;67;30;41;6;0;0;7;12;340
;38532;Vénérieu;122;2;1;159;41;94;22;50;15;1;0;7;18;532
;38533;Venon;126;6;2;144;40;76;59;44;3;6;1;4;26;537
;38535;Vernas;28;0;0;44;14;27;15;18;4;1;0;2;4;157
;38536;Vernioz;192;2;0;315;31;173;67;86;23;2;0;19;17;929
;38537;La Verpillière;770;16;6;1025;270;736;327;428;103;6;2;42;85;3816
;38538;Le Versoud;843;14;8;794;220;498;252;222;45;10;0;20;62;2986
;38539;Vertrieu;64;3;0;118;36;78;27;50;8;7;0;6;7;403
;38540;Veurey-Voroize;251;7;2;439;85;140;101;91;18;1;1;4;28;1168
;38542;Veyssilieu;49;0;0;74;12;40;21;14;4;0;0;2;5;223
;38543;Vézeronce-Curtin;245;2;4;392;84;288;107;151;48;1;0;16;35;1373
;38544;Vienne;4182;63;48;4570;1173;2850;1536;1628;369;110;3;151;457;17141
;38545;Vif;1297;14;12;1556;389;982;433;459;77;21;3;41;140;5423
;38546;Vignieu;110;1;0;175;37;131;60;68;15;3;0;8;26;634
;38547;Villard-Bonnot;1024;23;6;1108;374;829;432;416;80;8;1;38;132;4469
;38548;Villard-de-Lans;706;21;8;791;219;455;258;212;49;12;1;31;70;2833
;38549;Villard-Notre-Dame;3;0;0;2;0;4;2;3;1;0;0;0;2;17
;38550;Villard-Reculas;3;0;0;9;1;8;0;2;0;0;0;0;0;24
;38551;Villard-Reymond;3;0;0;4;3;0;0;0;0;0;0;0;0;10
;38552;Villard-Saint-Christophe;51;2;0;72;20;54;21;26;10;0;0;5;8;271
;38553;Villefontaine;1490;43;8;2219;529;2117;755;1286;251;24;1;84;158;8966
;38554;Villemoirieu;222;4;3;401;87;251;121;108;33;7;1;18;43;1298
;38555;Villeneuve-de-Marc;123;4;0;226;40;124;65;70;27;1;1;19;26;726
;38556;Ville-sous-Anjou;146;4;1;239;46;146;70;80;21;2;1;18;25;800
;38557;Villette-d'Anthon;680;7;3;1051;209;548;227;260;64;14;2;32;85;3181
;38558;Villette-de-Vienne;308;4;3;402;86;222;86;106;23;6;0;16;34;1296
;38559;Vinay;478;13;3;726;155;530;207;271;84;4;1;55;89;2617
;38560;Val-de-Virieu;160;2;0;212;52;186;94;97;21;2;0;14;41;881
;38561;Viriville;117;3;0;269;51;193;95;133;44;1;0;16;47;969
;38562;Vizille;914;26;1;995;337;858;409;419;86;16;0;58;143;4262
;38563;Voiron;3198;69;12;3248;940;2147;1199;1171;265;48;2;110;314;12725
;38564;Voissant;28;0;0;33;11;26;12;18;7;3;0;2;3;143
;38565;Voreppe;1537;26;13;1743;504;1128;559;524;100;22;2;63;156;6376
;38566;Vourey;258;3;2;310;93;205;116;102;15;3;1;11;34;1152
;38567;Chamrousse;51;3;2;76;19;46;24;22;3;4;0;2;4;257
;ND;ND;337;2;1;346;63;162;56;79;9;4;0;3;13;1075
;Total département;;162831;3349;1329;205568;51508;133978;65644;70681;15888;3096;232;8042;20003;742149
Loire;42001;Aboën;42;1;0;100;11;58;17;26;10;0;1;5;9;280
;42002;Ailleux;8;0;0;33;2;20;9;8;6;0;0;6;11;104
;42003;Ambierle;180;8;0;335;63;243;127;153;54;4;0;42;52;1261
;42005;Andrézieux-Bouthéon;1231;21;16;1930;382;1114;495;593;141;15;2;70;160;6170
;42006;Apinac;34;2;0;85;13;50;24;33;11;1;0;2;19;273
;42007;Arcinges;22;0;0;36;4;28;11;17;6;3;0;2;10;140
;42008;Arcon;4;0;0;18;2;11;4;13;3;0;1;4;1;62
;42009;Arthun;44;1;0;95;17;72;21;44;14;0;0;8;9;326
;42010;Aveizieux;221;7;1;322;61;182;97;99;15;3;1;17;41;1066
;42011;Balbigny;268;4;0;502;77;333;166;190;49;4;0;31;57;1681
;42012;Bard;71;4;0;122;26;92;39;47;20;4;1;10;16;453
;42013;Bellegarde-en-Forez;228;1;2;381;73;241;116;142;28;2;0;10;38;1262
;42014;Belleroche;20;0;0;56;8;35;20;31;4;0;0;4;7;186
;42015;Belmont-de-la-Loire;136;3;1;246;49;166;90;111;37;2;0;24;38;900
;42016;La Bénisson-Dieu;33;1;0;80;11;60;28;31;22;0;1;6;9;283
;42017;Le Bessat;79;0;0;90;21;60;23;26;9;0;0;2;15;326
;42018;Bessey;48;2;0;84;10;57;21;24;9;2;0;6;17;279
;42019;Boën-sur-Lignon;268;3;1;515;113;368;202;209;56;0;0;23;77;1834
;42020;Boisset-lès-Montrond;139;3;1;263;46;139;72;74;11;3;1;9;32;794
;42021;Boisset-Saint-Priest;126;1;1;233;35;172;64;108;27;2;2;21;32;823
;42022;Bonson;561;6;3;783;172;482;215;245;55;3;1;24;93;2643
;42023;Bourg-Argental;361;11;1;415;142;314;241;189;49;3;0;36;82;1844
;42025;Boyer;12;0;0;33;7;23;6;17;4;0;0;2;6;112
;42026;Briennon;161;5;1;320;54;211;113;130;38;2;0;23;47;1105
;42027;Bully;30;2;0;82;14;63;26;32;13;0;0;10;14;286
;42028;Burdignes;44;1;0;48;7;52;27;28;12;0;1;2;16;239
;42029;Bussières;150;6;2;259;41;163;90;89;24;1;0;11;31;868
;42030;Bussy-Albieux;28;2;0;91;14;79;27;39;23;1;0;13;13;329
;42031;Caloire;50;1;1;74;9;45;17;13;7;1;0;3;6;228
;42032;Cellieu;230;2;2;342;74;217;97;118;24;6;1;18;34;1163
;42033;Le Cergne;63;0;0;156;23;97;43;47;7;2;0;5;20;464
;42034;Cervières;7;0;0;23;4;5;6;13;1;0;0;1;3;62
;42035;Cezay;11;0;0;41;9;29;10;21;5;0;0;4;6;136
;42036;Chagnon;57;2;2;112;15;69;28;41;6;1;0;6;10;348
;42037;Chalain-d'Uzore;55;0;0;113;28;95;38;45;15;1;0;8;13;412
;42038;Chalain-le-Comtal;72;0;1;158;27;96;38;66;11;2;0;9;15;494
;42039;Chalmazel-Jeansagnière;26;0;1;98;9;53;26;48;11;0;0;11;12;296
;42040;La Chamba;4;0;0;14;3;6;3;4;0;0;0;1;2;37
;42041;Chambéon;48;0;1;132;15;84;21;34;10;1;0;7;4;358
;42042;Chambles;144;6;2;247;44;113;45;56;18;3;1;8;25;712
;42043;Chamboeuf;296;6;1;414;85;216;88;97;25;3;2;7;42;1283
;42044;Le Chambon-Feugerolles;1036;23;4;1772;384;1511;607;948;218;22;0;77;182;6783
;42045;La Chambonie;4;0;0;8;0;4;2;3;1;0;0;1;1;24
;42046;Champdieu;208;5;3;376;82;245;126;120;27;4;0;20;58;1274
;42047;Champoly;17;0;0;55;10;37;20;32;6;0;0;5;8;191
;42048;Chandon;123;4;0;309;53;194;94;118;25;0;0;18;40;977
;42049;Changy;39;0;2;117;19;91;37;66;17;1;0;11;20;421
;42050;La Chapelle-en-Lafaye;13;1;0;22;3;16;2;7;1;1;0;2;0;68
;42051;La Chapelle-Villars;64;1;1;103;14;52;37;30;10;0;0;11;9;332
;42052;Charlieu;331;10;3;589;139;354;225;214;47;1;0;20;99;2034
;42053;Châteauneuf;205;8;5;313;76;194;109;125;28;3;1;18;52;1137
;42054;Châtelneuf;20;2;0;61;7;51;14;27;9;0;0;5;11;207
;42055;Châtelus;9;1;0;27;5;19;9;5;3;0;0;2;4;85
;42056;Chavanay;358;9;4;592;136;343;147;227;49;4;1;28;75;1974
;42058;Chazelles-sur-Lavieu;13;1;0;60;7;40;15;30;3;1;0;6;7;183
;42059;Chazelles-sur-Lyon;539;8;2;954;193;607;288;347;85;6;0;49;110;3188
