Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Grand Est;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;55077;Breux;25;0;0;65;10;39;9;10;4;1;0;2;5;170
;55078;Brieulles-sur-Meuse;17;0;0;56;11;32;13;46;14;0;0;19;5;213
;55079;Brillon-en-Barrois;77;1;0;146;21;87;32;38;12;1;0;9;17;441
;55080;Brixey-aux-Chanoines;9;0;0;20;2;8;4;10;4;0;0;1;3;61
;55081;Brizeaux;6;0;0;12;2;8;2;3;6;0;0;0;2;41
;55083;Brouennes;12;1;0;32;2;18;5;8;6;0;0;4;5;93
;55084;Broussey-en-Blois;2;0;0;12;2;14;2;4;2;0;0;1;2;41
;55085;Broussey-Raulecourt;25;0;0;54;10;35;10;22;8;2;0;3;10;180
;55087;Bure;11;0;0;14;2;17;2;11;5;3;0;4;1;71
;55088;Burey-en-Vaux;7;0;0;34;1;21;6;15;6;0;0;3;3;96
;55089;Burey-la-Côte;6;1;0;17;1;7;3;8;1;0;0;1;3;48
;55093;Buxières-sous-les-Côtes;23;1;0;61;7;34;18;34;6;0;0;7;12;204
;55094;Buzy-Darmont;45;0;0;108;17;82;34;42;15;1;0;6;11;361
;55095;Cesse;5;1;0;13;2;20;3;15;5;0;0;2;11;78
;55096;Chaillon;10;0;0;21;3;17;3;18;3;0;0;2;3;81
;55097;Chalaines;27;0;0;73;6;41;23;21;11;0;0;3;5;210
;55099;Champneuville;10;0;0;22;1;14;3;14;2;0;0;4;4;74
;55100;Champougny;5;0;0;14;2;12;3;8;1;0;0;2;2;50
;55101;Chardogne;35;1;0;67;10;47;16;32;10;0;0;5;11;235
;55102;Charny-sur-Meuse;84;2;0;123;15;82;31;44;6;1;0;5;5;398
;55104;Chassey-Beaupré;5;0;0;22;2;6;1;4;2;0;0;2;3;47
;55105;Châtillon-sous-les-Côtes;21;2;0;30;6;30;9;11;7;0;0;0;9;125
;55106;Chattancourt;12;1;0;31;7;29;9;17;9;1;0;2;0;118
;55107;Chaumont-devant-Damvillers;1;0;0;12;2;7;1;7;2;0;0;0;0;33
;55108;Chaumont-sur-Aire;13;0;0;33;1;23;5;7;5;0;0;1;0;89
;55109;Chauvency-le-Château;11;0;0;45;9;33;7;12;7;1;0;1;4;132
;55110;Chauvency-Saint-Hubert;14;0;0;55;7;32;8;20;6;0;0;1;4;147
;55111;Chauvoncourt;65;1;0;93;17;47;26;30;10;3;0;2;14;309
;55113;Cheppy;12;0;0;28;2;16;10;12;4;0;0;3;1;89
;55114;Chonville-Malaumont;18;0;0;35;7;34;9;21;11;0;0;5;3;144
;55115;Cierges-sous-Montfaucon;5;0;0;11;0;3;2;5;1;0;0;1;0;28
;55116;Le Claon;7;0;0;10;2;12;0;6;0;1;0;0;9;47
;55117;Clermont-en-Argonne;109;1;0;292;35;147;61;100;24;1;0;19;43;832
;55119;Cléry-le-Petit;18;0;0;50;6;35;18;27;4;0;0;6;12;177
;55120;Combles-en-Barrois;127;2;0;194;38;97;50;50;19;2;0;2;16;597
;55121;Combres-sous-les-Côtes;17;0;0;19;7;23;4;14;5;0;0;2;3;95
;55122;Commercy;467;4;0;735;169;544;253;320;94;6;0;39;106;2738
;55123;Les Hauts-de-Chée;62;0;0;133;20;85;30;75;17;3;0;18;21;465
;55124;Consenvoye;17;0;1;54;10;42;13;22;8;0;0;10;6;183
;55125;Contrisson;66;3;0;327;22;119;36;53;19;1;0;5;25;675
;55127;Courcelles-en-Barrois;0;1;0;8;0;2;1;5;3;2;0;0;0;22
;55128;Courcelles-sur-Aire;3;0;0;10;1;4;3;2;2;1;0;1;2;29
;55129;Courouvre;1;0;0;7;3;13;2;3;1;0;0;0;0;30
;55132;Cousances-les-Forges;138;3;0;290;45;228;77;139;53;3;0;19;44;1040
;55133;Couvertpuis;9;1;0;12;3;10;7;4;3;0;0;0;4;53
;55134;Couvonges;17;0;0;27;3;16;11;12;8;0;0;3;2;99
;55137;Cuisy;1;0;0;10;1;4;1;3;0;0;0;2;0;22
;55140;Cunel;1;0;0;1;0;3;2;0;0;0;0;2;2;11
;55141;Dagonville;4;0;0;12;0;15;5;11;1;0;0;4;6;59
;55142;Dainville-Bertheléville;8;0;0;33;2;20;7;7;8;0;0;0;2;87
;55143;Damloup;16;0;0;41;3;19;5;5;5;0;0;0;2;97
;55144;Dammarie-sur-Saulx;30;1;0;70;9;56;20;37;3;1;0;8;10;246
;55145;Damvillers;39;0;1;152;17;85;28;40;16;1;0;8;15;403
;55146;Dannevoux;12;1;0;53;7;29;6;20;4;0;0;1;0;133
;55148;Delouze-Rosières;9;0;0;21;1;15;6;17;5;1;0;3;3;81
;55149;Delut;6;0;0;22;3;10;10;14;3;0;0;2;6;76
;55150;Demange-Baudignécourt;29;1;0;122;13;86;22;40;19;2;0;6;19;359
;55153;Dieppe-sous-Douaumont;13;0;0;28;10;26;6;17;6;0;0;4;7;116
;55154;Dieue-sur-Meuse;202;1;0;354;53;199;92;146;33;0;0;20;33;1133
;55155;Dombasle-en-Argonne;24;0;1;93;4;52;14;31;16;2;0;11;7;256
;55156;Dombras;12;0;0;27;1;20;7;9;1;1;0;1;4;84
;55157;Dommartin-la-Montagne;5;0;0;6;0;3;6;8;0;0;0;1;2;31
;55158;Dommary-Baroncourt;61;0;0;132;15;97;30;57;16;0;0;4;4;418
;55159;Dompcevrin;34;0;0;52;11;40;23;31;9;1;0;7;17;225
;55160;Dompierre-aux-Bois;2;0;0;13;3;2;1;6;0;0;0;3;1;31
;55162;Domremy-la-Canne;3;0;0;7;1;1;0;2;1;0;0;1;0;16
;55163;Doncourt-aux-Templiers;6;0;0;15;2;8;3;7;1;0;0;1;0;43
;55165;Doulcon;30;0;0;92;16;55;18;32;9;1;0;8;16;277
;55166;Dugny-sur-Meuse;172;2;2;279;47;149;69;81;31;0;0;6;21;858
;55167;Dun-sur-Meuse;52;0;0;115;17;64;28;53;11;0;0;9;10;359
;55168;Duzey;10;1;0;5;0;5;1;8;1;0;0;1;0;32
;55169;Écouviez;58;1;0;122;13;70;20;28;7;0;0;1;4;325
;55170;Écurey-en-Verdunois;9;0;0;17;6;18;5;11;5;0;0;4;6;81
;55171;Eix;21;3;0;54;10;32;10;30;3;1;0;3;7;175
;55172;Les Éparges;3;0;0;12;2;10;1;6;2;0;0;1;0;38
;55173;Épiez-sur-Meuse;3;1;0;11;4;4;2;5;0;1;0;1;4;36
;55174;Épinonville;2;0;0;9;1;7;7;7;1;0;0;0;0;35
;55175;Érize-la-Brûlée;20;0;0;36;3;33;10;20;11;2;0;3;4;143
;55177;Érize-la-Petite;1;0;0;8;1;9;2;7;3;0;0;2;1;34
;55178;Érize-Saint-Dizier;11;0;0;34;8;28;3;21;2;1;0;2;3;114
;55179;Erneville-aux-Bois;12;0;0;32;6;19;11;13;5;0;0;4;8;111
;55180;Esnes-en-Argonne;6;0;0;27;3;12;6;16;3;0;0;1;0;74
;55181;Étain;313;14;1;602;110;392;197;278;93;3;0;38;72;2112
;55182;Éton;19;0;0;42;8;24;4;18;5;0;0;3;3;127
;55183;Étraye;5;1;0;27;1;12;1;6;6;1;0;1;1;62
;55184;Euville;138;2;0;309;60;218;97;128;38;2;0;16;37;1045
;55185;Èvres;5;0;0;24;1;14;4;6;0;0;0;1;2;57
;55186;Fains-Véel;383;2;1;446;98;221;137;118;30;2;0;9;43;1491
;55188;Flassigny;6;0;0;7;3;7;0;3;4;0;0;1;2;34
;55189;Fleury-devant-Douaumont;0;0;0;2;0;0;0;0;0;0;0;0;0;2
;55191;Foameix-Ornel;23;3;0;40;5;28;14;18;5;0;0;3;2;142
;55192;Fontaines-Saint-Clair;5;0;0;6;0;11;5;5;2;0;0;0;1;35
;55193;Forges-sur-Meuse;12;0;0;22;2;18;5;9;3;0;0;4;2;78
;55194;Foucaucourt-sur-Thabas;5;0;0;11;0;4;2;8;4;0;0;1;0;36
;55195;Fouchères-aux-Bois;8;0;0;39;4;13;5;8;4;0;0;3;3;87
;55196;Frémeréville-sous-les-Côtes;7;0;0;33;5;17;5;8;3;0;0;1;3;81
;55197;Fresnes-au-Mont;14;0;0;42;4;18;8;11;3;0;0;1;6;107
;55198;Fresnes-en-Woëvre;71;1;0;173;19;87;26;48;14;1;0;5;13;458
;55199;Froidos;12;1;0;25;3;11;6;5;1;0;0;1;0;66
;55200;Fromeréville-les-Vallons;24;1;0;38;8;31;14;17;2;0;0;3;9;148
;55201;Fromezey;6;1;0;12;2;6;4;6;0;0;0;3;5;45
;55202;Futeau;12;0;0;33;1;13;8;8;2;0;0;2;5;84
;55206;Gercourt-et-Drillancourt;5;1;0;24;1;21;3;5;1;0;0;5;7;74
;55207;Géry;2;0;0;13;1;6;1;6;5;0;0;3;0;37
;55211;Gincrey;3;0;0;12;1;9;1;7;3;0;0;2;4;42
;55212;Girauvoisin;10;1;0;16;2;8;4;7;3;0;0;7;2;61
;55214;Givrauval;39;1;1;59;13;27;10;18;5;0;0;6;4;183
;55215;Gondrecourt-le-Château;69;0;1;214;29;132;39;76;29;1;0;16;24;631
;55217;Goussaincourt;11;0;0;29;4;12;4;14;4;0;0;1;2;82
;55218;Gremilly;4;0;0;2;0;2;0;4;0;0;0;0;2;14
;55219;Grimaucourt-en-Woëvre;6;0;0;18;1;16;10;14;3;0;0;2;3;73
;55220;Grimaucourt-près-Sampigny;5;0;0;19;3;15;5;8;2;0;0;0;4;62
;55221;Guerpont;30;0;0;43;5;30;18;27;7;0;0;0;6;167
;55222;Gussainville;7;0;0;4;1;3;4;3;1;0;0;0;1;24
;55224;Haironville;66;1;0;129;12;75;31;42;16;1;0;3;13;390
;55225;Halles-sous-les-Côtes;13;0;0;37;2;18;4;11;10;0;0;3;3;102
;55226;Han-lès-Juvigny;7;0;0;33;3;10;3;11;4;0;0;2;0;73
;55228;Hannonville-sous-les-Côtes;44;2;0;92;14;62;21;54;16;0;1;8;16;331
;55229;Han-sur-Meuse;20;0;0;65;6;45;11;28;11;0;0;9;15;211
;55232;Harville;11;0;0;28;2;12;5;17;4;0;0;1;8;89
;55236;Haudainville;105;3;0;208;31;131;47;49;19;2;0;10;17;623
;55237;Haudiomont;21;0;0;47;4;31;13;20;9;0;0;6;6;156
;55241;Heippes;8;0;0;17;3;7;0;6;3;0;0;0;0;44
;55242;Hennemont;8;1;0;22;4;19;9;10;5;0;0;2;3;84
;55243;Herbeuville;20;0;1;44;7;22;7;11;7;1;0;3;3;127
;55244;Herméville-en-Woëvre;12;1;0;52;3;35;13;28;6;1;0;7;6;165
;55245;Heudicourt-sous-les-Côtes;28;0;0;73;10;67;20;39;9;2;0;10;9;268
;55246;Hévilliers;16;0;0;32;4;17;5;14;7;1;0;2;7;106
;55247;Horville-en-Ornois;2;0;0;8;2;8;4;6;0;0;0;3;2;36
;55248;Houdelaincourt;24;0;2;73;8;49;10;29;14;1;0;2;10;223
;55250;Inor;17;0;0;42;8;31;9;16;7;0;0;4;3;137
;55251;Ippécourt;6;0;0;27;3;12;3;9;5;0;0;1;1;67
;55252;Iré-le-Sec;12;0;0;37;7;23;4;8;1;0;0;1;2;95
;55253;Les Islettes;38;1;0;185;21;102;35;60;17;0;0;12;14;485
;55254;Les Trois-Domaines;5;0;0;21;7;20;6;11;7;0;0;1;2;81
;55255;Jametz;21;1;0;54;7;39;11;17;10;0;0;6;7;174
;55256;Jonville-en-Woëvre;11;0;0;22;2;19;12;10;6;0;0;3;3;89
;55257;Jouy-en-Argonne;5;2;0;2;1;9;1;1;1;0;0;2;3;27
;55258;Geville;36;3;0;113;20;62;30;52;19;1;0;10;17;363
;55260;Julvécourt;8;0;0;14;0;7;1;7;3;0;0;2;0;42
;55261;Juvigny-en-Perthois;17;1;0;14;1;16;8;10;4;1;0;4;7;83
;55262;Juvigny-sur-Loison;22;0;0;41;10;29;6;21;10;0;0;1;6;146
;55263;Koeur-la-Grande;24;0;0;28;12;18;13;8;1;0;0;1;2;108
;55264;Koeur-la-Petite;34;0;0;48;5;32;10;20;5;0;0;3;12;169
;55265;Labeuville;6;0;0;29;4;19;5;9;4;1;0;5;3;86
;55266;Lachalade;5;0;0;10;3;9;2;2;1;0;0;1;3;36
;55267;Lachaussée;19;1;0;60;7;42;7;22;2;3;0;1;1;166
;55268;Lacroix-sur-Meuse;64;1;0;142;18;83;31;62;19;1;0;8;17;446
;55269;Lahaymeix;6;1;0;15;2;11;7;6;2;0;0;1;0;52
;55270;Lahayville;2;0;0;5;0;3;3;2;1;0;0;5;3;25
;55271;Laheycourt;30;0;0;77;10;48;22;34;14;0;0;11;11;257
;55272;Laimont;49;2;0;94;16;66;27;41;18;0;0;5;10;329
;55274;Lamorville;25;0;0;54;9;46;12;32;9;0;0;8;6;201
;55275;Lamouilly;4;0;0;18;3;14;2;7;5;0;0;3;1;58
;55276;Landrecourt-Lempire;14;1;0;45;5;27;8;23;8;1;0;1;3;136
;55278;Laneuville-au-Rupt;13;0;0;41;5;22;10;18;4;0;0;4;3;121
;55279;Laneuville-sur-Meuse;44;0;0;74;10;53;23;40;16;0;0;6;5;272
;55280;Lanhères;2;0;0;13;0;4;4;4;0;0;0;1;1;30
;55281;Latour-en-Woëvre;4;0;0;17;2;11;3;14;3;0;0;4;6;64
;55282;Lavallée;5;3;0;15;1;23;5;9;0;0;0;1;0;62
;55284;Lavincourt;6;0;0;8;2;14;3;8;2;0;0;4;4;52
;55285;Lavoye;9;0;0;27;6;23;7;11;3;0;0;1;5;92
;55286;Lemmes;39;1;0;92;13;61;15;29;15;2;0;7;15;288
;55288;Lérouville;128;4;1;242;29;177;57;106;29;2;0;19;23;818
;55289;Levoncourt;5;0;0;13;5;8;1;3;0;0;0;0;1;36
;55290;Lignières-sur-Aire;4;1;0;7;2;8;1;4;1;0;0;1;2;31
;55291;Ligny-en-Barrois;350;5;0;596;110;366;192;242;69;3;0;31;74;2038
;55292;Liny-devant-Dun;9;1;0;34;5;29;7;16;12;0;0;9;2;125
;55293;Lion-devant-Dun;15;0;0;24;4;20;7;21;7;0;0;3;12;114
;55296;L'Isle-en-Rigault;51;2;0;100;23;65;19;39;14;1;0;3;10;327
;55297;Lissey;6;0;0;18;1;19;6;15;5;0;0;4;4;79
;55298;Loisey;47;1;0;79;13;49;23;25;8;1;0;5;14;265
;55299;Loison;6;0;0;21;1;20;3;8;3;0;0;3;3;68
;55300;Longeaux;22;1;0;48;10;26;6;22;6;0;0;6;3;150
;55301;Longchamps-sur-Aire;7;1;0;27;5;13;8;9;4;0;0;3;3;80
;55302;Longeville-en-Barrois;207;6;0;323;54;141;77;85;32;2;0;19;18;964
;55303;Loupmont;4;1;0;17;3;12;6;6;7;0;0;2;4;63
;55304;Louppy-le-Château;16;1;0;35;7;21;15;10;2;0;0;3;4;114
;55306;Louppy-sur-Loison;9;0;0;23;4;14;6;13;1;0;0;3;7;80
;55310;Luzy-Saint-Martin;9;0;0;23;1;18;3;13;7;0;0;8;5;88
;55311;Maizeray;2;0;0;7;1;4;4;2;3;0;0;0;0;23
;55312;Maizey;25;1;0;38;4;22;6;10;4;0;0;0;9;119
;55313;Malancourt;5;1;0;20;3;10;1;8;4;0;0;2;1;56
;55315;Mandres-en-Barrois;6;0;0;28;3;19;7;7;1;0;0;5;1;78
;55316;Mangiennes;19;0;0;78;6;58;11;27;7;0;0;6;8;220
;55317;Manheulles;11;0;0;35;3;18;11;18;1;0;0;6;0;103
;55320;Marchéville-en-Woëvre;3;0;0;15;0;10;6;6;1;0;0;4;5;50
;55321;Marre;7;1;0;32;5;29;4;16;2;0;0;6;4;108
;55322;Marson-sur-Barboure;6;0;0;7;2;8;1;6;2;0;0;0;1;33
;55323;Martincourt-sur-Meuse;4;0;0;22;1;6;5;6;4;0;0;0;1;49
;55324;Marville;42;2;1;119;21;72;25;52;20;0;0;5;21;380
;55325;Maucourt-sur-Orne;5;0;0;6;3;17;2;4;3;0;0;2;4;46
;55326;Maulan;6;0;0;33;6;18;5;7;1;0;1;2;2;81
;55327;Mauvages;14;0;0;49;9;36;10;20;4;1;0;3;10;157
;55328;Maxey-sur-Vaise;16;0;0;48;13;42;13;34;12;1;0;4;9;193
;55329;Mécrin;23;0;0;32;13;29;12;28;12;0;1;3;9;163
;55330;Méligny-le-Grand;4;0;0;14;2;13;2;10;0;0;0;1;5;52
;55331;Méligny-le-Petit;2;0;0;20;3;7;4;8;4;0;0;0;1;50
;55332;Menaucourt;24;0;0;41;5;30;10;26;6;0;0;5;7;154
;55333;Ménil-aux-Bois;4;0;1;9;0;5;2;3;0;0;0;0;1;26
;55334;Ménil-la-Horgne;14;2;0;43;8;35;17;22;4;0;0;3;8;157
;55335;Ménil-sur-Saulx;11;3;0;52;9;33;9;21;3;0;0;3;12;157
;55336;Merles-sur-Loison;13;0;0;48;1;17;6;14;2;1;0;2;1;106
;55338;Milly-sur-Bradon;13;0;0;23;5;28;6;17;4;0;0;5;7;108
;55339;Mogeville;2;0;0;21;2;12;4;6;0;0;0;1;3;51
;55340;Mognéville;39;0;0;90;12;38;29;26;7;1;0;6;9;258
;55341;Moirey-Flabas-Crépion;6;0;0;36;4;11;3;10;3;0;0;2;3;78
;55343;Montblainville;5;0;0;14;1;7;2;4;1;0;0;1;2;37
;55344;Montbras;2;0;0;3;2;2;1;4;0;0;0;0;1;15
;55345;Mont-devant-Sassey;10;0;0;17;4;21;2;11;1;0;0;2;2;70
;55346;Montfaucon-d'Argonne;24;2;0;46;6;41;5;26;15;0;0;5;9;179
;55347;Les Monthairons;27;1;0;82;10;36;21;34;13;0;0;6;2;233
;55348;Montiers-sur-Saulx;16;0;0;66;11;39;21;35;9;5;0;12;14;228
;55349;Montigny-devant-Sassey;6;0;0;21;1;18;14;12;4;0;0;5;7;88
;55350;Montigny-lès-Vaucouleurs;7;0;0;16;3;12;3;5;1;0;0;0;2;49
;55351;Montmédy;206;3;0;376;62;214;96;129;30;0;1;10;45;1173
;55353;Montsec;2;0;0;21;2;11;6;6;3;0;0;0;4;55
;55355;Montzéville;7;0;0;34;1;17;5;13;2;0;0;3;3;85
;55356;Moranville;8;0;0;21;6;19;7;13;1;0;0;2;4;81
;55357;Morgemoulin;4;0;0;22;4;16;9;11;3;0;0;2;2;73
;55358;Chanteraine;19;0;0;47;3;32;10;20;9;0;0;4;5;149
;55359;Morley;18;0;0;35;5;29;11;25;2;0;0;4;6;135
;55360;Mouilly;2;1;0;15;5;9;11;9;4;0;0;2;3;62
;55361;Moulainville;19;1;0;19;6;8;7;14;4;0;0;0;5;83
;55362;Moulins-Saint-Hubert;14;0;0;35;7;20;13;11;7;0;0;5;6;118
;55363;Moulotte;10;0;0;21;1;10;7;9;4;0;0;5;0;68
;55364;Mouzay;60;1;0;139;27;87;43;65;24;0;0;15;29;490
;55365;Murvaux;6;0;0;22;3;18;8;12;8;0;0;2;4;84
;55366;Val-d'Ornain;130;2;0;219;42;121;66;56;21;1;0;9;20;687
;55368;Naives-en-Blois;12;0;0;35;5;15;11;9;4;0;0;1;6;98
;55369;Naives-Rosières;116;1;1;161;38;112;46;55;21;0;1;8;20;581
;55370;Naix-aux-Forges;15;0;0;41;3;26;11;16;4;0;0;3;3;123
;55371;Nançois-le-Grand;0;0;0;12;3;10;4;7;2;0;0;0;1;39
;55372;Nançois-sur-Ornain;47;2;0;73;20;45;21;29;10;0;0;7;5;260
;55373;Nant-le-Grand;8;0;0;13;2;6;4;5;1;0;0;1;1;41
;55374;Nant-le-Petit;8;1;0;14;3;14;6;8;3;0;0;1;1;59
;55375;Nantillois;1;0;0;14;2;10;0;8;3;0;0;2;3;43
;55376;Nantois;11;0;0;19;1;15;8;4;3;0;0;3;3;68
;55377;Nepvant;0;0;0;10;0;15;9;6;4;0;0;2;0;46
;55378;Nettancourt;22;0;0;46;6;28;12;29;6;0;0;7;10;166
;55379;Le Neufour;5;0;0;15;0;9;0;5;1;0;0;2;1;38
;55380;Neuville-en-Verdunois;3;0;1;17;2;11;0;3;1;1;0;0;2;41
;55381;Neuville-lès-Vaucouleurs;13;2;0;35;6;18;4;13;2;0;0;2;6;101
;55382;Neuville-sur-Ornain;32;0;0;79;9;46;23;31;12;1;0;4;13;250
;55383;Neuvilly-en-Argonne;22;1;0;43;7;31;11;16;5;3;0;1;3;144
;55384;Nicey-sur-Aire;8;1;0;28;3;24;6;12;0;0;0;0;3;86
;55385;Nixéville-Blercourt;44;1;1;133;13;64;33;41;22;0;0;10;17;379
;55387;Nouillonpont;22;0;0;45;14;36;13;20;4;0;0;0;5;160
;55388;Noyers-Auzécourt;14;0;0;60;8;34;12;25;6;0;0;2;4;165
;55389;Nubécourt;22;0;0;52;11;49;11;23;4;0;0;2;3;179
;55391;Olizy-sur-Chiers;11;2;0;37;6;23;7;18;5;0;0;2;6;118
;55394;Ornes;1;0;0;0;0;1;0;0;1;0;0;1;0;4
;55396;Ourches-sur-Meuse;19;0;0;40;8;26;12;25;7;0;0;6;9;153
;55397;Pagny-la-Blanche-Côte;10;0;0;37;5;28;11;15;4;1;0;6;3;121
;55398;Pagny-sur-Meuse;80;1;0;220;38;136;53;63;14;0;0;6;19;631
;55399;Pareid;3;1;0;14;2;24;3;9;5;0;0;2;2;65
;55400;Parfondrupt;3;1;0;5;3;9;0;6;3;1;0;3;1;35
;55401;Les Paroches;46;0;0;82;14;49;17;21;8;1;0;9;5;252
;55403;Peuvillers;7;0;0;18;1;7;0;2;0;0;0;0;0;35
;55404;Pierrefitte-sur-Aire;24;1;0;65;7;37;18;23;8;0;0;2;4;189
;55405;Pillon;10;0;0;57;8;30;12;22;2;0;0;5;3;150
;55406;Pintheville;8;1;0;27;4;18;3;9;0;0;0;2;4;75
;55407;Pont-sur-Meuse;7;0;0;22;6;25;1;15;10;1;0;3;4;95
;55408;Pouilly-sur-Meuse;7;0;0;44;7;26;6;16;5;0;0;4;2;118
;55410;Quincy-Landzécourt;10;0;0;31;3;21;14;11;6;0;0;1;5;102
;55411;Rambluzin-et-Benoite-Vaux;3;0;0;10;3;13;3;8;6;0;0;6;0;53
;55412;Rambucourt;7;0;0;44;2;28;11;21;5;1;0;3;2;124
;55414;Rancourt-sur-Ornain;20;1;0;27;5;26;10;15;7;0;0;3;8;123
;55415;Ranzières;10;1;0;17;5;7;3;4;1;0;0;1;0;49
;55416;Rarécourt;21;0;1;39;5;30;8;11;12;0;0;7;9;143
;55419;Récicourt;14;1;0;72;9;42;19;27;4;0;0;10;5;204
;55420;Récourt-le-Creux;0;0;0;11;0;11;5;8;4;0;0;4;1;45
;55421;Reffroy;3;1;0;13;1;10;3;6;3;0;0;0;1;41
;55422;Regnéville-sur-Meuse;8;0;0;10;0;4;0;2;2;0;0;1;1;28
;55423;Rembercourt-Sommaisne;28;0;0;85;5;44;14;34;9;1;0;8;8;238
;55424;Remennecourt;5;0;0;7;2;7;1;2;0;0;0;1;1;26
;55425;Remoiville;15;1;0;21;1;17;8;12;1;0;0;2;3;82
;55426;Resson;41;2;0;85;21;59;28;26;5;4;0;6;9;286
;55427;Revigny-sur-Ornain;248;4;0;420;81;308;131;224;41;2;0;39;66;1566
;55428;Réville-aux-Bois;8;0;0;31;3;24;4;11;4;0;0;1;6;93
;55429;Riaville;7;0;0;8;0;5;0;3;1;0;0;0;1;24
;55430;Ribeaucourt;10;0;0;18;1;11;0;6;1;0;0;0;1;49
;55431;Richecourt;2;0;0;7;4;3;3;3;4;0;0;1;0;27
;55433;Rigny-la-Salle;32;0;0;68;14;49;11;26;5;0;0;1;9;216
;55434;Rigny-Saint-Martin;6;0;0;14;1;11;3;4;0;0;0;3;2;44
;55435;Robert-Espagne;67;3;0;145;24;97;52;67;15;1;0;11;16;499
;55436;Les Roises;2;0;0;4;0;8;2;1;1;0;0;0;1;19
;55437;Romagne-sous-les-Côtes;5;0;0;28;4;10;4;10;2;0;0;2;1;68
;55438;Romagne-sous-Montfaucon;5;0;0;33;4;24;5;32;7;0;0;4;6;121
;55439;Ronvaux;12;0;0;20;1;18;2;6;1;0;0;2;3;65
;55442;Raival;14;0;0;57;11;28;15;30;4;0;0;7;4;171
;55443;Rouvres-en-Woëvre;29;0;0;51;9;45;18;36;6;1;0;2;4;202
;55444;Rouvrois-sur-Meuse;13;1;0;36;9;23;13;17;7;0;0;2;2;125
;55445;Rouvrois-sur-Othain;16;0;0;73;6;29;13;17;4;0;0;3;6;166
;55446;Rumont;7;0;0;14;2;14;2;6;1;0;1;3;3;53
;55447;Rupt-aux-Nonains;36;3;0;63;8;54;12;25;7;0;0;8;10;226
;55449;Rupt-en-Woëvre;17;2;0;70;8;37;18;26;11;0;1;7;6;204
;55450;Rupt-sur-Othain;4;0;0;11;1;1;4;4;0;0;0;0;1;26
;55452;Saint-Amand-sur-Ornain;4;1;0;14;4;11;5;3;4;0;0;3;1;50
;55453;Saint-André-en-Barrois;4;0;0;12;0;12;1;5;0;1;0;0;1;36
;55454;Saint-Aubin-sur-Aire;11;1;0;33;8;26;7;17;4;1;0;3;4;116
;55456;Saint-Germain-sur-Meuse;21;0;0;59;8;33;9;20;4;1;0;7;15;178
;55457;Saint-Hilaire-en-Woëvre;17;1;0;41;6;30;8;18;11;1;0;4;5;143
;55458;Saint-Jean-lès-Buzy;24;0;0;56;11;42;17;31;11;1;0;5;9;207
;55459;Saint-Joire;14;0;0;50;4;29;14;21;9;0;0;5;4;151
;55460;Saint-Julien-sous-les-Côtes;9;0;0;32;3;18;7;15;7;0;0;1;4;95
;55461;Saint-Laurent-sur-Othain;32;0;0;101;12;71;18;40;7;2;0;5;10;297
;55462;Saint-Maurice-sous-les-Côtes;22;0;0;55;15;48;16;38;10;0;0;4;15;223
;55463;Saint-Mihiel;351;4;1;553;121;358;176;223;73;6;1;37;93;1996
;55464;Saint-Pierrevillers;19;0;0;42;2;15;7;10;2;0;0;2;1;100
;55465;Saint-Remy-la-Calonne;5;0;0;17;2;16;4;13;1;0;0;1;3;63
;55466;Salmagne;23;0;0;48;12;38;23;25;14;0;0;6;2;191
;55467;Sampigny;66;2;0;127;33;91;37;62;19;1;1;11;14;465
;55468;Samogneux;6;0;0;22;6;11;3;6;2;1;0;3;5;66
;55469;Sassey-sur-Meuse;4;0;0;8;2;12;5;11;3;0;0;2;1;48
;55470;Saudrupt;18;1;0;33;8;24;12;14;4;1;0;4;4;123
;55471;Saulmory-Villefranche;3;0;0;12;2;11;1;9;5;0;1;3;4;52
;55472;Saulvaux;5;0;0;29;3;20;5;6;1;0;0;1;4;74
;55473;Saulx-lès-Champlon;5;0;0;25;0;18;7;21;1;0;0;2;2;82
;55474;Sauvigny;18;1;0;52;6;30;10;29;6;3;0;6;2;163
;55475;Sauvoy;7;1;0;15;1;11;0;6;2;0;0;0;1;44
;55476;Savonnières-devant-Bar;87;4;0;120;24;58;25;39;4;0;1;5;8;376
;55477;Savonnières-en-Perthois;30;2;0;75;9;78;15;35;15;0;0;9;12;281
;55479;Seigneulles;13;0;0;46;6;23;11;10;8;0;0;3;3;124
;55481;Senon;14;0;2;69;4;34;14;22;10;2;0;4;5;180
;55484;Septsarges;2;1;0;8;0;7;0;2;3;0;0;2;2;27
;55485;Sepvigny;9;0;0;16;5;10;2;3;3;1;0;1;4;54
;55487;Seuzey;11;1;0;27;3;30;7;14;8;0;0;4;4;109
;55488;Silmont;18;0;0;35;5;21;8;13;1;0;1;3;2;108
;55489;Sivry-la-Perche;30;0;0;51;9;33;12;25;7;1;0;3;4;174
