Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Bourgogne-Franche-Comté;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;58045;La Celle-sur-Nièvre;14;0;0;25;7;17;9;12;4;0;0;3;6;98
;58046;Cercy-la-Tour;128;3;0;353;61;186;106;136;55;0;0;31;70;1130
;58047;Cervon;44;1;0;97;14;102;30;61;27;0;0;25;39;441
;58048;Cessy-les-Bois;12;0;0;20;3;10;6;14;5;1;0;3;0;75
;58049;Chalaux;5;0;0;12;5;7;7;8;2;0;0;2;2;50
;58050;Challement;11;1;0;8;2;3;4;3;2;0;0;2;6;43
;58051;Challuy;181;2;2;273;69;163;96;111;24;3;1;34;46;1006
;58052;Champallement;4;0;0;7;3;3;1;5;0;0;0;4;2;30
;58053;Champlemy;22;0;0;62;14;41;25;25;14;0;1;9;12;225
;58054;Champlin;5;0;0;7;4;3;3;2;0;0;0;2;2;28
;58055;Champvert;88;3;0;140;31;86;55;60;13;0;0;13;21;510
;58056;Champvoux;25;0;0;54;11;37;17;22;10;1;0;7;10;194
;58057;Chantenay-Saint-Imbert;81;4;0;183;30;146;69;118;36;3;1;29;31;731
;58058;La Chapelle-Saint-André;22;1;0;46;9;34;22;29;15;0;0;9;9;197
;58059;La Charité-sur-Loire;534;6;0;704;180;444;264;276;87;11;1;60;126;2693
;58060;Charrin;36;2;0;120;17;91;28;79;27;0;0;10;21;431
;58061;Chasnay;5;1;0;22;3;11;7;9;5;0;0;3;4;71
;58062;Château-Chinon (Ville);125;2;0;235;48;178;107;123;40;1;0;19;41;919
;58063;Château-Chinon (Campagne);51;0;0;108;15;77;37;46;13;1;0;13;20;382
;58064;Châteauneuf-Val-de-Bargis;37;0;1;99;23;70;49;64;10;0;1;13;19;386
;58065;Châtillon-en-Bazois;70;3;0;155;21;95;46;59;29;0;0;10;43;531
;58066;Châtin;6;0;0;10;2;9;6;13;6;0;0;3;6;62
;58067;Chaulgnes;166;4;1;301;47;217;93;118;28;0;0;29;60;1064
;58068;Chaumard;25;2;0;41;7;28;18;20;7;1;0;4;14;167
;58069;Chaumot;14;0;0;31;4;22;10;18;5;0;0;9;6;120
;58070;Chazeuil;7;0;0;5;2;7;6;7;4;0;0;0;1;40
;58071;Chevannes-Changy;10;1;0;32;3;16;6;8;4;0;0;5;15;100
;58072;Chevenon;67;0;1;123;18;98;36;57;16;1;0;14;18;450
;58073;Chevroches;9;0;0;32;5;16;12;7;3;0;0;6;5;95
;58074;Chiddes;30;1;0;62;15;37;24;23;14;0;0;9;14;230
;58075;Chitry-les-Mines;20;0;0;43;9;36;4;30;11;0;0;10;17;181
;58076;Chougny;3;0;0;21;2;10;1;4;1;0;0;5;3;50
;58077;Ciez;23;0;0;71;15;48;25;33;12;1;1;11;15;255
;58078;Cizely;2;0;0;6;4;5;1;4;3;0;0;1;0;27
;58079;Clamecy;321;7;2;444;134;299;216;250;70;2;0;44;105;1896
;58080;La Collancelle;8;2;0;37;4;24;14;21;4;0;0;7;10;132
;58081;Colméry;31;0;0;60;12;34;26;27;8;2;0;5;12;217
;58082;Corancy;27;2;0;56;6;46;19;32;8;1;0;8;16;220
;58083;Corbigny;139;1;0;280;42;153;87;110;39;2;0;27;71;952
;58084;Corvol-d'Embernard;5;0;0;19;2;11;7;6;2;0;0;1;5;58
;58085;Corvol-l'Orgueilleux;50;2;0;113;18;84;53;56;23;0;0;27;36;461
;58086;Cosne-Cours-sur-Loire;1212;14;6;1746;403;975;646;651;197;30;1;143;375;6401
;58087;Cossaye;45;1;0;106;19;98;41;66;27;0;0;18;26;446
;58088;Coulanges-lès-Nevers;603;9;2;557;204;371;277;208;53;3;2;40;117;2446
;58089;Couloutre;27;0;0;34;4;21;16;15;8;0;0;7;11;143
;58090;Courcelles;21;1;0;37;2;28;14;16;8;1;0;7;9;145
;58092;Crux-la-Ville;35;1;0;76;15;62;25;41;20;0;0;10;16;302
;58093;Cuncy-lès-Varzy;8;0;0;26;3;16;8;10;5;0;0;5;6;88
;58094;Dampierre-sous-Bouhy;31;2;0;61;16;62;26;43;10;1;0;19;20;292
;58095;Decize;566;4;2;852;204;547;360;353;107;4;0;57;153;3210
;58096;Devay;34;0;0;96;21;73;21;53;11;3;0;11;12;336
;58097;Diennes-Aubigny;4;0;0;24;0;13;3;8;2;0;0;6;1;61
;58098;Dirol;11;0;0;15;4;17;10;7;7;0;0;7;8;87
;58099;Dommartin;14;0;0;40;1;18;17;15;6;0;0;1;8;121
;58101;Dompierre-sur-Nièvre;15;0;0;33;8;22;8;19;3;0;0;3;12;124
;58102;Donzy;138;3;1;219;60;147;81;112;41;1;0;20;57;880
;58103;Dornecy;39;0;0;77;12;64;33;39;21;0;0;22;27;334
;58104;Dornes;91;2;0;270;40;166;77;115;37;4;0;35;51;888
;58105;Druy-Parigny;24;1;0;72;8;49;21;24;10;0;0;4;10;223
;58106;Dun-les-Places;34;2;0;90;10;46;25;37;13;0;2;12;19;291
;58107;Dun-sur-Grandry;9;0;0;24;3;18;10;11;3;0;0;3;4;86
;58108;Empury;7;0;0;12;3;6;6;8;0;0;0;0;6;48
;58109;Entrains-sur-Nohain;39;1;0;145;15;79;40;58;21;0;0;17;24;439
;58110;Epiry;22;0;0;37;6;27;8;14;11;0;0;9;11;145
;58111;Fâchin;3;0;0;17;5;16;2;9;1;0;0;3;2;59
;58112;La Fermeté;68;1;0;127;29;82;35;53;20;0;1;10;18;446
;58113;Fertrève;11;1;0;17;3;11;7;7;2;0;0;1;3;64
;58114;Fléty;8;0;0;22;2;15;6;6;7;0;0;1;4;72
;58115;Fleury-sur-Loire;17;1;0;53;5;27;12;17;3;0;0;7;7;151
;58116;Flez-Cuzy;11;0;0;16;7;15;5;19;5;0;0;6;5;89
;58117;Fourchambault;387;9;2;487;179;397;288;235;80;3;1;44;109;2221
;58118;Fours;45;0;0;109;11;100;25;67;19;1;0;16;25;417
;58119;Frasnay-Reugny;4;0;0;12;0;15;1;5;4;0;0;2;2;46
;58120;Gâcogne;18;0;0;32;5;28;21;29;10;0;0;6;13;163
;58121;Garchizy;395;9;2;600;153;476;245;261;90;6;1;49;119;2407
;58122;Garchy;45;1;0;85;9;49;21;37;15;0;1;15;8;285
;58123;Germenay;13;0;0;28;0;18;8;14;2;0;0;2;6;92
;58124;Germigny-sur-Loire;60;3;0;157;22;107;35;76;13;1;0;16;28;518
;58125;Gien-sur-Cure;3;1;0;12;1;9;9;11;6;0;0;4;2;59
;58126;Gimouille;41;3;0;74;14;46;20;47;12;1;0;6;8;273
;58127;Giry;14;2;0;33;5;23;13;16;9;0;1;8;10;134
;58128;Glux-en-Glenne;5;0;1;19;4;11;3;6;2;0;0;2;0;53
;58129;Gouloux;11;0;0;29;8;23;9;18;9;0;0;3;7;117
;58130;Grenois;9;0;0;19;3;10;7;7;5;0;0;1;6;69
;58131;Guérigny;250;7;0;382;83;286;170;171;57;1;1;34;90;1532
;58132;Guipy;22;0;1;41;4;23;18;24;6;0;0;6;7;152
;58133;Héry;1;0;0;14;2;9;5;4;6;0;0;0;2;44
;58134;Imphy;268;2;3;420;121;354;236;244;71;2;0;43;104;1866
;58135;Isenay;11;0;0;23;6;19;5;8;2;0;0;2;4;80
;58136;Jailly;5;0;0;7;0;8;10;7;2;0;0;1;4;44
;58137;Lamenay-sur-Loire;4;0;0;10;1;9;2;3;4;0;0;2;9;44
;58138;Langeron;22;0;0;64;13;55;14;27;10;1;0;7;14;227
;58139;Lanty;12;1;0;23;9;17;4;13;5;0;0;3;4;92
;58140;Larochemillay;14;1;0;39;13;24;22;22;10;0;0;6;10;161
;58141;Lavault-de-Frétoy;9;0;0;19;0;8;8;8;4;0;0;3;7;67
;58142;Limanton;22;0;0;40;9;36;18;27;6;1;1;5;7;173
;58143;Limon;8;1;1;27;7;17;15;17;6;0;0;2;8;108
;58144;Livry;42;0;0;100;20;87;32;78;22;0;0;17;39;438
;58145;Lormes;83;3;0;195;36;145;71;101;42;2;0;26;53;757
;58146;Lucenay-lès-Aix;59;0;0;171;26;114;51;74;40;1;0;38;34;608
;58147;Lurcy-le-Bourg;16;1;0;49;14;33;21;23;14;0;1;9;9;190
;58148;Luthenay-Uxeloup;35;2;0;95;13;81;38;56;20;0;0;16;22;377
;58149;Luzy;207;1;0;310;74;200;160;106;32;0;1;31;72;1195
;58150;Lys;7;0;0;26;3;10;6;11;8;0;0;8;6;85
;58151;La Machine;277;10;0;451;97;361;194;206;78;1;1;53;78;1806
;58152;Magny-Cours;138;5;2;272;54;187;97;79;30;1;0;16;48;928
;58153;Magny-Lormes;10;0;0;15;3;14;8;10;2;0;0;1;12;75
;58154;La Maison-Dieu;12;0;0;20;2;17;7;14;5;0;0;2;5;84
;58155;La Marche;61;1;0;102;38;56;43;42;13;0;0;7;26;388
;58156;Marcy;7;1;0;31;2;18;16;10;6;0;0;6;8;106
;58157;Marigny-l'Église;17;2;0;46;16;25;24;32;16;0;0;7;16;201
;58158;Mars-sur-Allier;19;0;0;48;8;43;18;24;12;0;0;5;16;193
;58159;Marigny-sur-Yonne;20;2;0;57;9;13;15;16;5;0;0;8;6;152
;58160;Marzy;608;7;7;721;200;432;240;244;59;5;1;45;119;2687
;58161;Maux;9;0;0;23;4;18;6;18;7;0;0;2;5;93
;58162;Menestreau;4;0;0;20;3;8;6;11;2;0;0;7;5;66
;58163;Menou;15;0;0;39;6;23;11;21;8;1;0;3;7;134
;58164;Mesves-sur-Loire;63;1;0;134;18;89;41;63;14;0;0;5;17;443
;58165;Metz-le-Comte;11;1;0;43;0;19;9;13;13;0;0;8;11;128
;58166;Mhère;20;3;0;46;6;29;16;29;7;0;0;3;14;174
;58168;Millay;34;1;0;56;21;66;33;26;12;1;0;8;22;281
;58169;Moissy-Moulinot;0;0;0;5;1;2;1;2;2;0;0;3;1;18
;58170;Monceaux-le-Comte;8;1;0;17;6;19;13;13;2;0;0;2;6;87
;58171;Montapas;28;0;0;37;14;25;21;27;7;0;0;6;9;174
;58172;Montambert;3;0;0;27;4;18;5;10;5;0;0;4;5;81
;58173;Montaron;11;0;0;27;5;24;11;8;6;0;0;3;1;96
;58174;Montenoison;17;0;0;21;5;16;9;12;2;0;1;3;5;92
;58175;Mont-et-Marré;9;0;0;26;1;17;7;12;5;0;0;9;7;94
;58176;Montigny-aux-Amognes;65;3;0;112;23;86;24;57;21;0;0;8;15;414
;58177;Montigny-en-Morvan;20;0;0;52;12;29;33;29;12;0;0;8;10;207
;58178;Montigny-sur-Canne;14;2;0;30;8;19;4;16;7;0;0;2;8;110
;58179;Montreuillon;14;0;0;49;10;35;14;16;11;0;0;6;7;163
;58180;Montsauche-les-Settons;48;2;0;98;11;52;36;49;17;0;0;8;13;332
;58181;Moraches;5;1;0;15;5;22;10;12;2;0;0;2;3;77
;58182;Moulins-Engilbert;113;2;0;264;52;129;84;114;29;2;0;23;50;863
;58183;Mouron-sur-Yonne;5;0;0;14;3;10;11;11;5;0;0;0;4;64
;58184;Moussy;9;1;0;14;3;10;11;11;2;0;0;1;6;69
;58185;Moux-en-Morvan;47;0;0;93;29;82;42;54;17;0;1;18;35;420
;58186;Murlin;4;1;0;38;3;10;5;7;0;0;0;1;1;70
;58187;Myennes;42;0;1;95;22;51;30;48;19;1;0;6;21;336
;58188;Nannay;17;0;0;16;2;12;11;3;3;0;0;0;1;65
;58189;Narcy;50;1;0;93;17;61;34;39;15;1;0;6;25;342
;58190;Neuffontaines;3;0;0;10;3;13;7;9;5;0;0;8;9;67
;58191;Neuilly;16;0;0;15;6;18;7;11;4;0;0;4;3;84
;58192;Neuville-lès-Decize;13;1;0;41;5;26;10;25;8;0;0;11;12;153
;58193;Neuvy-sur-Loire;101;1;0;241;46;169;81;108;45;8;1;31;46;878
;58194;Nevers;4126;82;12;4457;1474;2950;2178;1733;455;41;8;246;786;18548
;58195;La Nocle-Maulaix;17;2;1;66;12;34;21;29;8;0;0;5;15;211
;58196;Nolay;34;1;0;56;13;46;23;35;10;0;0;13;16;249
;58197;Nuars;14;0;0;18;3;19;16;16;6;0;0;5;5;102
;58198;Oisy;21;1;0;47;7;32;12;42;9;0;0;7;15;194
;58199;Onlay;12;2;0;23;4;23;9;15;5;0;0;6;6;106
;58200;Ouagne;8;0;0;36;11;15;12;14;6;0;0;7;8;116
;58201;Oudan;10;0;0;17;3;24;15;15;3;0;0;3;6;96
;58202;Ougny;6;0;0;2;1;3;1;2;0;0;0;2;2;19
;58203;Oulon;4;0;0;9;1;11;5;6;1;0;0;3;1;41
;58204;Vaux d'Amognes;47;3;0;95;13;64;23;44;16;2;0;18;19;344
;58205;Ouroux-en-Morvan;48;1;0;96;20;91;40;57;21;0;0;22;32;428
;58206;Parigny-la-Rose;6;0;0;0;1;6;2;3;0;0;0;0;2;20
;58207;Parigny-les-Vaux;96;0;0;197;32;134;54;82;20;2;0;14;23;655
;58208;Pazy;22;0;0;65;7;41;13;25;11;0;0;7;11;204
;58209;Perroy;7;0;0;30;4;16;11;8;3;0;0;4;11;95
;58210;Planchez;23;1;1;48;10;42;17;22;7;0;0;9;13;194
;58211;Poil;6;0;0;28;2;19;10;13;4;0;0;2;5;90
;58212;Poiseux;30;0;0;39;12;43;23;30;13;0;0;11;8;210
;58213;Pougny;42;1;0;97;11;53;27;43;22;1;0;10;20;328
;58214;Pougues-les-Eaux;260;5;1;492;118;251;167;142;30;4;1;23;73;1568
;58215;Pouilly-sur-Loire;201;2;0;328;64;170;103;129;34;1;0;21;68;1120
;58216;Pouques-Lormes;10;1;0;19;2;20;6;8;7;0;0;3;6;83
;58217;Pousseaux;23;0;0;37;7;21;16;15;2;0;0;2;8;132
;58218;Prémery;140;7;0;264;62;194;132;141;51;0;1;35;106;1133
;58219;Préporché;16;1;0;41;3;25;13;18;5;0;0;3;9;134
;58220;Raveau;61;1;1;125;20;92;46;63;21;1;0;19;21;472
;58221;Rémilly;11;0;0;24;2;20;7;20;2;0;0;5;0;91
;58222;Rix;22;0;0;33;6;31;11;12;5;0;0;5;10;136
;58223;Rouy;39;1;2;99;12;79;21;56;18;3;2;15;15;363
;58224;Ruages;5;0;0;18;3;8;2;14;2;0;0;4;8;64
;58225;Saincaize-Meauce;21;1;0;59;14;47;31;31;19;0;0;7;16;246
;58226;Saint-Agnan;7;0;0;25;2;15;6;12;8;0;0;4;2;82
;58227;Saint-Amand-en-Puisaye;113;4;0;211;39;145;76;89;34;2;0;29;46;788
;58228;Saint-Andelain;51;0;1;120;18;56;26;36;10;0;2;6;25;352
;58229;Saint-André-en-Morvan;28;2;1;64;9;27;33;25;7;0;1;7;21;226
;58230;Saint-Aubin-des-Chaumes;5;0;0;8;3;4;4;9;1;0;0;1;7;43
;58231;Saint-Aubin-les-Forges;33;1;0;77;19;50;34;41;21;0;0;12;24;313
;58232;Saint-Benin-d'Azy;109;0;0;247;30;185;62;110;33;3;0;18;38;835
;58233;Saint-Benin-des-Bois;25;1;0;24;13;13;14;13;13;0;0;4;14;134
;58234;Saint-Bonnot;8;1;0;10;1;4;5;3;3;0;0;2;6;43
;58235;Saint-Brisson;19;0;0;59;9;41;11;20;11;0;0;15;5;191
;58236;Sainte-Colombe-des-Bois;12;0;0;20;4;18;7;12;5;1;0;2;2;83
;58237;Saint-Didier;2;0;0;9;3;6;3;2;0;0;0;1;0;26
;58238;Saint-Éloi;313;6;2;477;108;308;155;141;41;2;0;23;58;1633
;58239;Saint-Firmin;11;0;0;31;5;16;8;15;7;0;0;5;8;106
;58240;Saint-Franchy;7;0;0;11;0;9;7;9;3;0;0;1;7;55
;58241;Saint-Germain-Chassenay;17;0;0;69;7;44;15;36;14;0;1;14;8;226
;58242;Saint-Germain-des-Bois;7;0;0;21;6;16;9;9;7;0;0;1;4;81
;58243;Saint-Gratien-Savigny;4;0;0;31;1;13;10;10;2;0;0;4;4;79
;58244;Saint-Hilaire-en-Morvan;14;0;0;45;4;42;16;25;4;1;0;9;10;171
;58245;Saint-Hilaire-Fontaine;13;3;0;20;5;32;9;16;8;0;0;5;6;118
;58246;Saint-Honoré-les-Bains;63;3;1;98;32;68;53;62;15;0;0;14;46;456
;58247;Saint-Jean-aux-Amognes;38;1;0;107;18;64;31;49;10;0;1;12;22;352
;58248;Saint-Laurent-l'Abbaye;19;0;0;38;4;26;11;23;9;0;0;6;5;142
;58249;Saint-Léger-de-Fougeret;25;1;1;34;5;26;10;21;10;1;0;5;7;146
;58250;Saint-Léger-des-Vignes;193;0;1;331;53;216;128;151;56;1;0;23;45;1197
;58251;Saint-Loup;35;3;0;86;25;63;27;39;14;3;0;11;14;319
;58252;Saint-Malo-en-Donziois;11;0;0;30;10;15;10;10;1;0;0;3;12;102
;58253;Sainte-Marie;10;0;0;20;5;13;8;4;3;0;0;1;8;72
;58254;Saint-Martin-d'Heuille;58;0;0;135;22;76;37;55;18;0;0;8;15;424
;58255;Saint-Martin-du-Puy;24;1;0;42;6;42;16;24;18;0;0;10;13;195
;58256;Saint-Martin-sur-Nohain;38;1;0;80;12;41;20;23;20;0;0;10;10;257
;58257;Saint-Maurice;2;0;0;5;4;12;2;5;1;0;0;0;6;38
;58258;Saint-Ouen-sur-Loire;39;0;0;101;17;86;20;45;13;0;0;13;18;352
;58259;Saint-Parize-en-Viry;11;0;0;19;2;23;7;26;10;0;0;11;6;114
;58260;Saint-Parize-le-Châtel;137;2;0;265;36;183;77;104;36;5;1;26;67;940
;58261;Saint-Père;131;4;3;208;37;133;74;70;23;1;3;22;36;746
;58262;Saint-Péreuse;13;2;1;59;9;38;16;11;9;0;0;11;6;175
;58263;Saint-Pierre-du-Mont;15;1;0;24;5;25;17;16;7;0;0;6;11;128
;58264;Saint-Pierre-le-Moûtier;144;3;1;288;56;198;117;181;53;1;0;30;65;1137
;58265;Saint-Quentin-sur-Nohain;10;0;0;18;5;15;10;10;3;2;0;1;10;85
;58266;Saint-Révérien;11;0;0;37;7;22;14;19;3;0;0;4;6;124
;58267;Saint-Saulge;54;0;0;120;25;84;56;61;20;0;0;14;38;472
;58268;Saint-Seine;10;1;0;52;6;14;7;16;8;1;0;4;8;127
;58269;Saint-Sulpice;44;0;0;69;15;58;28;53;23;1;0;13;19;323
;58270;Saint-Vérain;33;0;0;50;9;49;22;30;17;0;0;9;25;243
;58271;Saizy;4;0;0;18;2;19;3;12;3;0;1;5;6;73
;58272;Sardy-lès-Épiry;3;0;0;17;3;16;9;17;2;0;0;7;5;79
;58273;Sauvigny-les-Bois;190;2;0;309;88;155;103;99;24;2;0;31;49;1053
;58274;Savigny-Poil-Fol;4;0;0;28;6;8;4;1;5;0;0;2;3;61
;58275;Saxi-Bourdon;18;2;1;41;8;33;14;31;10;1;0;12;11;180
;58276;Sémelay;21;1;0;31;11;24;19;10;9;0;0;16;8;151
;58277;Sermages;10;1;0;42;9;31;12;14;8;0;0;5;6;139
;58278;Sermoise-sur-Loire;193;6;6;330;83;186;110;124;29;3;0;15;41;1126
;58279;Sichamps;23;0;1;44;5;25;4;14;5;0;0;1;7;127
;58280;Sougy-sur-Loire;66;0;0;124;14;84;38;56;14;1;0;14;26;437
;58281;Suilly-la-Tour;59;1;0;93;23;68;37;48;18;0;0;15;18;380
;58282;Surgy;33;0;0;55;14;52;27;26;9;0;0;9;15;241
;58283;Taconnay;8;0;0;10;1;11;3;9;4;0;0;5;3;55
;58284;Talon;1;0;0;7;0;9;1;7;0;0;0;1;2;28
;58285;Tamnay-en-Bazois;10;0;0;28;8;12;6;19;9;0;0;4;11;107
;58286;Tannay;68;0;2;103;23;50;38;51;22;0;0;9;30;396
;58287;Tazilly;18;0;0;42;6;28;16;12;6;1;0;2;6;138
;58288;Teigny;7;0;0;22;0;16;2;6;4;0;0;8;5;69
;58289;Ternant;15;0;0;30;4;19;13;12;6;0;0;3;6;108
;58290;Thaix;7;0;0;5;2;7;8;2;3;0;0;2;4;41
;58291;Thianges;16;0;0;34;4;27;8;12;3;1;0;3;6;114
;58292;Tintury;14;0;0;38;6;30;7;10;5;0;0;8;2;120
;58293;Toury-Lurcy;34;0;0;91;12;56;25;37;17;0;0;13;18;303
;58294;Toury-sur-Jour;6;0;0;25;1;23;9;14;8;0;0;5;11;103
;58295;Tracy-sur-Loire;108;2;0;194;34;111;55;78;27;0;1;25;28;663
;58296;Tresnay;8;0;0;20;6;24;10;13;10;0;0;4;7;103
;58297;Trois-Vèvres;11;0;0;35;6;46;14;20;7;0;0;7;13;159
;58298;Tronsanges;33;0;0;86;8;59;22;28;3;0;0;7;8;254
;58299;Trucy-l'Orgueilleux;16;0;0;46;4;31;12;21;14;0;0;4;8;156
;58300;Urzy;194;1;0;362;83;198;121;111;48;0;0;20;65;1204
;58301;Vandenesse;23;1;0;57;8;43;11;23;10;0;0;5;22;203
;58302;Varennes-lès-Narcy;86;2;1;141;30;116;59;77;26;1;0;18;33;591
;58303;Varennes-Vauzelles;1645;25;9;2167;467;998;650;529;143;20;0;104;251;7008
;58304;Varzy;74;2;0;148;27;130;57;91;26;1;1;28;33;618
;58305;Vauclaix;7;0;0;22;2;14;7;11;7;0;1;1;4;76
;58306;Verneuil;19;0;0;49;5;34;23;23;12;0;0;6;10;181
;58307;Vielmanay;10;0;0;28;6;27;15;19;6;0;0;8;9;129
;58308;Vignol;5;0;0;8;1;9;5;9;3;0;0;2;3;45
;58309;Villapourçon;35;1;0;70;18;64;39;35;13;0;0;12;32;319
;58310;Villiers-le-Sec;4;0;0;3;1;9;3;2;1;0;0;0;3;26
;58311;Ville-Langy;20;0;0;54;2;38;12;26;11;1;0;8;14;186
;58312;Villiers-sur-Yonne;19;1;0;47;3;36;21;30;9;0;0;12;20;198
;58313;Vitry-Laché;6;0;0;11;1;10;4;10;5;0;0;2;12;62
;ND;ND;45;0;0;66;11;22;12;16;4;0;0;1;5;182
;Total département;;21197;428;91;34805;7769;23109;13198;15020;5029;240;54;3545;7059;131545
Haute-Saône;70001;Abelcourt;27;0;0;49;9;32;17;23;9;0;0;5;8;180
;70002;Aboncourt-Gesincourt;10;0;0;40;6;27;9;28;8;0;1;4;5;139
;70003;Achey;4;0;0;8;4;8;3;8;3;0;0;3;2;43
;70004;Adelans-et-le-Val-de-Bithaine;17;0;0;72;8;42;18;24;12;2;0;13;5;213
;70005;Aillevans;20;0;0;15;2;16;5;11;7;0;0;7;5;88
;70006;Aillevillers-et-Lyaumont;120;4;0;269;50;195;72;119;46;0;0;32;38;946
;70007;Ailloncourt;32;0;0;57;10;45;14;25;3;0;0;4;2;193
;70008;Ainvelle;15;0;0;28;8;18;9;15;7;1;0;5;7;114
;70009;Aisey-et-Richecourt;5;0;0;21;6;6;3;14;3;0;0;1;3;63
;70010;Alaincourt;7;2;0;30;1;12;6;6;2;0;0;2;1;71
;70011;Amage;23;0;0;68;12;51;12;23;7;0;1;10;7;215
;70012;Amance;56;1;0;106;25;90;35;57;12;0;0;13;17;413
;70013;Ambiévillers;4;0;0;12;3;12;2;7;2;0;0;2;6;50
;70014;Amblans-et-Velotte;35;1;0;72;13;56;19;44;9;0;1;9;8;268
;70015;Amoncourt;23;1;0;69;8;37;17;17;9;0;0;2;7;190
;70016;Amont-et-Effreney;12;0;0;22;7;17;7;16;7;0;0;7;9;105
;70017;Anchenoncourt-et-Chazel;22;1;0;47;10;39;13;27;4;0;0;3;10;177
;70018;Ancier;52;0;0;95;24;68;31;43;16;1;0;8;11;349
;70019;Andelarre;17;0;0;32;7;15;6;15;7;0;0;4;3;106
;70020;Andelarrot;24;0;0;46;5;34;12;22;4;0;0;10;7;165
;70021;Andornay;17;0;0;37;6;27;12;20;2;0;0;3;4;129
;70022;Angirey;9;0;0;20;6;14;8;16;4;0;0;9;4;91
;70023;Anjeux;11;0;0;37;4;17;11;16;7;0;0;2;2;108
;70024;Apremont;25;1;0;88;13;63;21;41;11;1;0;10;11;285
;70026;Arc-lès-Gray;229;1;0;431;87;290;138;183;63;2;0;28;60;1513
;70027;Argillières;4;0;0;16;2;8;0;8;3;0;0;2;1;44
;70028;Aroz;17;0;0;26;4;27;10;12;8;0;0;4;3;111
;70029;Arpenans;15;0;0;48;10;37;13;16;8;0;0;4;7;159
;70030;Arsans;3;0;0;13;0;5;0;3;2;0;0;0;0;26
;70031;Athesans-Étroitefontaine;74;1;0;105;16;97;33;52;13;0;1;10;21;423
;70032;Attricourt;5;0;0;7;0;5;1;7;2;0;0;1;0;28
;70035;Augicourt;14;0;0;32;2;19;6;10;5;0;0;5;2;96
;70036;Aulx-lès-Cromary;11;0;0;37;4;17;3;11;4;2;0;6;4;99
;70037;Autet;30;1;0;60;10;27;20;24;8;0;0;3;12;195
;70038;Authoison;23;2;0;66;7;38;9;22;12;1;0;3;9;192
;70039;Autoreille;25;0;0;82;6;47;21;25;5;0;0;1;3;214
;70040;Autrey-lès-Cerre;21;0;0;45;10;32;11;23;8;1;0;5;8;165
;70041;Autrey-lès-Gray;27;0;1;71;9;55;19;46;18;0;0;10;11;268
;70042;Autrey-le-Vay;15;0;0;12;3;9;7;7;2;1;0;2;4;62
;70043;Auvet-et-la-Chapelotte;19;0;0;49;6;34;14;18;11;1;0;5;10;167
;70044;Auxon;49;1;1;81;15;59;20;27;9;0;0;5;12;279
;70045;Avrigney-Virey;30;3;0;77;12;74;14;44;17;0;0;5;9;285
;70046;Les Aynans;35;2;0;67;13;38;20;35;17;0;0;14;6;248
;70047;Baignes;9;0;0;23;6;17;6;5;1;0;0;1;1;70
;70048;Bard-lès-Pesmes;14;0;0;22;9;13;6;9;8;0;0;6;5;93
;70049;Barges;8;0;0;18;4;8;5;6;1;0;0;0;3;53
;70050;La Barre;5;0;0;17;2;15;2;11;1;0;0;1;1;55
;70051;La Basse-Vaivre;3;0;0;4;0;7;3;7;6;0;0;4;1;35
;70052;Bassigney;14;1;0;23;2;17;4;12;3;0;0;4;2;83
;70053;Les Bâties;2;0;0;14;1;14;1;13;2;0;0;1;2;51
;70054;Battrans;28;0;0;45;12;32;15;18;4;1;0;3;8;166
;70055;Baudoncourt;29;2;0;75;11;85;33;42;12;0;0;15;19;323
;70056;Baulay;23;0;0;47;8;47;12;27;8;0;0;4;11;188
;70057;Bay;6;0;0;24;2;21;6;15;3;0;0;1;4;83
;70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;60;1;0;168;25;114;27;71;23;0;0;16;31;535
;70059;Beaumotte-Aubertans;37;0;0;109;16;68;27;61;15;0;0;12;13;358
;70060;Beaumotte-lès-Pin;27;1;0;50;13;41;8;31;6;0;0;3;11;192
;70061;Belfahy;13;0;0;20;2;6;2;6;4;0;0;3;1;57
;70062;Belmont;13;1;0;28;4;16;4;11;3;0;0;3;0;83
;70063;Belonchamp;15;2;0;37;10;31;10;21;6;0;0;7;6;145
;70064;Belverne;7;0;0;22;3;25;18;15;7;0;0;4;4;105
;70065;Besnans;1;0;0;12;2;12;1;12;4;0;0;0;2;47
;70066;Betaucourt;14;0;0;31;6;19;8;12;2;2;0;5;6;106
;70067;Betoncourt-lès-Brotte;6;0;0;12;3;18;6;9;2;0;0;3;1;61
;70069;Betoncourt-Saint-Pancras;4;0;0;8;2;2;3;6;2;0;0;0;2;29
;70070;Betoncourt-sur-Mance;4;0;0;7;2;5;2;3;1;0;0;1;4;29
;70071;Beulotte-Saint-Laurent;5;0;0;9;1;7;5;4;1;0;0;1;2;36
;70072;Beveuge;10;0;0;17;1;8;6;17;3;0;0;0;1;64
