Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Hauts-de-France;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;60521;Quincampoix-Fleuzy;22;0;0;76;5;56;19;44;6;0;0;8;9;246
;60522;Quinquempoix;31;0;1;100;3;30;19;27;6;0;0;3;5;227
;60523;Rainvillers;112;2;1;234;28;100;45;62;14;0;0;7;18;623
;60524;Rantigny;301;5;1;427;77;314;95;133;27;2;0;17;29;1427
;60525;Raray;21;0;0;27;3;13;7;6;0;0;0;0;3;81
;60526;Ravenel;86;0;0;251;36;142;45;72;21;0;1;12;15;682
;60527;Réez-Fosse-Martin;12;0;0;22;2;20;4;11;2;0;0;0;0;73
;60528;Reilly;16;0;0;23;4;19;13;19;0;0;0;2;9;106
;60529;Rémécourt;10;0;0;14;4;7;3;4;1;0;0;1;1;45
;60530;Rémérangles;26;0;0;52;8;27;4;17;6;1;0;1;2;145
;60531;Remy;247;0;1;344;54;210;77;118;17;2;0;14;20;1103
;60533;Ressons-sur-Matz;159;2;0;326;37;203;64;113;25;1;0;11;25;967
;60534;Rethondes;121;2;2;140;29;68;26;26;8;0;0;1;14;436
;60535;Reuil-sur-Brêche;20;1;0;69;5;42;11;22;7;0;0;3;3;183
;60536;Rhuis;24;1;0;37;7;16;7;11;3;1;0;0;3;111
;60537;Ribécourt-Dreslincourt;427;7;4;647;138;454;173;245;72;3;0;24;49;2243
;60538;Ricquebourg;22;0;0;50;4;40;6;28;1;0;0;4;5;160
;60539;Rieux;202;4;2;270;55;197;86;91;26;2;0;9;18;962
;60540;Rivecourt;57;1;0;108;16;58;29;24;8;0;0;2;7;309
;60541;Roberval;34;0;0;74;5;47;23;32;7;0;0;6;12;240
;60542;Rochy-Condé;97;2;0;211;28;122;42;49;13;4;0;2;18;589
;60543;Rocquemont;11;0;1;25;2;18;7;7;0;1;0;1;1;75
;60544;Rocquencourt;8;0;0;27;3;26;8;8;10;0;0;2;1;92
;60545;Romescamps;25;0;0;72;10;56;25;50;16;0;0;13;18;285
;60546;Rosières;4;1;0;31;3;16;3;7;2;0;0;2;2;72
;60547;Rosoy;92;2;2;147;25;69;33;33;8;4;1;1;6;425
;60548;Rosoy-en-Multien;55;1;4;123;20;76;14;39;17;1;0;7;9;367
;60549;Rotangy;26;0;0;44;2;28;10;15;6;1;0;1;2;135
;60550;Rothois;19;0;0;46;1;29;7;13;10;0;0;4;2;131
;60551;Rousseloy;41;2;0;71;11;38;15;21;9;1;0;6;3;219
;60552;Rouville;40;1;0;53;12;35;11;15;1;0;0;2;5;175
;60553;Rouvillers;23;0;0;63;13;30;17;13;3;0;0;3;7;173
;60554;Rouvres-en-Multien;31;2;0;105;15;48;22;40;7;2;0;3;2;278
;60555;Rouvroy-les-Merles;5;0;0;8;0;7;3;3;0;0;0;0;1;27
;60556;Royaucourt;13;0;0;42;6;33;11;15;4;1;0;1;2;128
;60557;Roy-Boissy;14;2;0;86;16;46;21;23;7;0;0;5;11;232
;60558;Roye-sur-Matz;38;0;1;102;10;72;14;36;11;1;0;6;12;303
;60559;La Rue-Saint-Pierre;88;2;1;170;24;105;34;38;17;1;0;11;15;506
;60560;Rully;101;1;1;180;21;76;39;31;5;0;0;6;10;472
;60561;Russy-Bémont;26;3;0;52;9;21;12;18;4;1;0;1;6;153
;60562;Sacy-le-Grand;181;2;1;351;49;192;72;89;27;4;1;11;31;1011
;60563;Sacy-le-Petit;71;0;0;122;15;83;30;35;11;0;0;3;17;387
;60564;Sains-Morainvillers;20;0;0;61;5;44;8;23;11;1;0;7;7;188
;60565;Saint-André-Farivillers;41;0;0;117;14;71;24;34;7;0;0;4;9;321
;60566;Saint-Arnoult;12;0;0;27;5;28;7;20;6;0;0;4;7;117
;60567;Saint-Aubin-en-Bray;99;1;0;204;28;127;55;75;22;0;0;8;17;637
;60568;Saint-Aubin-sous-Erquery;36;2;0;90;6;39;19;20;5;0;0;1;6;224
;60569;Saint-Crépin-aux-Bois;30;1;0;41;5;17;12;13;5;0;0;3;6;134
;60570;Saint-Crépin-Ibouvillers;168;4;2;384;45;154;75;89;19;3;0;11;32;987
;60571;Saint-Deniscourt;1;0;0;11;3;15;1;5;3;0;1;1;3;44
;60572;Saint-Étienne-Roilaye;47;0;0;62;13;29;22;25;3;1;0;4;17;223
;60573;Sainte-Eusoye;27;1;0;73;13;40;18;25;5;0;0;3;9;214
;60574;Saint-Félix;59;1;0;131;20;74;36;34;14;0;0;5;10;384
;60575;Sainte-Geneviève;303;4;1;640;106;434;173;227;53;2;1;38;53;2034
;60576;Saint-Germain-la-Poterie;61;0;0;103;20;54;27;27;7;0;0;4;5;310
;60577;Saint-Germer-de-Fly;149;4;2;363;45;219;78;126;37;3;0;27;38;1092
;60578;Saintines;101;1;0;200;33;130;33;63;14;2;0;8;13;598
;60579;Saint-Jean-aux-Bois;51;2;2;80;20;39;17;14;3;1;1;5;9;244
;60581;Saint-Just-en-Chaussée;453;12;5;867;154;666;274;348;99;3;1;59;71;3011
;60582;Saint-Léger-aux-Bois;112;1;1;171;33;106;39;54;15;4;0;13;21;570
;60583;Saint-Léger-en-Bray;33;0;0;86;13;48;15;18;10;1;0;2;7;234
;60584;Saint-Leu-d'Esserent;629;11;2;791;188;494;279;293;59;4;1;31;77;2861
;60585;Saint-Martin-aux-Bois;19;0;0;49;9;40;9;26;9;3;0;2;5;172
;60586;Saint-Martin-le-Noeud;149;5;0;248;53;116;42;54;15;3;1;3;14;703
;60587;Saint-Martin-Longueau;196;2;1;325;53;186;60;111;20;2;0;15;22;992
;60588;Saint-Maur;11;0;0;52;10;52;24;50;8;0;0;13;7;227
;60589;Saint-Maximin;3310;6;24;2655;150;394;145;163;42;40;1;17;28;6975
;60590;Saint-Omer-en-Chaussée;104;3;0;202;29;110;53;50;15;1;0;12;10;590
;60591;Saint-Paul;236;6;2;352;61;181;101;81;19;1;1;8;35;1083
;60592;Saint-Pierre-es-Champs;50;2;1;127;25;79;32;48;20;0;0;11;21;415
;60593;Saint-Pierre-lès-Bitry;8;0;0;35;2;26;9;11;4;0;0;0;2;97
;60594;Saint-Quentin-des-Prés;25;0;0;50;6;34;9;34;15;0;0;3;6;183
;60595;Saint-Remy-en-l'Eau;27;1;0;87;17;44;23;40;10;0;0;5;6;261
;60596;Saint-Samson-la-Poterie;22;1;0;41;2;25;10;20;3;0;0;4;6;134
;60597;Saint-Sauveur;211;3;2;354;59;195;80;98;25;3;0;9;34;1073
;60598;Saint-Sulpice;108;3;0;180;47;138;48;52;18;1;0;6;21;621
;60599;Saint-Thibault;14;1;0;46;5;36;9;22;10;0;0;4;4;151
;60600;Saint-Vaast-de-Longmont;96;0;1;137;24;90;20;44;9;4;0;3;14;442
;60601;Saint-Vaast-lès-Mello;106;2;0;155;29;109;46;75;23;1;0;12;18;575
;60602;Saint-Valery;4;0;0;10;1;10;2;6;1;0;0;2;2;38
;60603;Salency;84;1;0;185;21;106;54;57;12;0;0;15;29;565
;60604;Sarcus;15;0;0;44;6;20;14;27;19;0;0;4;15;163
;60605;Sarnois;20;1;0;69;11;60;12;26;4;0;0;5;9;217
;60608;Le Saulchoy;6;0;0;21;0;16;4;10;1;0;0;1;3;62
;60609;Savignies;102;2;0;190;25;104;42;53;8;2;0;4;21;553
;60610;Sempigny;76;1;1;139;25;108;35;51;11;0;0;7;20;475
;60611;Senantes;56;1;1;115;20;84;33;52;20;4;0;6;25;417
;60612;Senlis;2557;49;28;3103;725;1426;725;575;125;34;3;55;179;9585
;60613;Senots;24;1;0;77;11;35;12;25;7;0;0;3;7;204
;60614;Serans;18;1;0;52;12;21;9;11;2;1;0;1;1;129
;60615;Sérévillers;6;0;0;15;2;18;3;15;2;0;0;2;1;65
;60616;Sérifontaine;233;6;2;468;99;317;143;194;57;0;0;27;56;1602
;60617;Sermaize;27;0;1;57;2;35;17;22;11;0;0;6;3;180
;60618;Séry-Magneval;30;4;0;58;11;36;22;12;3;1;0;7;9;193
;60619;Silly-le-Long;144;2;0;240;56;139;63;89;18;0;1;12;23;788
;60620;Silly-Tillard;68;3;0;103;18;41;28;29;11;1;3;10;14;329
;60621;Solente;11;0;0;15;5;8;8;9;1;0;0;4;6;67
;60622;Sommereux;23;0;0;95;11;67;25;37;13;1;0;8;11;293
;60623;Songeons;94;1;0;191;29;107;56;71;28;0;0;19;37;634
;60624;Sully;13;0;0;37;2;21;10;13;6;0;0;3;2;107
;60625;Suzoy;62;1;1;110;18;73;19;38;13;0;0;7;17;360
;60626;Talmontiers;60;1;1;118;22;100;20;51;21;1;1;8;14;418
;60627;Tartigny;19;0;0;40;4;35;12;25;10;0;0;4;0;149
;60628;Therdonne;117;6;0;242;43;111;57;64;16;1;0;2;26;687
;60629;Thérines;17;0;0;39;5;20;7;15;6;0;0;4;6;119
;60630;Thibivillers;20;1;0;45;4;26;9;13;4;0;0;2;6;131
;60631;Thiers-sur-Thève;176;0;2;225;54;121;59;60;8;2;0;7;18;732
;60632;Thiescourt;66;2;0;157;16;115;29;53;20;0;0;14;21;493
;60633;Thieuloy-Saint-Antoine;15;0;1;72;3;41;17;33;9;0;0;7;6;204
;60634;Thieux;32;1;0;87;6;75;10;34;12;0;0;4;6;267
;60635;Thiverny;97;1;1;237;26;118;41;64;15;2;0;4;8;615
;60636;Thourotte;543;9;5;776;162;481;220;270;61;4;0;26;69;2626
;60637;Thury-en-Valois;47;0;0;98;10;69;18;32;14;0;0;6;8;303
;60638;Thury-sous-Clermont;92;0;1;162;23;88;29;42;11;0;0;3;12;463
;60639;Tillé;680;4;3;1219;45;256;70;148;27;9;0;8;26;2496
;60640;Tourly;16;0;0;38;7;25;10;18;3;0;0;1;7;126
;60641;Tracy-le-Mont;176;2;0;372;62;216;78;120;37;2;1;21;46;1132
;60642;Tracy-le-Val;143;1;0;242;38;133;57;63;18;1;0;9;22;728
;60643;Tricot;95;1;1;232;36;176;52;111;31;0;0;22;25;782
;60644;Trie-Château;287;9;1;402;89;210;135;120;34;4;0;21;36;1348
;60645;Trie-la-Ville;22;1;1;59;15;46;11;27;5;0;0;6;4;197
;60646;Troissereux;180;6;0;276;42;129;78;68;19;2;0;7;23;830
;60647;Trosly-Breuil;243;3;1;419;78;224;97;161;25;3;0;16;37;1307
;60648;Troussencourt;19;0;0;83;5;52;11;29;8;1;0;7;3;218
;60650;Trumilly;75;2;1;127;19;50;25;21;15;0;0;1;8;345
;60651;Ully-Saint-Georges;213;6;2;404;70;249;82;131;48;3;0;13;36;1257
;60652;Valdampierre;92;2;0;208;32;115;42;63;17;1;1;8;18;600
;60653;Valescourt;25;0;0;55;8;29;12;18;5;0;1;5;9;168
;60654;Vandélicourt;48;1;0;47;6;27;15;22;5;0;0;0;4;176
;60655;Varesnes;37;2;1;78;12;47;20;25;13;0;0;2;10;246
;60656;Varinfroy;24;1;0;61;5;41;10;21;4;0;1;1;8;177
;60657;Vauchelles;22;0;0;46;3;41;14;20;11;0;0;2;5;163
;60658;Vauciennes;61;0;0;146;21;96;30;54;18;0;0;6;10;443
;60659;Vaudancourt;13;0;0;37;7;24;9;17;3;1;0;1;11;122
;60660;Le Vaumain;41;2;0;68;13;54;19;20;6;2;0;1;8;234
;60661;Vaumoise;70;2;1;181;28;148;41;82;15;3;0;7;15;593
;60662;Le Vauroux;50;2;1;100;16;74;19;31;11;1;0;6;14;326
;60663;Velennes;23;0;0;56;4;30;12;25;7;0;0;4;8;169
;60664;Vendeuil-Caply;37;1;0;86;9;64;20;37;9;0;0;1;4;269
;60665;Venette;359;6;3;438;109;273;132;157;41;9;0;10;37;1574
;60666;Ver-sur-Launette;159;2;0;243;57;135;58;52;11;3;0;10;24;755
;60667;Verberie;463;7;7;794;113;450;180;248;61;8;0;27;55;2414
;60668;Verderel-lès-Sauqueuse;81;1;0;169;27;99;44;46;16;0;0;11;15;509
;60669;Verderonne;76;2;0;112;31;73;34;18;8;0;0;5;8;367
;60670;Verneuil-en-Halatte;769;19;9;1920;210;577;255;245;51;17;0;22;77;4172
;60671;Versigny;50;1;0;59;10;46;18;15;7;4;0;2;8;220
;60672;Vez;23;1;0;60;4;47;19;23;3;0;0;1;3;185
;60673;Viefvillers;18;0;0;41;7;30;14;11;3;0;0;4;11;139
;60674;Vieux-Moulin;104;1;1;133;23;62;34;18;8;1;0;3;22;411
;60675;Vignemont;67;1;0;106;19;55;15;22;5;0;0;7;2;300
;60676;Ville;76;1;0;165;23;104;38;63;21;0;0;13;19;524
;60677;Villembray;24;0;0;73;6;33;9;16;6;1;0;1;4;173
;60678;Villeneuve-les-Sablons;154;4;1;261;47;139;67;70;13;4;0;7;13;781
;60679;La Villeneuve-sous-Thury;9;0;0;39;0;24;5;7;6;0;0;0;2;92
;60680;Villeneuve-sur-Verberie;96;2;0;215;27;89;33;32;7;2;0;9;10;522
;60681;Villers-Saint-Barthélemy;56;2;0;108;14;63;23;37;11;0;0;6;22;342
;60682;Villers-Saint-Frambourg-Ognon;142;0;3;137;44;82;52;43;7;5;0;4;22;542
;60683;Villers-Saint-Genest;34;1;0;105;14;44;20;37;6;1;0;5;6;273
;60684;Villers-Saint-Paul;560;9;3;821;186;695;227;455;99;2;0;39;46;3143
;60685;Villers-Saint-Sépulcre;90;4;0;173;33;131;37;61;13;1;0;12;14;570
;60686;Villers-sous-Saint-Leu;391;7;3;429;102;244;105;111;24;3;0;18;43;1480
;60687;Villers-sur-Auchy;32;2;0;83;9;37;14;25;7;0;0;4;5;220
;60688;Villers-sur-Bonnières;6;2;0;40;6;24;5;8;2;0;0;3;0;97
;60689;Villers-sur-Coudun;217;1;5;319;73;171;57;66;24;8;0;13;38;994
;60691;Villers-Vermont;8;0;0;24;7;14;5;7;5;0;0;2;4;76
;60692;Villers-Vicomte;11;0;0;27;2;21;4;14;8;0;0;0;2;89
;60693;Villeselve;24;0;0;82;9;52;21;34;10;0;0;7;7;246
;60695;Vineuil-Saint-Firmin;274;1;3;242;69;127;77;52;14;6;0;6;27;897
;60697;Vrocourt;4;0;0;7;2;5;0;1;1;0;0;2;1;23
;60698;Wacquemoulin;23;0;0;67;7;33;12;21;8;0;0;1;10;184
;60699;Wambez;12;0;0;34;4;27;9;15;3;0;0;0;3;107
;60700;Warluis;151;3;0;301;53;144;60;58;16;2;0;10;17;815
;60701;Wavignies;84;1;1;221;24;167;43;87;28;1;1;8;25;691
;60702;Welles-Pérennes;9;0;0;41;3;38;13;23;11;0;0;1;8;147
;60703;Aux Marais;115;2;0;155;21;80;45;42;12;2;0;9;19;502
;ND;ND;1971;1;9;1165;36;132;47;53;13;5;0;6;17;3456
;Total département;;156182;1504;1334;181593;27426;91115;37217;49840;12771;1573;141;6161;12710;579567
Pas-de-Calais;62001;Ablain-Saint-Nazaire;281;5;1;397;71;203;86;73;21;3;0;3;25;1168
;62002;Ablainzevelle;15;0;0;43;11;24;5;19;5;0;0;4;0;127
;62003;Acheville;87;1;0;160;18;74;28;26;9;1;0;4;5;412
;62004;Achicourt;1162;27;5;1099;337;696;403;348;64;6;0;29;112;4289
;62005;Achiet-le-Grand;63;3;0;182;34;94;49;62;21;1;0;10;22;541
;62006;Achiet-le-Petit;30;0;0;63;6;37;4;24;8;0;0;1;5;179
;62007;Acq;84;1;0;174;24;70;24;33;14;4;1;9;14;452
;62008;Acquin-Westbécourt;43;0;1;187;24;97;30;59;24;3;0;9;14;492
;62009;Adinfer;25;0;0;59;5;32;7;12;2;2;0;4;3;152
;62010;Affringues;22;0;0;61;2;30;6;7;3;0;0;3;1;135
;62011;Agnez-lès-Duisans;90;0;1;130;18;66;30;37;12;0;0;4;6;394
;62012;Agnières;25;0;1;40;5;29;9;19;1;1;0;0;4;134
;62013;Agny;310;3;3;335;78;204;92;100;25;4;0;12;11;1176
;62014;Aire-sur-la-Lys;907;27;4;1679;326;1092;442;627;201;8;2;81;192;5587
;62015;Airon-Notre-Dame;19;0;0;55;13;23;6;8;2;0;0;1;3;130
;62016;Airon-Saint-Vaast;28;1;0;42;11;23;2;18;6;0;0;1;6;139
;62017;Aix-en-Ergny;10;1;0;39;5;24;5;9;6;0;0;2;0;101
;62018;Aix-en-Issart;13;3;0;61;3;34;12;13;4;1;0;3;6;154
;62019;Aix-Noulette;554;14;4;795;154;421;142;210;44;9;0;22;51;2421
;62020;Alembon;39;0;0;130;15;76;19;47;16;0;0;14;9;365
;62021;Alette;36;0;0;74;13;35;12;17;5;0;0;2;5;201
;62022;Alincthun;33;0;0;70;14;40;14;26;16;0;0;4;8;226
;62023;Allouagne;343;9;2;547;102;346;132;200;64;1;0;19;57;1822
;62024;Alquines;49;5;1;175;10;142;17;88;28;0;1;11;18;546
;62025;Ambleteuse;252;6;0;412;68;214;62;128;28;6;0;11;26;1215
;62026;Ambricourt;5;0;0;33;4;19;1;7;5;0;0;3;6;83
;62027;Ambrines;12;0;0;40;1;34;10;10;4;0;0;0;6;118
;62028;Ames;57;1;0;138;18;64;28;45;11;0;0;10;20;392
;62029;Amettes;29;1;0;98;8;61;23;32;8;0;0;6;8;274
;62030;Amplier;20;0;0;58;10;32;11;13;9;0;0;4;6;164
;62031;Andres;135;5;2;295;30;201;60;135;33;3;0;14;34;948
;62032;Angres;522;16;1;840;176;460;200;242;53;4;0;24;58;2598
;62033;Annay;543;11;2;721;138;456;187;258;60;3;0;23;50;2451
;62034;Annequin;224;2;0;383;90;278;98;143;36;2;0;14;30;1299
;62035;Annezin;822;12;5;928;236;575;305;286;90;14;0;35;95;3403
;62036;Anvin;51;2;0;139;12;81;34;50;13;1;0;11;16;410
;62037;Anzin-Saint-Aubin;594;3;6;582;138;255;129;98;17;6;0;9;38;1876
;62038;Ardres;407;9;0;819;132;485;181;289;108;6;3;39;72;2549
;62039;Arleux-en-Gohelle;134;1;0;215;31;92;36;60;13;1;0;5;19;607
;62040;Arques;1081;29;5;1525;297;971;429;534;133;5;1;57;154;5222
;62041;Arras;5850;96;36;6810;1472;3326;1703;1669;367;156;32;120;386;22022
;62042;Athies;147;2;3;213;30;94;47;53;5;3;0;1;11;611
;62043;Les Attaques;205;5;2;459;59;247;84;139;33;0;1;21;28;1283
;62044;Attin;107;1;0;161;28;98;26;48;9;1;0;4;13;497
;62045;Aubigny-en-Artois;179;4;0;291;41;152;52;57;17;4;0;14;18;829
;62046;Aubin-Saint-Vaast;49;0;0;141;17;106;41;72;20;0;1;11;37;494
;62047;Aubrometz;6;0;0;31;2;20;4;14;5;0;0;1;1;85
;62048;Auchel;781;20;2;1165;275;915;457;610;193;7;1;74;189;4690
;62049;Auchy-au-Bois;48;1;0;105;16;58;18;26;14;0;0;10;5;303
;62050;Auchy-lès-Hesdin;89;3;0;235;38;139;51;103;33;1;0;13;22;727
;62051;Auchy-les-Mines;575;19;3;744;159;498;173;264;73;3;0;25;47;2583
;62052;Audembert;54;1;0;101;12;46;17;29;7;0;0;8;14;290
;62053;Audincthun;49;3;0;140;12;79;18;49;14;1;0;8;7;381
;62054;Audinghen;74;1;0;122;20;63;28;32;7;1;1;4;7;361
;62055;Audrehem;25;0;0;112;10;82;13;55;17;0;0;4;14;332
;62056;Audresselles;92;1;1;114;12;69;20;32;7;1;0;3;8;361
;62057;Audruicq;439;7;2;1085;111;639;189;364;99;8;2;41;81;3067
;62058;Aumerval;13;0;0;41;1;30;7;17;7;0;0;7;4;126
;62059;Autingues;30;1;0;89;5;47;14;23;8;1;1;2;10;231
;62060;Auxi-le-Château;195;2;0;430;58;240;107;191;57;1;0;25;49;1355
;62061;Averdoingt;24;0;0;89;6;29;10;13;8;0;0;1;3;185
;62062;Avesnes;0;0;0;11;0;4;1;6;0;0;0;0;1;23
;62063;Avesnes-le-Comte;156;2;2;383;47;229;86;111;36;3;0;13;29;1098
;62064;Avesnes-lès-Bapaume;16;0;0;53;8;16;12;9;6;0;0;1;1;122
;62065;Avion;1727;35;5;2402;487;1600;625;1081;257;18;0;110;162;8509
;62066;Avondance;0;0;0;9;2;10;3;4;1;0;0;0;1;30
;62067;Avroult;48;1;0;145;13;66;17;28;13;1;0;7;11;351
;62068;Ayette;35;1;0;72;14;37;18;15;10;1;0;1;4;209
;62069;Azincourt;16;1;0;80;3;41;10;22;3;0;0;2;3;181
;62070;Bailleul-aux-Cornailles;12;1;0;56;8;31;4;22;5;0;0;2;4;145
;62071;Bailleul-lès-Pernes;43;0;0;79;15;44;16;28;14;0;0;2;9;250
;62072;Bailleulmont;27;0;0;39;3;30;17;21;7;0;0;5;3;152
;62073;Bailleul-Sir-Berthoult;229;2;2;307;50;143;52;59;14;4;1;3;26;891
;62074;Bailleulval;26;0;0;50;7;21;9;14;3;1;0;1;3;135
;62075;Baincthun;165;2;1;314;46;164;64;81;31;1;0;7;33;909
;62076;Bainghen;14;0;0;43;4;29;4;18;8;0;0;3;3;126
;62077;Bajus;35;2;0;75;11;47;12;24;9;2;0;1;2;221
;62078;Balinghem;105;4;1;249;25;148;46;91;23;1;0;15;12;720
;62079;Bancourt;6;0;1;22;1;12;6;5;2;0;0;0;1;56
;62080;Bapaume;268;4;3;448;96;258;129;136;41;1;0;21;39;1444
;62081;Baralle;49;0;1;79;15;67;22;27;6;1;0;6;16;289
;62082;Barastre;20;0;0;57;9;36;15;26;9;0;0;2;2;177
;62083;Barlin;706;15;4;1009;215;715;365;441;143;3;0;39;107;3763
;62084;Barly;15;0;0;38;4;20;10;12;5;0;0;1;3;109
;62085;Basseux;15;0;0;43;3;14;4;7;3;1;0;0;1;91
;62086;Bavincourt;25;1;0;80;7;53;15;28;8;0;0;3;14;235
;62087;Bayenghem-lès-Éperlecques;57;0;0;212;10;155;24;61;35;1;0;18;21;594
;62088;Bayenghem-lès-Seninghem;28;2;0;78;7;49;8;23;7;0;0;6;6;215
;62089;Bazinghen;37;5;1;99;9;57;16;32;6;0;0;2;7;271
;62090;Béalencourt;14;0;0;27;5;17;6;10;4;0;0;1;3;87
;62091;Beaudricourt;2;0;0;17;1;10;7;5;3;0;0;3;6;54
;62092;Beaufort-Blavincourt;41;0;0;95;17;45;19;35;3;1;0;2;6;264
;62093;Beaulencourt;12;0;1;43;3;17;8;10;6;0;0;4;5;109
;62094;Beaumerie-Saint-Martin;34;2;0;81;9;61;15;28;6;0;0;3;7;246
;62095;Beaumetz-lès-Aire;15;1;0;38;4;29;7;17;7;0;0;1;4;125
;62096;Beaumetz-lès-Cambrai;35;2;0;95;6;84;19;49;15;2;0;9;10;326
;62097;Beaumetz-lès-Loges;137;2;1;204;37;119;43;46;17;2;0;6;9;624
;62099;Beaurains;1057;15;20;1353;237;559;292;282;58;13;0;22;56;3964
;62100;Beaurainville;147;1;1;402;50;233;72;151;44;4;0;27;51;1182
;62101;Beauvois;8;0;0;28;2;15;5;9;3;0;0;0;0;71
;62102;Bécourt;11;0;0;40;4;35;12;19;6;0;0;1;4;131
;62103;Béhagnies;12;0;0;33;4;18;10;8;1;0;0;2;3;91
;62104;Bellebrune;39;0;0;121;9;52;18;23;10;4;0;2;5;283
;62105;Belle-et-Houllefort;65;0;1;142;16;60;20;26;5;2;0;2;10;349
;62106;Bellonne;35;1;0;52;12;21;10;10;2;0;0;3;2;149
;62107;Bénifontaine;69;2;0;98;17;32;13;18;3;1;0;3;6;262
;62108;Berck;1994;29;8;2069;546;1189;641;669;174;34;3;75;163;7594
;62109;Bergueneuse;15;0;0;39;4;23;4;23;5;0;0;3;1;118
;62111;Berlencourt-le-Cauroy;25;0;0;58;8;30;7;20;4;0;0;2;2;156
;62112;Berles-au-Bois;47;0;0;90;17;69;20;37;6;1;0;6;12;306
;62113;Berles-Monchel;35;0;1;91;11;65;12;34;5;1;0;3;8;266
;62114;Bermicourt;10;0;0;29;3;24;7;15;3;0;0;2;4;97
;62115;Berneville;62;0;0;104;16;57;26;25;7;0;0;1;5;304
;62116;Bernieulles;24;0;0;36;5;26;3;12;2;0;0;0;6;114
;62117;Bertincourt;82;1;0;159;18;96;54;72;18;0;0;13;19;533
;62118;Béthonsart;11;0;0;36;3;18;10;12;1;0;0;0;1;93
;62119;Béthune;5144;93;29;5488;1390;3174;1760;1745;477;74;7;185;477;20044
;62120;Beugin;62;0;0;91;18;50;24;28;7;1;0;3;11;295
;62121;Beugnâtre;16;0;0;26;8;15;8;9;3;0;0;0;2;87
;62122;Beugny;34;0;0;80;5;37;18;28;6;1;0;4;5;218
;62123;Beussent;36;0;0;116;15;70;19;42;6;0;0;4;14;323
;62124;Beutin;43;1;0;92;12;60;19;26;8;0;0;1;11;273
;62125;Beuvrequen;63;1;0;116;11;52;16;23;6;1;0;2;14;306
;62127;Bezinghem;28;0;0;66;5;37;12;33;9;0;0;3;8;202
;62128;Biache-Saint-Vaast;479;9;2;737;132;442;210;218;59;10;0;22;67;2389
;62129;Biefvillers-lès-Bapaume;13;0;0;21;2;14;5;7;0;0;0;0;2;64
;62130;Bienvillers-au-Bois;57;1;0;118;18;81;26;63;14;1;0;4;8;390
;62131;Bihucourt;34;2;0;60;11;44;17;25;5;0;0;2;4;205
;62132;Billy-Berclau;643;8;3;951;155;521;182;218;44;6;0;18;60;2809
;62133;Billy-Montigny;603;15;2;875;205;673;326;494;112;4;0;39;92;3441
;62134;Bimont;8;0;0;21;3;10;6;10;5;0;0;0;2;65
;62135;Blairville;31;1;0;67;17;32;18;13;6;0;0;2;5;192
;62137;Blangerval-Blangermont;5;0;0;17;2;8;3;8;3;0;0;1;2;50
;62138;Blangy-sur-Ternoise;66;0;1;123;17;83;34;66;15;0;0;13;17;433
;62139;Blendecques;544;10;4;773;166;567;205;321;69;4;0;32;77;2772
;62140;Bléquin;33;1;0;92;15;55;8;48;19;0;0;15;12;298
;62141;Blessy;86;1;0;172;19;123;19;67;20;1;0;11;18;539
;62142;Blingel;12;1;0;32;1;16;4;7;4;0;0;0;2;80
;62143;Boffles;3;0;0;11;0;5;1;3;1;0;0;0;3;27
;62144;Boiry-Becquerelle;54;0;1;99;18;66;16;24;7;0;0;3;9;297
;62145;Boiry-Notre-Dame;58;0;0;99;13;59;23;24;4;1;0;5;5;291
;62146;Boiry-Saint-Martin;36;3;0;46;15;29;18;20;1;0;0;2;5;174
;62147;Boiry-Sainte-Rictrude;49;2;0;80;9;42;20;17;6;1;0;3;2;231
;62148;Bois-Bernard;118;3;2;196;32;101;45;37;9;1;0;6;7;558
;62149;Boisdinghem;25;0;0;53;6;38;7;11;7;0;0;5;3;155
;62150;Boisjean;56;1;0;118;11;73;17;35;11;0;0;3;16;341
;62151;Boisleux-au-Mont;59;1;0;89;14;72;15;32;5;1;0;2;13;304
;62152;Boisleux-Saint-Marc;34;0;0;53;6;27;10;20;3;0;0;4;3;160
;62153;Bomy;44;1;0;126;11;80;19;42;14;3;0;8;15;362
;62154;Bonnières;43;1;0;147;15;89;21;48;18;1;1;15;16;415
;62155;Bonningues-lès-Ardres;49;3;0;141;12;78;15;54;10;2;0;20;11;396
;62156;Bonningues-lès-Calais;79;1;1;139;33;83;18;36;8;2;0;3;6;411
;62157;Boubers-lès-Hesmond;5;1;0;11;0;7;5;7;3;0;0;0;4;43
;62158;Boubers-sur-Canche;34;0;0;95;18;76;18;49;15;0;0;7;12;323
;62160;Boulogne-sur-Mer;4083;56;20;4537;1168;2799;1465;1674;406;51;2;113;326;16699
;62161;Bouquehault;41;3;0;133;13;90;35;70;26;1;0;15;9;435
;62162;Bourecq;57;0;0;106;12;75;16;40;8;1;0;8;20;345
