Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Occitanie;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;32260;Monbardon;2;0;0;14;0;14;3;11;1;0;0;6;4;56
;32261;Monblanc;37;1;0;80;7;55;19;34;11;1;1;6;15;268
;32262;Monbrun;37;0;1;89;17;48;16;24;10;2;0;3;23;269
;32263;Moncassin;13;0;1;32;1;10;3;7;7;0;0;5;5;84
;32264;Monclar;17;0;0;52;5;25;9;19;7;0;0;9;5;148
;32265;Monclar-sur-Losse;10;1;0;28;3;17;4;5;1;0;0;1;8;78
;32266;Moncorneil-Grazan;7;0;0;29;2;17;7;10;7;0;0;1;2;82
;32267;Monferran-Plavès;10;0;0;25;4;14;8;12;6;0;0;4;2;86
;32268;Monferran-Savès;68;1;0;171;28;94;36;64;19;3;0;11;11;506
;32269;Monfort;44;1;0;102;18;60;14;29;11;0;0;13;18;311
;32270;Mongausy;6;1;1;18;3;13;3;7;4;0;0;2;0;59
;32271;Monguilhem;20;2;0;62;5;41;12;32;17;0;0;8;22;222
;32272;Monlaur-Bernet;11;0;0;43;4;23;7;16;6;0;0;8;5;124
;32273;Monlezun;11;0;0;45;4;28;10;22;9;0;0;9;14;152
;32274;Monlezun-d'Armagnac;9;1;0;40;4;25;15;20;9;0;0;4;6;133
;32275;Monpardiac;3;0;0;11;1;5;2;7;0;0;0;1;0;30
;32276;Montadet;11;0;0;22;2;8;4;6;3;0;0;5;0;62
;32277;Montamat;12;1;0;33;2;10;7;9;4;0;0;6;4;88
;32278;Montaut;8;1;0;28;2;17;3;8;5;0;0;3;2;78
;32279;Montaut-les-Créneaux;82;1;1;167;19;91;23;62;17;3;1;21;12;499
;32280;Mont-d'Astarac;6;0;0;15;1;13;8;11;2;0;0;6;10;73
;32281;Mont-de-Marrast;8;0;0;19;3;16;7;13;1;0;0;3;3;74
;32282;Montégut;56;3;0;118;27;79;27;38;16;0;1;9;10;385
;32283;Montégut-Arros;25;2;0;47;11;40;10;37;8;0;0;11;13;204
;32284;Montégut-Savès;1;0;0;12;2;11;8;5;3;0;0;4;5;51
;32285;Montesquiou;27;1;0;110;12;84;18;52;25;0;0;13;19;360
;32286;Montestruc-sur-Gers;69;2;0;118;18;98;39;73;13;1;0;10;20;461
;32287;Monties;6;0;0;18;0;9;1;13;7;0;0;0;3;57
;32288;Montiron;16;0;0;32;6;15;6;13;4;0;0;4;7;103
;32289;Montpézat;14;3;0;43;3;31;13;16;10;1;0;7;5;148
;32290;Montréal;88;2;1;250;27;149;59;96;29;0;1;17;52;771
;32291;Mormès;9;1;0;31;2;11;8;17;4;0;0;1;6;90
;32292;Mouchan;27;0;0;97;12;68;13;46;12;0;0;13;10;298
;32293;Mouchès;5;1;0;17;6;17;6;8;3;0;0;2;2;67
;32294;Mourède;2;0;0;11;2;13;2;9;4;0;0;8;3;54
;32295;Nizas;15;0;0;50;8;20;6;7;4;0;0;2;1;113
;32296;Nogaro;170;5;0;335;53;251;143;177;41;5;1;43;74;1299
;32297;Noilhan;17;0;0;76;12;48;22;44;11;0;0;11;12;253
;32298;Nougaroulet;40;3;2;90;13;38;16;24;8;1;0;9;6;251
;32299;Noulens;6;1;0;22;3;14;4;7;2;0;0;6;1;66
;32300;Orbessan;13;0;1;54;5;34;7;23;14;0;0;3;6;160
;32301;Ordan-Larroque;85;1;2;214;26;116;50;64;15;1;1;21;21;617
;32302;Ornézan;20;0;0;32;4;51;11;22;10;3;0;5;6;164
;32303;Pallanne;3;1;0;11;2;10;2;7;3;0;0;3;0;42
;32304;Panassac;15;1;0;44;6;28;14;26;7;0;0;13;16;171
;32305;Panjas;26;0;1;88;13;51;22;30;11;1;0;8;16;267
;32306;Pauilhac;51;0;1;135;16;81;26;52;13;3;0;13;22;414
;32307;Pavie;373;9;2;490;114;324;160;183;53;4;2;36;75;1824
;32308;Pébées;7;0;0;20;0;14;4;7;5;1;0;6;3;67
;32309;Pellefigue;4;0;0;21;4;13;6;8;1;0;0;3;5;66
;32310;Perchède;16;0;0;18;7;10;5;18;2;0;0;2;6;84
;32311;Pergain-Taillac;27;0;0;63;13;33;13;23;10;0;0;6;10;198
;32312;Pessan;73;2;0;123;28;109;43;51;22;0;2;11;31;495
;32313;Pessoulens;14;1;0;36;4;13;6;12;5;2;0;2;5;100
;32314;Peyrecave;5;0;0;12;1;11;2;7;3;1;0;3;1;46
;32315;Peyrusse-Grande;9;0;0;33;2;23;10;12;10;0;1;5;10;115
;32316;Peyrusse-Massas;10;0;0;18;5;16;7;11;2;0;0;2;3;75
;32317;Peyrusse-Vieille;2;0;0;12;1;9;4;10;4;0;0;4;0;46
;32318;Pis;10;0;0;28;2;15;7;10;1;0;0;3;4;80
;32319;Plaisance;140;3;0;250;44;171;72;118;43;2;1;30;66;940
;32320;Plieux;16;0;0;32;4;21;5;16;7;1;0;2;7;112
;32321;Polastron;17;1;0;54;4;32;12;23;3;3;0;3;8;161
;32322;Pompiac;17;0;0;45;5;26;5;20;7;2;0;5;4;137
;32324;Ponsan-Soubiran;7;0;0;29;3;15;9;10;4;0;1;5;4;88
;32325;Pouydraguin;8;0;0;24;1;28;2;9;5;1;0;7;2;88
;32326;Pouylebon;9;1;0;30;4;12;6;14;4;1;0;6;4;92
;32327;Pouy-Loubrin;5;0;0;7;2;12;5;13;2;0;0;9;4;59
;32328;Pouy-Roquelaure;9;0;0;25;4;18;8;6;4;1;0;5;10;90
;32329;Préchac;8;0;0;29;4;27;8;15;3;0;0;5;5;105
;32330;Préchac-sur-Adour;10;0;0;28;6;29;15;23;9;0;0;6;7;134
;32331;Preignan;158;5;1;277;50;184;66;103;20;2;1;14;24;906
;32332;Préneron;2;1;0;31;2;17;5;9;6;0;0;6;2;82
;32333;Projan;9;0;1;40;3;15;5;19;3;0;0;2;2;99
;32334;Pujaudran;200;8;0;353;69;203;59;95;27;4;0;17;48;1082
;32335;Puycasquier;21;1;0;93;9;66;17;51;14;1;0;9;17;299
;32336;Puylausic;15;2;0;52;6;24;7;10;2;1;0;5;13;138
;32337;Puységur;7;0;0;9;2;12;3;8;3;0;0;1;3;48
;32338;Ramouzens;5;0;0;34;3;20;9;22;3;1;0;6;1;104
;32339;Razengues;14;0;0;60;6;35;6;11;5;2;0;5;2;147
;32340;Réans;24;0;0;60;13;24;12;26;12;1;0;3;11;187
;32341;Réjaumont;8;0;0;65;8;39;9;17;5;0;0;1;9;162
;32342;Ricourt;3;0;0;19;1;5;2;5;1;0;1;1;2;40
;32343;Riguepeu;11;0;0;40;4;21;12;17;12;0;0;8;12;137
;32344;Riscle;125;3;1;429;45;176;100;160;47;3;0;41;52;1182
;32345;La Romieu;33;0;0;137;23;70;22;37;17;5;1;11;14;370
;32346;Roquebrune;11;0;1;52;3;25;11;26;7;0;0;3;4;144
;32347;Roquefort;19;0;0;54;5;49;10;26;9;0;0;5;6;184
;32348;Roquelaure;58;1;1;135;16;80;27;55;15;3;1;17;14;424
;32349;Roquelaure-Saint-Aubin;7;0;0;19;2;20;3;13;4;0;0;0;4;72
;32350;Roquepine;4;0;0;7;1;6;2;2;3;1;0;3;4;33
;32351;Roques;11;0;0;29;3;15;5;6;5;0;0;1;9;85
;32352;Rozès;11;0;0;22;5;17;3;13;1;0;0;1;2;76
;32353;Sabaillan;9;1;0;36;4;18;5;16;4;0;0;6;2;102
;32354;Sabazan;17;0;0;32;4;11;7;10;5;0;0;2;11;100
;32355;Sadeillan;1;0;0;15;1;5;2;12;2;0;0;2;1;42
;32356;Saint-André;9;0;0;26;3;21;6;9;5;0;0;3;9;92
;32357;Sainte-Anne;13;0;0;24;3;12;4;8;6;0;0;1;5;76
;32358;Saint-Antoine;16;1;0;32;1;27;7;21;3;1;0;3;6;118
;32359;Saint-Antonin;16;0;0;30;7;27;14;17;2;0;0;2;5;120
;32360;Saint-Arailles;11;1;0;26;3;22;7;16;6;0;0;5;5;102
;32361;Saint-Arroman;13;0;0;35;3;13;7;12;7;0;0;3;4;97
;32362;Saint-Aunix-Lengros;10;0;0;23;3;13;9;22;8;1;0;7;8;104
;32363;Sainte-Aurence-Cazaux;4;1;0;14;3;16;8;11;3;0;0;6;3;69
;32364;Saint-Avit-Frandat;1;1;0;18;6;14;2;7;3;0;0;0;0;52
;32365;Saint-Blancard;23;0;0;62;5;26;7;18;6;0;0;5;12;165
;32366;Saint-Brès;6;1;0;12;0;11;2;7;4;0;1;6;2;52
;32367;Saint-Christaud;4;0;0;12;0;12;4;5;3;0;1;4;4;49
;32368;Sainte-Christie;48;3;0;141;15;62;30;48;22;1;0;15;11;396
;32369;Sainte-Christie-d'Armagnac;13;1;0;76;11;75;28;41;15;1;0;10;9;280
;32370;Saint-Clar;102;6;1;181;26;111;47;85;16;3;0;18;43;638
;32371;Saint-Créac;7;0;0;15;0;17;4;5;3;1;0;7;6;65
;32372;Saint-Cricq;41;0;0;78;6;30;21;12;7;0;0;2;5;202
;32373;Sainte-Dode;8;0;0;52;3;25;16;19;9;1;0;6;8;149
;32374;Saint-Élix-d'Astarac;16;3;0;32;4;25;14;19;4;0;0;6;6;130
;32375;Saint-Élix-Theux;4;0;0;26;2;11;4;5;5;0;0;4;1;62
;32376;Sainte-Gemme;6;0;0;27;2;20;5;12;2;1;0;4;2;81
;32377;Saint-Georges;17;0;1;37;7;24;11;20;6;0;0;3;8;135
;32378;Saint-Germé;26;0;1;82;8;58;20;52;11;1;0;16;9;284
;32379;Saint-Germier;17;1;0;46;2;33;9;21;5;1;0;1;1;138
;32380;Saint-Griède;13;0;1;25;2;21;8;14;4;0;0;1;8;98
;32381;Saint-Jean-le-Comtal;31;3;0;98;11;52;17;40;14;0;1;15;12;294
;32382;Saint-Jean-Poutge;28;1;0;78;9;41;10;30;10;1;1;19;7;238
;32383;Saint-Justin;2;0;0;21;7;15;12;23;7;1;0;4;8;100
;32384;Saint-Lary;26;0;0;57;12;34;12;15;7;0;0;10;7;181
;32385;Saint-Léonard;8;1;0;32;3;14;8;24;7;0;0;4;3;105
;32386;Saint-Lizier-du-Planté;10;0;0;25;0;22;2;14;3;0;0;7;4;87
;32387;Saint-Loube;7;1;0;21;5;20;1;6;3;2;0;2;7;75
;32388;Sainte-Marie;36;1;0;99;15;46;15;25;15;1;0;6;12;271
;32389;Saint-Martin;53;2;0;95;14;42;27;42;17;0;0;17;17;326
;32390;Saint-Martin-d'Armagnac;8;0;0;50;2;38;12;24;16;1;0;7;11;170
;32391;Saint-Martin-de-Goyne;7;0;0;38;2;21;3;11;4;0;0;3;1;90
;32392;Saint-Martin-Gimois;9;0;1;16;1;8;5;4;1;0;0;0;0;46
;32393;Saint-Maur;4;1;1;21;3;18;5;14;8;0;0;5;7;88
;32394;Saint-Médard;19;0;0;69;5;45;17;32;8;1;0;9;12;217
;32395;Sainte-Mère;10;4;0;41;6;27;9;17;9;1;0;7;4;135
;32396;Saint-Mézard;14;0;1;25;4;29;7;18;14;0;0;10;6;128
;32397;Saint-Michel;22;0;1;53;8;33;7;32;6;0;0;14;10;187
;32398;Saint-Mont;22;0;0;100;5;48;15;31;11;4;0;9;12;257
;32399;Saint-Orens;4;0;0;18;0;12;2;3;2;0;0;1;1;43
;32400;Saint-Orens-Pouy-Petit;13;1;0;37;9;34;8;10;10;0;0;3;6;131
;32401;Saint-Ost;5;0;0;19;2;10;11;12;1;0;0;6;4;70
;32402;Saint-Paul-de-Baïse;6;0;0;11;4;14;5;9;4;1;0;5;3;62
;32403;Saint-Pierre-d'Aubézies;6;0;1;14;0;7;5;3;5;0;0;1;2;44
;32404;Saint-Puy;47;1;0;121;14;73;33;53;21;0;0;18;16;397
;32405;Sainte-Radegonde;15;0;0;50;2;18;8;7;7;0;0;5;5;118
;32406;Saint-Sauvy;34;5;0;79;6;46;14;26;8;0;1;12;11;242
;32407;Saint-Soulan;12;0;0;36;2;11;9;13;5;1;0;7;4;100
;32408;Salles-d'Armagnac;9;0;0;23;5;12;6;10;6;0;0;1;4;75
;32409;Samaran;7;0;0;20;2;12;3;7;1;0;0;1;6;60
;32410;Samatan;262;7;2;468;78;300;121;200;64;5;0;38;66;1612
;32411;Sansan;8;0;0;15;5;18;4;10;3;0;0;8;2;73
;32412;Saramon;81;3;1;176;30;104;41;78;24;4;0;26;35;602
;32413;Sarcos;3;1;0;5;3;15;5;14;9;0;0;7;4;66
;32414;Sarragachies;5;1;0;60;2;30;9;21;10;0;0;10;3;152
;32415;Sarraguzan;6;0;0;24;1;10;6;10;6;0;0;1;3;67
;32416;Sarrant;35;4;0;66;14;45;21;37;13;2;0;10;17;265
;32417;La Sauvetat;22;0;0;77;9;63;15;35;7;1;0;4;7;240
;32418;Sauveterre;22;2;0;61;9;26;7;21;7;1;0;9;6;172
;32419;Sauviac;5;0;0;29;1;9;5;8;2;0;0;4;4;67
;32420;Sauvimont;5;1;0;15;0;6;3;7;4;0;0;3;5;49
;32421;Savignac-Mona;8;0;0;36;2;24;12;22;2;0;1;5;7;120
;32422;Scieurac-et-Flourès;1;0;0;7;0;6;1;4;2;0;0;3;5;29
;32423;Séailles;4;0;0;16;0;9;2;4;2;0;0;7;2;47
;32424;Ségos;15;0;0;65;4;31;4;19;9;0;0;5;6;158
;32425;Ségoufielle;118;2;0;205;39;158;54;94;25;3;0;12;22;730
;32426;Seissan;129;0;1;245;24;112;48;103;31;2;0;23;30;749
;32427;Sembouès;1;0;0;9;0;6;6;8;5;0;0;1;4;40
;32428;Sémézies-Cachan;4;0;0;15;2;6;3;3;1;0;0;5;7;46
;32429;Sempesserre;22;0;0;76;7;41;12;25;9;0;0;9;10;210
;32430;Sère;7;0;0;14;1;11;3;5;1;0;0;3;2;48
;32431;Sérempuy;2;0;0;10;2;7;2;5;0;0;0;1;0;29
;32432;Seysses-Savès;19;1;0;46;7;40;18;23;5;1;0;5;10;175
;32433;Simorre;66;0;0;95;23;81;43;56;15;2;0;26;27;434
;32434;Sion;7;0;0;22;3;14;3;11;5;1;0;3;7;76
;32435;Sirac;15;1;0;39;7;23;9;14;1;0;0;8;5;122
;32436;Solomiac;31;0;0;105;9;53;29;26;14;0;0;9;19;296
;32437;Sorbets;19;0;0;45;4;26;9;20;7;0;0;4;4;138
;32438;Tachoires;6;0;0;19;2;6;9;8;4;0;0;3;5;62
;32439;Tarsac;14;0;0;30;5;21;6;20;8;0;0;8;6;118
;32440;Tasque;13;1;0;45;2;38;12;27;11;0;1;7;4;162
;32441;Taybosc;2;0;0;16;2;9;0;2;0;0;0;0;1;32
;32442;Terraube;29;0;0;74;3;62;27;34;12;1;0;6;12;261
;32443;Termes-d'Armagnac;13;0;1;23;4;30;14;22;8;2;0;4;9;131
;32444;Thoux;25;0;0;50;9;35;10;18;5;1;0;3;2;157
;32445;Tieste-Uragnoux;10;0;0;19;3;23;5;17;5;0;0;3;3;89
;32446;Tillac;12;1;0;59;7;42;23;21;5;0;0;12;14;197
;32447;Tirent-Pontéjac;2;0;0;17;1;18;1;9;0;0;0;6;2;56
;32448;Touget;44;0;0;113;13;81;35;38;18;1;0;7;16;367
;32449;Toujouse;20;1;0;47;3;34;14;18;3;0;0;10;10;161
;32450;Tourdun;7;0;0;17;5;22;9;8;4;0;0;5;5;83
;32451;Tournan;11;2;0;34;3;32;8;27;9;1;0;3;7;138
;32452;Tournecoupe;16;0;0;53;7;27;15;24;5;1;0;12;22;182
;32453;Tourrenquets;6;0;0;27;1;12;6;16;8;0;0;1;4;82
;32454;Traversères;1;0;0;16;5;12;1;8;2;1;0;1;1;49
;32455;Troncens;10;1;0;44;6;26;6;22;5;2;0;4;6;132
;32456;Tudelle;5;0;0;10;2;7;3;7;2;0;0;4;2;42
;32457;Urdens;19;1;0;65;9;46;12;16;5;1;0;8;2;186
;32458;Urgosse;18;1;0;58;9;31;20;26;9;0;0;7;7;186
;32459;Valence-sur-Baïse;93;4;0;228;26;149;62;118;39;0;0;23;33;776
;32460;Vergoignan;22;2;0;66;7;51;17;21;8;1;0;5;9;209
;32461;Verlus;8;0;0;24;1;9;3;9;2;0;1;0;1;59
;32462;Vic-Fezensac;264;4;1;655;87;459;207;309;114;4;2;102;115;2322
;32463;Viella;37;1;0;110;8;71;24;58;18;1;0;17;13;359
;32464;Villecomtal-sur-Arros;56;3;0;155;24;114;53;85;40;5;0;24;28;588
;32465;Villefranche;10;0;0;32;3;16;11;13;7;3;0;7;7;108
;32466;Viozan;5;0;0;13;2;19;6;10;0;0;0;6;2;64
;32467;Saint-Caprais;11;0;0;24;1;14;5;18;2;0;0;4;7;86
;32468;Aussos;6;0;0;7;1;5;3;8;2;0;0;1;2;36
;ND;ND;43;0;0;85;8;28;16;23;3;3;0;2;5;216
;Total département;;18139;480;140;39143;5818;24815;9659;16082;5324;422;90;4225;5923;130258
Hérault;34001;Abeilhan;197;1;1;316;60;226;71;104;29;7;0;14;37;1062
;34002;Adissan;96;2;0;241;37;178;45;90;25;0;0;16;29;758
;34003;Agde;4656;58;38;4916;1463;3300;1872;1885;494;40;5;249;506;19481
;34004;Agel;24;0;0;28;8;31;22;17;7;3;0;7;11;160
;34005;Agonès;22;1;0;57;12;33;16;30;7;0;1;3;5;187
;34006;Aigne;12;1;0;55;9;31;12;23;3;1;0;6;7;161
;34007;Aigues-Vives;41;1;0;74;12;47;22;51;17;2;0;16;14;298
;34008;Les Aires;60;4;0;108;20;67;37;46;11;1;0;12;21;388
;34009;Alignan-du-Vent;181;4;2;306;68;202;82;118;24;1;1;16;34;1038
;34010;Aniane;236;11;2;513;112;355;153;224;58;8;0;32;51;1756
;34011;Arboras;13;0;0;15;6;16;6;11;2;1;0;3;4;78
;34012;Argelliers;94;3;0;259;45;139;42;75;17;7;0;13;18;712
;34013;Aspiran;118;6;0;267;43;209;84;144;32;3;0;23;34;962
;34014;Assas;271;4;3;292;96;175;101;97;22;7;1;15;38;1122
;34015;Assignan;20;0;0;40;12;18;8;11;3;0;0;3;4;121
;34016;Aumelas;38;2;0;110;17;89;27;50;13;1;0;5;13;365
;34017;Aumes;46;0;1;99;20;69;28;28;14;2;0;7;14;327
;34018;Autignac;113;1;0;168;25;111;46;56;16;1;0;13;20;570
;34019;Avène;24;0;0;35;4;33;16;28;18;0;1;25;14;198
;34020;Azillanet;34;0;1;62;15;33;32;25;13;0;0;15;8;239
;34021;Babeau-Bouldoux;39;0;0;47;10;43;11;14;9;1;0;3;7;184
;34022;Baillargues;1166;13;20;1544;338;834;321;386;94;23;2;47;109;4897
;34023;Balaruc-les-Bains;1090;7;6;1240;349;709;442;371;102;12;1;56;91;4475
;34024;Balaruc-le-Vieux;372;9;2;513;113;255;134;151;24;6;0;14;34;1628
;34025;Bassan;267;3;1;433;86;235;101;133;29;4;0;21;38;1350
;34026;Beaufort;27;2;0;46;9;26;12;20;3;0;0;4;10;160
;34027;Beaulieu;252;5;2;400;65;277;105;112;26;8;1;13;35;1302
;34028;Bédarieux;537;20;5;745;184;600;365;426;127;6;1;81;129;3226
;34029;Bélarga;45;1;1;119;17;78;23;35;9;2;1;6;6;342
;34030;Berlou;23;1;0;39;8;25;13;19;11;0;0;4;6;150
;34031;Bessan;473;14;0;849;155;594;246;350;81;6;1;66;121;2957
;34032;Béziers;8712;98;61;10830;2744;7549;3617;4914;1400;119;4;664;1074;41785
;34033;Boisseron;220;7;5;389;81;240;83;108;22;9;0;19;45;1229
;34034;Boisset;1;0;0;1;2;1;3;4;2;0;0;4;1;19
;34035;La Boissière;95;7;1;220;42;131;52;73;23;2;0;12;30;688
;34036;Le Bosc;105;3;1;304;36;183;67;120;32;1;0;17;21;890
;34037;Boujan-sur-Libron;546;5;4;635;152;348;173;181;43;2;1;17;44;2151
;34038;Le Bousquet-d'Orb;117;0;0;242;47;203;68;131;39;0;0;43;51;941
;34039;Bouzigues;246;4;1;311;80;196;89;100;29;4;0;9;36;1105
;34040;Brenas;2;2;0;10;1;4;7;6;2;0;0;6;1;42
;34041;Brignac;76;7;0;167;30;113;26;72;21;3;1;8;17;542
;34042;Brissac;51;2;0;114;32;82;29;46;12;2;1;9;14;394
;34043;Buzignargues;29;1;0;75;4;59;18;25;10;0;0;1;8;231
;34044;Cabrerolles;26;0;0;70;14;40;22;31;14;0;0;7;8;233
;34045;Cabrières;45;2;0;81;25;71;27;46;12;1;0;6;7;323
;34046;Cambon-et-Salvergues;2;1;0;5;2;7;4;1;5;0;0;1;2;31
;34047;Campagnan;53;1;1;138;20;97;32;57;13;1;0;11;11;435
;34048;Campagne;28;1;0;50;6;54;15;27;8;0;0;11;1;201
;34049;Camplong;16;0;0;29;4;23;14;27;7;0;0;6;5;132
;34050;Candillargues;213;1;3;373;58;230;88;91;27;4;0;13;27;1129
;34051;Canet;288;3;1;641;107;467;127;268;70;6;2;22;62;2063
;34052;Capestang;312;0;1;520;111;371;163;232;68;3;0;49;79;1909
;34053;Carlencas-et-Levas;5;2;0;20;3;15;7;5;3;0;0;3;3;66
;34054;Cassagnoles;5;0;0;13;4;8;6;10;7;0;0;2;5;61
;34055;Castanet-le-Haut;9;0;0;39;4;20;8;15;6;0;0;5;1;107
;34056;Castelnau-de-Guers;112;4;0;206;58;154;80;88;28;3;0;19;28;780
;34057;Castelnau-le-Lez;3683;42;50;3686;1122;2061;1194;959;182;76;4;94;301;13454
;34058;Castries;908;14;14;1168;353;713;388;320;68;18;1;32;97;4093
;34059;La Caunette;18;0;0;49;7;30;23;32;14;0;0;9;17;200
;34060;Causse-de-la-Selle;32;3;0;65;18;52;35;32;16;0;0;8;9;271
;34061;Causses-et-Veyran;67;2;0;97;17;54;34;52;12;0;0;7;14;357
;34062;Caussiniojouls;11;1;0;27;6;12;10;13;4;0;0;3;8;96
;34063;Caux;288;3;0;497;82;296;132;182;45;4;0;17;46;1593
;34064;Le Caylar;37;1;0;69;14;53;13;37;11;0;0;7;13;256
;34065;Cazedarnes;54;1;0;97;20;69;30;45;24;0;0;22;17;378
;34066;Cazevieille;23;0;1;54;8;20;15;18;3;1;0;2;7;152
;34067;Cazilhac;144;1;0;265;60;196;83;141;27;1;0;29;52;998
;34068;Cazouls-d'Hérault;28;2;1;59;13;54;26;35;8;2;0;7;4;239
;34069;Cazouls-lès-Béziers;454;3;4;754;141;590;254;378;106;8;0;68;100;2860
;34070;Cébazan;49;0;0;115;16;76;33;40;16;0;0;13;18;376
;34071;Ceilhes-et-Rocozels;12;1;0;36;4;25;16;25;17;1;0;10;7;155
;34072;Celles;0;1;0;2;0;1;1;3;0;0;0;0;0;8
;34073;Cers;277;8;0;432;80;306;121;180;38;1;0;22;43;1507
;34074;Cessenon-sur-Orb;261;6;2;389;69;247;125;172;38;2;0;31;61;1403
;34075;Cesseras;33;0;0;62;13;40;29;42;12;0;0;13;10;254
;34076;Ceyras;102;3;1;263;42;163;55;114;35;0;2;15;24;819
;34077;Clapiers;896;20;7;914;313;567;319;253;52;23;2;25;63;3454
;34078;Claret;167;6;3;319;48;215;72;111;36;4;1;14;39;1035
;34079;Clermont-l'Hérault;969;23;8;1654;270;960;425;655;176;24;1;106;138;5409
;34080;Colombières-sur-Orb;55;2;0;73;23;60;36;35;14;1;0;9;12;320
;34081;Colombiers;368;2;1;557;113;312;136;155;33;3;1;27;48;1757
;34082;Combaillaux;256;7;1;354;80;222;102;94;16;8;0;7;30;1177
;34083;Combes;19;1;0;30;16;29;17;16;4;1;1;7;8;150
;34084;Corneilhan;228;4;0;296;65;157;110;123;32;2;0;15;31;1063
;34085;Coulobres;47;2;0;89;9;49;16;29;8;1;0;5;4;259
;34086;Courniou;51;2;0;88;21;74;49;59;22;0;0;15;24;404
;34087;Cournonsec;374;6;2;647;137;395;159;191;46;2;0;16;39;2016
;34088;Cournonterral;702;11;2;1138;240;807;310;458;99;10;2;54;132;3966
;34089;Creissan;126;3;0;255;47;143;60;89;21;4;0;15;18;782
;34090;Le Crès;1623;15;10;1681;503;999;557;539;108;24;2;47;145;6253
;34091;Le Cros;4;0;0;17;2;3;1;7;0;0;0;1;2;37
;34092;Cruzy;87;3;1;177;29;119;52;79;24;0;0;19;31;621
;34093;Dio-et-Valquières;19;1;0;25;6;22;6;21;5;0;0;5;3;113
;34094;Espondeilhan;135;0;1;194;45;125;46;74;20;0;0;10;18;668
;34095;Fabrègues;998;15;8;1320;345;930;422;463;97;11;2;61;123;4795
;34096;Faugères;50;1;0;96;23;71;35;45;8;3;3;8;14;358
;34097;Félines-Minervois;33;0;0;77;16;40;26;50;22;0;1;13;20;299
;34098;Ferrals-les-Montagnes;11;0;0;17;5;18;9;21;5;0;0;4;15;105
;34099;Ferrières-les-Verreries;9;0;0;14;3;4;2;1;0;0;0;0;2;36
;34100;Ferrières-Poussarou;9;0;0;13;3;7;3;10;1;0;0;1;4;51
;34101;Florensac;527;3;0;966;186;627;250;353;85;4;0;57;85;3143
;34102;Fontanès;49;0;1;80;12;48;22;19;10;4;0;3;6;254
;34103;Fontès;90;1;1;175;29;106;47;71;12;0;0;19;26;578
;34104;Fos;6;0;0;26;5;14;5;11;1;0;0;1;4;73
;34105;Fouzilhon;25;0;0;53;8;25;15;19;5;0;1;5;7;163
;34106;Fozières;21;1;0;37;7;24;14;19;4;0;0;2;3;132
;34107;Fraisse-sur-Agout;16;0;1;27;11;31;12;23;8;1;0;7;7;144
;34108;Frontignan;2983;55;12;3989;1093;2673;1214;1526;386;56;0;176;381;14543
;34109;Gabian;88;4;1;134;26;112;43;48;19;1;0;16;19;512
;34110;Galargues;63;3;0;127;25;103;38;48;13;1;0;8;10;439
;34111;Ganges;344;12;3;478;143;386;225;268;107;4;0;57;96;2124
;34112;Garrigues;16;0;0;44;8;27;5;15;11;1;0;0;2;129
;34113;Gigean;689;8;7;1175;277;834;272;446;95;10;0;46;84;3943
;34114;Gignac;479;11;2;1130;186;764;263;427;109;13;0;71;104;3559
;34115;Gorniès;14;0;0;14;5;13;11;9;4;0;0;2;6;78
;34116;Grabels;1134;22;15;1299;397;918;443;456;101;16;2;38;117;4957
;34117;Graissessac;47;0;0;76;15;56;35;51;22;1;1;12;19;334
;34118;Guzargues;59;0;1;115;31;62;28;34;8;3;0;7;10;358
;34119;Hérépian;158;1;0;254;57;183;64;105;27;1;0;24;40;914
;34120;Jacou;968;19;5;1201;345;701;318;344;69;24;1;30;74;4099
;34121;Joncels;20;5;1;50;6;41;14;33;15;0;0;11;8;205
;34122;Jonquières;34;1;2;103;16;68;28;42;8;2;0;10;8;322
;34123;Juvignac;1558;23;12;1997;471;1283;463;559;119;22;1;57;104;6669
;34124;Lacoste;35;0;1;47;10;48;23;26;5;0;0;7;5;208
;34125;Lagamas;12;0;0;33;13;14;7;17;7;0;0;1;3;107
;34126;Lamalou-les-Bains;246;10;0;339;88;204;146;144;29;5;0;32;50;1293
;34127;Lansargues;347;6;0;557;144;410;172;193;42;6;0;22;68;1968
;34128;Laroque;159;4;1;316;56;230;93;154;44;1;1;21;43;1123
;34129;Lattes;3821;40;40;4037;944;1837;972;874;175;52;1;87;241;13120
;34130;Laurens;174;0;1;315;48;213;77;121;30;0;1;26;44;1049
;34131;Lauret;71;1;2;124;35;74;21;52;9;1;0;7;14;411
;34132;Lauroux;18;0;0;43;7;31;13;27;6;1;0;5;7;159
;34133;Lavalette;6;0;0;13;1;4;0;5;4;0;1;3;3;40
;34134;Lavérune;493;7;5;609;174;426;199;197;44;4;0;20;47;2224
